CCSFIC1401.PV,CCSPI1407B.PV,CCSPIC1415.PV,DR1107.PV,FI1102.PV,FI1107.PV,FI1110.PV,FI1112.PV,FI1113.PV,FI1121.PV,FI1213.PV,FI1424.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1123.PV,FIC_1127.MV,FIC_1127.PV,FI_1124.PV,FI_1127.PV,FRC1102.MV,FRC1102.PV,FRC1107.MV,FRC1107.PV,FRC1113.MV,FRC1113.PV,FRC1213.MV,FRC1213.PV,FRC1424.PV,FRCA1110.MV,FRCA1110.PV,FRCA1111.MV,FRCA1111.PV,FRCA1112.MV,FRCA1112.PV,FRQ1623.PV,FT_1122.PV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRSA1104.PV,PI1101.PV,PI1110.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1136.PV,PI_1138A.PV,PI_1182.PV,PR1102A.PV,PRA1102.PV,TI1105A.PV,TI1118A.PV,TI1212.PV,TI1611.PV,TIA1114.PV,TIA1160A.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1155.PV,TI_1145.PV,TI_1146.PV,TI_1147.PV,WR1104.PV
204270,0.2607,0.3374,2.745,1001.4,2.604,5002.6997,3001.75,2.6022,51700,180.0375,5.29,342.12,72.1496,711.2,1767.6,18.765,600.3,94.1,600.3,9.5625,1001.4,65.8078,2.604,76.2774,2.6022,75.4728,180.0375,5.29,11.0709,5002.6997,27.9874,5002.6201,15.6556,3001.75,9.124,711.2,71.97,4.954,0.011,9.476,53.2865,0.1486,0.9969,3.6414,0.0952,0.0953,0.1362,0.1871,0.1212,0.1362,0.138,0.0953,642.64,614.35,267.32,252.325,609,169.845,100,618.63,100,651.3325,559.34,618.08,618.0875,0
204259,0.2607,0.3374,2.745,1001.4,2.604,5002.6997,3001.75,2.6022,51700,180.0375,5.29,342.09,72.149,711.04,1767.4199,18.766,600.12,94.1,600.3,9.562,1001.4,65.8072,2.6033,76.2769,2.6016,75.4713,180.0375,5.29,11.0718,5001.2749,27.9866,5002.6201,15.6553,3001.25,9.124,711.2,71.97,4.954,0.011,9.476,53.2865,0.1486,0.9969,3.6448,0.0952,0.0953,0.1362,0.1871,0.1212,0.1362,0.138,0.0953,642.64,614.35,267.32,252.325,609,169.845,100,618.36,100,651.2675,559.34,618.08,618.0875,0
204248,0.2608,0.3374,2.925,1001.4,2.6033,5001.75,3001.5,2.6014,51600,180.05,5.29,342.09,72.1474,711.04,1767.4199,18.7655,600.12,94.08,600.12,9.5614,1001.4,65.8061,2.6033,76.2756,2.6014,75.4683,180.05,5.29,11.0704,5001.75,27.9859,5002.6201,15.6533,3001.5,9.1223,711.04,71.98,4.953,0,9.49,53.292,0.1486,0.9969,3.6401,0.0954,0.0953,0.1362,0.1871,0.1213,0.1362,0.1381,0.0953,642.08,614,267.32,252.325,608.2,170.105,100,618.09,100,651.235,559.31,617.8,617.7875,0
204237,0.2608,0.3375,2.925,1001.4,2.6033,5001.75,3001.5,2.6014,51600,180.0375,5.29,342.09,72.1464,710.96,1767.4199,18.7635,600.24,94.08,600.12,9.5608,1001.4,65.805,2.6033,76.2739,2.6014,75.4678,180.0375,5.2875,11.0687,5002.2251,27.9844,5003.48,15.6511,3001.75,9.1223,711.04,71.99,4.953,0,9.49,53.292,0.1486,0.9969,3.627,0.0954,0.0953,0.1362,0.1871,0.1213,0.1362,0.1381,0.0953,642.08,614,267.32,252.325,608.2,170.105,100,617.85,100,651.17,559.31,617.8,617.7875,0
204237,0.2608,0.3375,2.475,1001.4,2.6033,5002.6997,3002.25,2.6008,51600,180.0375,5.2875,342.09,72.1461,710.8,1767.4199,18.7625,600.24,94.08,600.24,9.5602,1001.4,65.804,2.6033,76.2744,2.6008,75.4663,180.0375,5.2875,11.0668,5002.6997,27.9834,5003.48,15.6478,3002.25,9.1206,710.8,72,4.954,0.031,9.497,53.27,0.1487,0.9969,3.6226,0.0955,0.0954,0.1363,0.1872,0.1213,0.1362,0.1382,0.0954,641.56,613.7,267.32,252.3,607.45,170.3,100,617.58,100,651.1375,559.31,617.52,617.525,0
204226,0.2608,0.3375,2.475,1001.4,2.6033,5002.6997,3002.25,2.6008,51600,180.0375,5.2875,342.09,72.1449,710.8,1767.4199,18.7615,600.24,94.08,600.24,9.5604,1000.8,65.8029,2.6033,76.2734,2.6008,75.4648,180.0375,5.2875,11.0646,5003.1748,27.9816,5004.3398,15.6448,3002.5,9.1206,710.8,72,4.954,0.031,9.497,53.27,0.1487,0.9969,3.6184,0.0955,0.0954,0.1363,0.1872,0.1213,0.1362,0.1382,0.0954,641.56,613.7,267.32,252.3,607.45,170.3,100,617.31,100,651.0725,559.31,617.52,617.525,0
204226,0.2608,0.3375,2.0025,1000.8,2.6033,5001.75,3001.75,2.6002,51600,180.025,5.2875,342.09,72.1436,710.8,1767.4199,18.7628,600.06,94.08,600.06,9.56,1000.8,65.8018,2.6033,76.2746,2.6002,75.4648,180.025,5.2875,11.0652,5001.75,27.9803,5004.3398,15.6446,3001.75,9.1206,710.8,72,4.956,0,9.505,53.248,0.1487,0.997,3.6145,0.0954,0.0954,0.1363,0.1872,0.1213,0.1363,0.1382,0.0954,641,613.35,267.32,252.3,606.7,170.43,100,617.04,100,651.04,559.31,617.24,617.2625,0
204215,0.2608,0.3375,2.0025,1000.8,2.6033,5001.75,3001.75,2.6002,51600,180.025,5.2875,342.09,72.1423,710.8,1767.4199,18.7625,600.06,94.08,600.06,9.5597,1000.8,65.8007,2.6033,76.2744,2.6002,75.4638,180.025,5.285,11.0635,5002.2251,27.9791,5004.3398,15.6421,3002,9.1201,710.8,72.005,4.956,0,9.505,53.248,0.1487,0.997,3.6109,0.0954,0.0954,0.1363,0.1872,0.1213,0.1363,0.1382,0.0954,641,613.35,267.32,252.3,606.7,170.43,100,616.8,100,650.975,559.31,617.24,617.2625,0
204215,0.2609,0.3376,2.475,1000.8,2.6025,5000.3247,3000.5,2.6002,51600,180.025,5.285,342.06,72.1423,710.64,1767.4199,18.7623,600.06,94.08,600.06,9.5594,1000.8,65.8004,2.6025,76.2741,2.6002,75.4628,180.025,5.285,11.0653,5000.3247,27.9771,5005.1997,15.6446,3000.5,9.1195,710.64,72.015,4.957,0.005,9.507,53.237,0.1487,0.997,3.5989,0.0958,0.0955,0.1363,0.1872,0.1214,0.1363,0.1383,0.0955,640.44,613.05,267.32,252.3,606,170.625,100,616.53,100,650.9425,559.28,616.96,616.9625,0
204204,0.2609,0.3376,2.2275,1000.8,2.6025,5000.7998,3000.75,2.6002,51600,180.025,5.285,342.06,72.1413,710.64,1767.4199,18.7628,600,94.08,600,9.559,1000.8,65.7995,2.6025,76.2739,2.6002,75.4618,180.025,5.285,11.0644,5000.7998,27.9756,5005.1997,15.6433,3000.75,9.1195,710.64,72.02,4.958,0.022,9.509,53.226,0.1487,0.997,3.5956,0.0956,0.0955,0.1364,0.1872,0.1214,0.1363,0.1383,0.0955,640.2,612.9,267.32,252.3,605.65,170.69,100,616.26,100,650.8775,559.28,616.84,616.85,0
204204,0.2609,0.3376,2.025,1000.2,2.6025,5001.2749,3001,2.6002,51600,180.025,5.285,342.06,72.1404,710.64,1767.4199,18.7628,600,94.08,600,9.5595,1000.2,65.7987,2.6025,76.2736,2.6002,75.4608,180.025,5.285,11.0632,5001.2749,27.974,5005.1997,15.6418,3001,9.1195,710.64,72.02,4.959,0.005,9.512,53.215,0.1488,0.9971,3.584,0.0955,0.0955,0.1364,0.1872,0.1214,0.1363,0.1383,0.0955,639.92,612.75,267.32,252.3,605.3,170.755,100,615.99,100,650.845,559.28,616.72,616.7,0
204204,0.2609,0.3376,2.025,1000.2,2.6025,5001.2749,3001,2.6002,51600,180.025,5.285,342.06,72.1394,710.64,1767.4199,18.7628,600,94.08,600,9.5594,1000.2,65.7979,2.6025,76.2734,2.6002,75.4598,180.025,5.285,11.0626,5001.2749,27.9725,5005.1997,15.6401,3001.25,9.119,710.64,72.02,4.959,0.005,9.512,53.215,0.1488,0.9971,3.5809,0.0955,0.0955,0.1364,0.1872,0.1214,0.1363,0.1383,0.0955,639.92,612.75,267.32,252.3,605.3,170.755,100,615.75,100,650.8125,559.28,616.72,616.7,0
204204,0.2609,0.3376,2.43,1000.2,2.6017,5001.75,3001.25,2.6002,51600,180.025,5.285,342.06,72.1384,710.64,1767.4199,18.7628,600,94.08,600,9.5593,1000.2,65.7978,2.6017,76.2731,2.6002,75.4588,180.025,5.285,11.0611,5001.75,27.971,5005.1997,15.6388,3001.25,9.1185,710.64,72.025,4.959,0,9.514,53.237,0.1488,0.9971,3.5695,0.0956,0.0955,0.1364,0.1872,0.1214,0.1363,0.1384,0.0955,639.36,612.45,267.32,252.275,604.6,170.885,100,615.48,100,650.7475,559.25,616.44,616.4375,0
204204,0.2609,0.3376,2.655,1000.2,2.6017,5002.2251,3001.5,2.6002,51600,180.025,5.285,342.06,72.1374,710.64,1767.4199,18.7628,600,94.08,600,9.5592,1000.2,65.7972,2.6017,76.2729,2.6002,75.4578,180.025,5.285,11.0595,5002.2251,27.9688,5006.0601,15.6368,3001.5,9.119,710.64,72.035,4.959,0.004,9.514,53.248,0.1488,0.9971,3.5581,0.0957,0.0955,0.1363,0.1872,0.1214,0.1363,0.1384,0.0955,639.08,612.3,267.32,252.275,604.25,170.885,100,615.21,100,650.715,559.25,616.28,616.2875,0
204193,0.2609,0.3376,2.25,1000.2,2.6017,5002.2251,3001.75,2.6002,51600,180.025,5.285,342.06,72.1376,710.48,1767.4199,18.7628,600,94.08,600,9.5591,1000.2,65.7966,2.6017,76.2726,2.6002,75.4568,180.025,5.285,11.0583,5002.2251,27.9677,5005.1997,15.6346,3001.75,9.119,710.48,72.04,4.959,0.016,9.516,53.2535,0.1488,0.9971,3.5467,0.0956,0.0955,0.1363,0.1872,0.1214,0.1363,0.1384,0.0955,638.8,612.15,267.32,252.275,603.9,170.95,100,614.94,100,650.65,559.25,616.16,616.175,0
204193,0.2609,0.3376,2.43,1000.2,2.6017,5002.6997,3001,2.6002,51600,180.025,5.285,342.09,72.1369,710.48,1767.4199,18.7628,600,94.08,600,9.559,1000.2,65.7961,2.6017,76.2724,2.6002,75.4558,180.025,5.285,11.0564,5002.6997,27.9662,5005.1997,15.6351,3001,9.1185,710.48,72.04,4.959,0.004,9.515,53.2645,0.1488,0.9972,3.5439,0.0955,0.0955,0.1363,0.1872,0.1214,0.1363,0.1384,0.0955,638.56,612,267.32,252.275,603.6,171.015,100,614.7,100,650.6175,559.25,616.04,616.025,0
204193,0.2609,0.3376,2.43,1000.2,2.6017,5002.6997,3001.25,2.6002,51600,180.025,5.285,342.09,72.1361,710.48,1767.4199,18.7628,600,94.08,600,9.559,1000.2,65.7955,2.6017,76.2721,2.6002,75.4548,180.025,5.285,11.0542,5003.1748,27.964,5006.0601,15.6333,3001.25,9.1185,710.48,72.04,4.959,0.004,9.515,53.281,0.1488,0.9972,3.5328,0.0955,0.0955,0.1363,0.1872,0.1214,0.1363,0.1384,0.0955,638.56,611.85,267.32,252.275,603.6,171.015,100,614.43,100,650.5525,559.25,616.04,616.025,0
204193,0.2609,0.3377,2.8575,1000.2,2.6017,5001.2749,3001.25,2.6002,51600,180.025,5.285,342.09,72.1354,710.48,1767.4199,18.7628,600,94.08,600,9.5589,1000.2,65.7949,2.6017,76.2719,2.6002,75.4538,180.025,5.285,11.0555,5001.2749,27.963,5005.1997,15.6321,3001.25,9.119,710.48,72.045,4.959,0,9.518,53.281,0.1488,0.9972,3.5217,0.0956,0.0955,0.1363,0.1872,0.1214,0.1363,0.1384,0.0955,638,611.7,267.32,252.275,602.95,171.08,100,614.16,100,650.52,559.22,615.76,615.7625,0
204193,0.2609,0.3377,2.7225,1000.2,2.6017,5001.2749,3001.5,2.6002,51600,180.025,5.285,342.09,72.1346,710.48,1767.4199,18.7628,600,94.08,600,9.5588,1000.2,65.7943,2.6017,76.2716,2.6002,75.4528,180.025,5.285,11.0549,5001.2749,27.9607,5006.0601,15.6301,3001.5,9.1185,710.48,72.05,4.959,0.002,9.518,53.2865,0.1488,0.9972,3.5106,0.0957,0.0955,0.1363,0.1872,0.1214,0.1363,0.1384,0.0955,637.72,611.55,267.32,252.25,602.6,171.145,100,613.89,100,650.455,559.22,615.6,615.6125,0
204193,0.2609,0.3377,2.025,1000.2,2.6017,5001.75,3001.75,2.6002,51600,180.025,5.285,342.09,72.1339,710.48,1767.4199,18.7628,600,94.08,600,9.5587,1000.2,65.7937,2.6017,76.2714,2.6002,75.4518,180.025,5.285,11.0534,5001.75,27.9589,5006.0601,15.6278,3001.75,9.1185,710.48,72.055,4.959,0.011,9.517,53.2975,0.1488,0.9972,3.5081,0.0956,0.0955,0.1363,0.1872,0.1214,0.1363,0.1384,0.0955,637.44,611.45,267.32,252.25,602.3,171.21,100,613.62,100,650.4225,559.22,615.48,615.4625,0
204193,0.2609,0.3377,2.34,1000.2,2.601,5001.75,3001,2.6002,51600,180.0125,5.285,342.09,72.1331,710.48,1767.4199,18.7628,600,94.08,600,9.5586,1000.2,65.7939,2.601,76.2711,2.6002,75.4523,180.0125,5.285,11.0525,5001.75,27.9579,5005.1997,15.6283,3001,9.1179,710.48,72.055,4.959,0.003,9.52,53.303,0.1488,0.9974,3.4973,0.0955,0.0955,0.1363,0.1872,0.1214,0.1363,0.1384,0.0955,637.16,611.3,267.32,252.25,602,171.21,100,613.38,100,650.3575,559.22,615.32,615.35,0
204193,0.2609,0.3377,2.88,1000.2,2.601,5002.2251,3001,2.6002,51600,180.0125,5.285,342.09,72.1324,710.48,1767.4199,18.7628,600,94.08,600,9.5585,1000.2,65.7936,2.601,76.2709,2.6002,75.4518,180.0125,5.285,11.0509,5002.2251,27.9564,5005.1997,15.6273,3001,9.1179,710.48,72.055,4.959,0,9.518,53.325,0.1488,0.9974,3.4864,0.0955,0.0955,0.1363,0.1872,0.1214,0.1363,0.1384,0.0955,636.92,611.15,267.32,252.25,601.65,171.275,100,613.11,100,650.325,559.22,615.2,615.2,0
204193,0.2609,0.3377,2.52,1000.2,2.601,5000.3247,3001.25,2.6002,51500,180.0125,5.285,342.09,72.1322,710.4,1767.4199,18.7628,600,94.08,600,9.5585,1000.2,65.7932,2.601,76.2706,2.6002,75.4513,180.0125,5.285,11.0527,5000.3247,27.9542,5006.0601,15.6256,3001.25,9.1179,710.4,72.06,4.959,0,9.52,53.3305,0.1488,0.9974,3.4756,0.0955,0.0955,0.1363,0.1871,0.1214,0.1362,0.1384,0.0955,636.64,611,267.32,252.225,601.35,171.275,100,612.84,100,650.26,559.19,615.08,615.05,0
204193,0.2609,0.3377,2.61,1000.2,2.601,5000.3247,3000.5,2.6002,51500,180.0125,5.285,342.09,72.1316,710.4,1767.4199,18.7628,600,94.08,600,9.5584,1000.2,65.7929,2.601,76.2703,2.6002,75.4508,180.0125,5.285,11.0525,5000.3247,27.9531,5005.1997,15.6266,3000.5,9.1179,710.4,72.065,4.959,0.002,9.521,53.3305,0.1489,0.9974,3.4648,0.0956,0.0955,0.1363,0.1871,0.1214,0.1362,0.1384,0.0955,636.36,610.85,267.32,252.225,601.05,171.275,100,612.57,100,650.2275,559.19,614.92,614.9375,0
204193,0.2609,0.3377,2.9025,1000.2,2.601,5000.7998,3000.5,2.6002,51500,180.0125,5.285,342.09,72.131,710.4,1767.4199,18.7628,600,94.08,600,9.5583,1000.2,65.7926,2.601,76.2701,2.6002,75.4503,180.0125,5.285,11.0516,5000.7998,27.9516,5005.1997,15.6261,3000.5,9.1185,710.4,72.07,4.958,0.008,9.519,53.347,0.1489,0.9974,3.4626,0.0955,0.0955,0.1363,0.1871,0.1213,0.1362,0.1384,0.0955,636.08,610.7,267.32,252.225,600.75,171.34,100,612.33,100,650.195,559.19,614.8,614.7875,0
204193,0.2609,0.3377,2.5425,1000.2,2.601,5000.7998,3000.75,2.6002,51500,180.0125,5.285,342.09,72.1304,710.4,1767.4199,18.7628,600,94.08,600,9.5582,1000.2,65.7922,2.601,76.2698,2.6002,75.4498,180.0125,5.285,11.0512,5000.7998,27.9501,5005.1997,15.6248,3000.75,9.1179,710.4,72.07,4.958,0.002,9.521,53.3525,0.1489,0.9975,3.452,0.0955,0.0955,0.1363,0.1871,0.1213,0.1362,0.1384,0.0955,635.8,610.6,267.32,252.2,600.45,171.34,100,612.06,100,650.13,559.19,614.64,614.675,0
204193,0.2609,0.3377,2.0925,1000.2,2.601,5001.2749,3000.75,2.6002,51500,180.025,5.285,342.09,72.1297,710.4,1767.4199,18.7628,600,94.08,600,9.5581,1000.2,65.7919,2.601,76.2696,2.6002,75.4478,180.025,5.285,11.05,5001.2749,27.9486,5005.1997,15.6241,3000.75,9.1185,710.4,72.07,4.958,0,9.518,53.3745,0.1489,0.9975,3.4414,0.0955,0.0955,0.1363,0.1871,0.1213,0.1362,0.1384,0.0955,635.52,610.45,267.32,252.2,600.2,171.405,100,611.79,100,650.0975,559.16,614.52,614.525,0
204193,0.2609,0.3377,2.4975,1000.2,2.601,5001.2749,3001,2.6002,51500,180.025,5.285,342.09,72.1291,710.4,1767.4199,18.7628,600,94.08,600,9.558,1000.2,65.7916,2.601,76.2693,2.6002,75.4468,180.025,5.285,11.0493,5001.2749,27.9471,5005.1997,15.6226,3001,9.1179,710.4,72.07,4.958,0,9.52,53.3855,0.1489,0.9975,3.4309,0.0955,0.0955,0.1363,0.1871,0.1213,0.1362,0.1384,0.0955,635.24,610.3,267.32,252.2,599.9,171.405,100,611.52,100,650.0325,559.16,614.4,614.375,0
204193,0.2609,0.3377,2.4075,1000.2,2.601,5001.75,3001,2.6002,51500,180.025,5.285,342.09,72.1285,710.4,1767.4199,18.7628,600,94.08,600,9.558,1000.2,65.7912,2.601,76.2691,2.6002,75.4458,180.025,5.285,11.0479,5001.75,27.9456,5005.1997,15.6216,3001,9.1185,710.4,72.08,4.958,0.001,9.52,53.391,0.1489,0.9975,3.4203,0.0956,0.0955,0.1363,0.1871,0.1213,0.1362,0.1384,0.0955,635,610.15,267.32,252.175,599.6,171.405,100,611.25,100,650,559.16,614.24,614.2625,0
204193,0.2609,0.3377,2.52,1000.2,2.601,4999.375,3000.25,2.5998,51500,180.0125,5.285,342.09,72.1291,710.24,1767.4199,18.7628,600,94.08,600,9.5579,1000.2,65.7909,2.601,76.2703,2.5998,75.4463,180.0125,5.285,11.0507,4999.375,27.9441,5005.1997,15.6228,3000.25,9.1173,710.24,72.08,4.958,0.005,9.522,53.3965,0.1489,0.9975,3.4098,0.0955,0.0955,0.1363,0.1871,0.1213,0.1362,0.1384,0.0955,634.72,610,267.32,252.175,599.35,171.405,100,611.01,100,649.935,559.16,614.12,614.1125,0
204204,0.2609,0.3377,2.6775,1000.2,2.601,4999.8501,3000.5,2.5998,51500,180.0125,5.285,342.09,72.1287,710.24,1767.4199,18.7628,600,94.08,600,9.5578,1000.2,65.7906,2.601,76.2706,2.5998,75.4458,180.0125,5.285,11.0503,4999.8501,27.9426,5005.1997,15.6218,3000.5,9.1173,710.24,72.08,4.957,0.001,9.519,53.413,0.1489,0.9976,3.4078,0.0954,0.0955,0.1363,0.1871,0.1213,0.1362,0.1384,0.0955,634.44,609.9,267.32,252.175,599.05,171.47,100,610.74,100,649.9025,559.16,613.96,613.9625,0
204204,0.2609,0.3377,2.52,1000.2,2.601,4999.8501,3000.5,2.5998,51500,180.0125,5.2875,342.09,72.1284,710.24,1767.4199,18.7628,600,94.08,600,9.5577,1000.2,65.7902,2.601,76.2708,2.5998,75.4453,180.0125,5.2875,11.0504,4999.8501,27.9411,5005.1997,15.6213,3000.5,9.1179,710.24,72.08,4.957,0,9.521,53.424,0.1489,0.9976,3.3976,0.0954,0.0955,0.1363,0.1871,0.1213,0.1362,0.1384,0.0955,634.16,609.75,267.32,252.15,598.8,171.47,100,610.47,100,649.8375,559.13,613.84,613.85,0
204204,0.2609,0.3376,2.295,1000.2,2.601,5000.3247,3000.5,2.5998,51500,180.0125,5.2875,342.09,72.128,710.24,1767.4199,18.7628,600,94.08,600,9.5576,1000.2,65.7899,2.601,76.2711,2.5998,75.4448,180.0125,5.2875,11.0497,5000.3247,27.9396,5005.1997,15.6208,3000.5,9.1179,710.24,72.085,4.957,0,9.518,53.446,0.1489,0.9976,3.3873,0.0955,0.0955,0.1363,0.1871,0.1213,0.1362,0.1384,0.0955,633.88,609.6,267.32,252.125,598.55,171.47,100,610.2,100,649.805,559.13,613.72,613.7,0
204204,0.2609,0.3376,2.3625,1000.2,2.601,5002.6997,3000.75,2.6004,51500,180.0125,5.2875,342.09,72.1276,710.24,1767.4199,18.7628,600,94.08,600,9.5575,1000.2,65.7895,2.601,76.2691,2.6004,75.4443,180.0125,5.2875,11.0458,5002.6997,27.9388,5004.3398,15.6196,3000.75,9.1185,710.24,72.09,4.957,0.001,9.52,53.4515,0.1489,0.9976,3.377,0.0955,0.0955,0.1362,0.1871,0.1213,0.1362,0.1384,0.0954,633.6,609.45,267.32,252.125,598.25,171.47,100,609.96,100,649.74,559.13,613.56,613.5875,0
204204,0.2609,0.3376,2.3175,1000.2,2.601,5002.6997,3000.75,2.6004,51400,180.0125,5.2875,342.09,72.1273,710.24,1767.4199,18.7628,600,94.08,600,9.5575,1000.2,65.7892,2.601,76.2686,2.6004,75.4438,180.0125,5.2875,11.0444,5002.6997,27.9368,5005.1997,15.6188,3000.75,9.1185,710.24,72.09,4.957,0.004,9.522,53.4515,0.1489,0.9977,3.3667,0.0954,0.0954,0.1362,0.1871,0.1213,0.1362,0.1384,0.0954,633.36,609.35,267.32,252.1,598,171.535,100,609.69,100,649.7075,559.13,613.44,613.4375,0
204204,0.2609,0.3376,2.475,1000.2,2.6017,5002.6997,3001,2.6004,51400,180.0125,5.2875,342.09,72.1269,710.24,1767.4199,18.7628,600,94.08,600,9.5574,1000.2,65.7881,2.6017,76.2681,2.6004,75.4433,180.0125,5.2875,11.043,5002.6997,27.9353,5005.1997,15.6173,3001,9.119,710.24,72.09,4.956,0.001,9.52,53.4735,0.1489,0.9977,3.3651,0.0954,0.0954,0.1362,0.1871,0.1213,0.1362,0.1384,0.0954,633.08,609.2,267.32,252.1,597.75,171.535,100,609.42,100,649.6425,559.1,613.28,613.2875,0
204204,0.2609,0.3376,2.5875,1000.2,2.601,5000.7998,3000,2.5998,51400,180,5.2875,342.09,72.1265,710.24,1767.4199,18.7628,600,94.08,600,9.5573,1000.2,65.7883,2.601,76.2698,2.5998,75.4443,180,5.2875,11.0445,5000.7998,27.9345,5004.3398,15.6193,3000,9.1173,710.24,72.09,4.956,0,9.522,53.479,0.1489,0.9977,3.3551,0.0954,0.0954,0.1362,0.187,0.1213,0.1362,0.1384,0.0954,632.8,609.05,267.32,252.075,597.5,171.535,100,609.15,100,649.61,559.1,613.16,613.175,0
204204,0.2609,0.3376,2.88,1000.2,2.601,5001.2749,3000.25,2.6,51400,180,5.2875,342.09,72.1261,710.24,1767.4199,18.7628,600,94.08,600,9.5572,1000.2,65.788,2.601,76.2693,2.6,75.4443,180,5.2875,11.0434,5001.2749,27.9332,5004.3398,15.6186,3000.25,9.1179,710.24,72.095,4.956,0,9.519,53.501,0.1489,0.9977,3.3451,0.0954,0.0954,0.1362,0.187,0.1213,0.1362,0.1384,0.0954,632.52,608.9,267.32,252.075,597.25,171.535,100,608.91,100,649.545,559.1,613.04,613.025,0
204204,0.2609,0.3376,2.25,1000.2,2.601,4998.8999,3000.25,2.6,51400,180,5.2875,342.09,72.1251,710.32,1767.4199,18.7628,600,94.1,600,9.5571,1000.2,65.7876,2.601,76.2693,2.6,75.4443,180,5.2875,11.0464,4998.8999,27.932,5004.3398,15.6183,3000.25,9.1179,710.32,72.095,4.956,0,9.521,53.5065,0.1489,0.9979,3.3351,0.0954,0.0954,0.1362,0.187,0.1213,0.1362,0.1383,0.0954,632.24,608.8,267.32,252.05,597,171.535,100,608.64,100,649.5125,559.1,612.88,612.9125,0
204204,0.2609,0.3376,2.0475,1000.2,2.601,4999.375,3000.5,2.6,51400,180,5.2875,342.09,72.1246,710.32,1767.6,18.7628,600,94.1,600,9.557,1000.2,65.7873,2.601,76.2693,2.6,75.4443,180,5.2875,11.0463,4999.375,27.9307,5004.3398,15.6173,3000.5,9.1173,710.32,72.1,4.955,0.002,9.523,53.5065,0.1489,0.9979,3.3251,0.0954,0.0954,0.1362,0.187,0.1213,0.1362,0.1383,0.0954,631.96,608.65,267.32,252.05,596.75,171.535,100,608.37,100,649.4475,559.07,612.76,612.7625,0
204215,0.2608,0.3376,2.6775,1000.2,2.601,4999.375,3000.5,2.6,51400,180,5.2875,342.09,72.1241,710.32,1767.6,18.7628,600,94.1,600,9.557,1000.2,65.7869,2.601,76.2693,2.6,75.4443,180,5.2875,11.0466,4999.375,27.9295,5004.3398,15.6168,3000.5,9.1179,710.32,72.1,4.955,0,9.52,53.5285,0.1489,0.9979,3.3151,0.0954,0.0954,0.1362,0.187,0.1212,0.1362,0.1383,0.0954,631.72,608.5,267.32,252.025,596.5,171.535,100,608.1,100,649.415,559.07,612.64,612.6125,0
204215,0.2608,0.3376,2.5875,1000.2,2.601,4999.375,3000.75,2.6,51400,180,5.2875,342.09,72.1236,710.32,1767.6,18.7628,600,94.1,600,9.5569,1000.2,65.7866,2.601,76.2693,2.6,75.4443,180,5.2875,11.0469,4999.375,27.9282,5004.3398,15.6156,3000.75,9.1179,710.32,72.1,4.955,0,9.522,53.534,0.1489,0.9979,3.3051,0.0954,0.0954,0.1362,0.187,0.1212,0.1362,0.1383,0.0954,631.44,608.35,267.32,252,596.25,171.535,100,607.86,100,649.35,559.07,612.48,612.5,0
204215,0.2608,0.3376,2.295,1000.2,2.601,5001.75,3000.75,2.6,51400,180,5.2875,342.12,72.1244,710.16,1767.6,18.7628,600,94.1,600,9.5568,1000.2,65.7863,2.601,76.2693,2.6,75.4443,180,5.2875,11.0435,5001.75,27.9269,5004.3398,15.6148,3000.75,9.1179,710.16,72.1,4.954,0,9.521,53.545,0.1489,0.9979,3.2951,0.0954,0.0954,0.1362,0.187,0.1212,0.1362,0.1383,0.0954,631.16,608.25,267.32,252,596.05,171.6,100,607.59,100,649.3175,559.07,612.36,612.35,0
204215,0.2608,0.3376,2.1825,1000.2,2.601,5002.2251,3000.75,2.6,51400,180,5.2875,342.12,72.1241,710.16,1767.6,18.762,600.06,94.1,600.06,9.5567,1000.2,65.7859,2.601,76.2693,2.6,75.4443,180,5.2875,11.0418,5002.2251,27.9257,5004.3398,15.6141,3000.75,9.1179,710.16,72.105,4.954,0,9.519,53.567,0.1489,0.998,3.2851,0.0954,0.0954,0.1362,0.187,0.1212,0.1362,0.1383,0.0954,630.88,608.1,267.32,251.975,595.8,171.6,100,607.32,100,649.285,559.04,612.2,612.2375,0
204215,0.2608,0.3376,2.565,1000.2,2.601,5002.2251,3001,2.6,51400,180,5.2875,342.12,72.1239,710.16,1767.6,18.7618,600.06,94.1,600.06,9.5566,1000.2,65.7856,2.601,76.2693,2.6,75.4443,180,5.2875,11.0407,5002.2251,27.9252,5003.48,15.6126,3001,9.1179,710.16,72.105,4.954,0.002,9.521,53.5725,0.1489,0.998,3.2837,0.0953,0.0954,0.1362,0.187,0.1212,0.1362,0.1383,0.0954,630.6,607.95,267.32,251.95,595.6,171.6,100,607.08,100,649.22,559.04,612.08,612.0875,0
