AR1410B.PV,CCSFIC1401.PV,CCSPI1407B.PV,CCSPIC1415.PV,DR1107.PV,FI1102.PV,FI1107.PV,FI1110.PV,FI1112.PV,FI1113.PV,FI1121.PV,FI1213.PV,FI1424.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1123.PV,FIC_1127.MV,FIC_1127.PV,FI_1124.PV,FI_1127.PV,FRC1102.MV,FRC1102.PV,FRC1107.MV,FRC1107.PV,FRC1113.MV,FRC1113.PV,FRC1213.MV,FRC1213.PV,FRC1424.PV,FRCA1110.MV,FRCA1110.PV,FRCA1111.MV,FRCA1111.PV,FRCA1112.MV,FRCA1112.PV,FRQ1623.PV,FT_1122.PV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRSA1104.PV,PI1101.PV,PI1110.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1136.PV,PI_1138A.PV,PI_1182.PV,PR1102A.PV,PRA1102.PV,TI1105A.PV,TI1118A.PV,TI1212.PV,TI1611.PV,TIA1114.PV,TIA1160A.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1155.PV,TI_1145.PV,TI_1146.PV,TI_1147.PV,WR1104.PV
86.575,186648,0.2993,0.3787,287.1,1000.2,2.6003,4997.9497,3000.0,2.6004,50100,179.9875,4.5375,342.78,72.5959,709.84,1771.0199,19.4803,599.94,94.28,599.94,9.9998,1000.2,66.2399,2.6003,76.8038,2.6004,75.6308,179.9875,4.5375,11.1181,4997.9497,28.0947,5000.04,15.7189,3000.0,9.1096,709.84,33.115,9.712,4.294,12.343,22.4865,0.1484,0.996,15.4982,0.1812,0.1302,0.1328,0.2429,0.1302,0.1328,0.2007,0.1259,539.04,679.8,329.2,251.45,661.7,183.69,45.4441,519.33,20.7636,589.9075,486.26,685.88,685.8875,145.596
86.025,186637,0.2993,0.3787,287.325,999.6,2.6003,4997.9497,3000.0,2.6004,50100,179.9875,4.5375,342.78,72.5962,709.84,1771.0199,19.4805,599.94,94.28,599.94,10.0005,999.6,66.2398,2.6003,76.8033,2.6004,75.6313,179.9875,4.5375,11.1192,4997.9497,28.0947,5000.04,15.7189,3000.0,9.1096,709.84,33.115,9.712,4.293,12.344,22.514,0.1484,0.996,15.4916,0.1812,0.1301,0.1328,0.2429,0.1302,0.1328,0.2006,0.1259,539.08,679.8,329.2,251.45,661.7,183.69,45.4393,519.39,20.765,589.9075,486.29,685.88,685.8875,145.596
86.5,186637,0.2993,0.3788,286.3575,999.6,2.5995,4997.9497,3000.0,2.6004,50100,180.0,4.5375,342.78,72.5964,709.84,1771.0199,19.4785,600.12,94.28,600.12,10.0006,999.6,66.2404,2.5995,76.8028,2.6004,75.6303,180.0,4.5375,11.1203,4997.9497,28.0947,5000.04,15.7189,3000.0,9.1091,709.84,33.115,9.712,4.294,12.344,22.5415,0.1484,0.996,15.4766,0.1812,0.1301,0.1328,0.243,0.1302,0.1328,0.2006,0.1259,539.16,679.8,329.2,251.45,661.7,183.69,45.4343,519.45,20.7664,589.9075,486.29,685.92,685.8875,145.596
86.375,186626,0.2993,0.3788,286.83,999.6,2.5995,5000.3247,3000.0,2.6,50100,180.0,4.5375,342.78,72.5954,710.0,1771.0199,19.478,600.12,94.28,600.12,10.0008,999.6,66.2406,2.5995,76.8038,2.6,75.6303,180.0,4.5375,11.1176,5000.3247,28.0947,5000.04,15.7189,3000.0,9.1086,710.0,33.115,9.711,4.294,12.344,22.569,0.1484,0.9961,15.4702,0.1812,0.1301,0.1328,0.243,0.1301,0.1328,0.2006,0.1258,539.24,679.8,329.2,251.45,661.7,183.755,45.429,519.51,20.7678,589.9075,486.29,685.92,685.8875,145.596
86.05,186615,0.2993,0.3788,287.055,1000.2,2.5995,5000.3247,3000.0,2.6,50100,180.0,4.5375,342.78,72.5954,710.0,1771.0199,19.4775,600.12,94.28,600.12,10.0002,1000.2,66.2408,2.5995,76.8038,2.6,75.6303,180.0,4.5375,11.1174,5000.3247,28.0947,5000.04,15.7189,3000.0,9.1091,710.0,33.12,9.711,4.295,12.344,22.602,0.1485,0.9961,15.4641,0.1812,0.1301,0.1328,0.243,0.1301,0.1327,0.2006,0.1258,539.28,679.8,329.2,251.475,661.7,183.755,45.4235,519.57,20.7692,589.9075,486.32,685.92,685.925,145.596
86.875,186615,0.2993,0.3788,287.235,1000.2,2.6003,5002.6997,3000.0,2.6,50100,180.0,4.54,342.78,72.5954,710.0,1771.0199,19.4793,599.94,94.28,599.94,10.0001,1000.2,66.2402,2.6003,76.8038,2.6,75.6303,180.0,4.54,11.1135,5002.6997,28.0947,5000.04,15.7189,3000.0,9.1096,710.0,33.12,9.71,4.296,12.343,22.6405,0.1485,0.9961,15.4582,0.1812,0.1301,0.1328,0.243,0.1301,0.1327,0.2006,0.1258,539.36,679.8,329.24,251.475,661.7,183.755,45.4177,519.63,20.7706,589.9075,486.32,685.92,685.925,145.596
86.675,186604,0.2993,0.3788,287.0325,1000.2,2.6003,5000.3247,3000.0,2.6,50100,180.0,4.54,342.78,72.5954,710.0,1771.0199,19.4788,600.0,94.28,600.0,10.0001,1000.2,66.2401,2.6003,76.8038,2.6,75.6303,180.0,4.54,11.1159,5000.3247,28.0947,5000.04,15.7189,3000.0,9.1096,710.0,33.12,9.709,4.298,12.343,22.679,0.1485,0.9962,15.4527,0.1812,0.1301,0.1328,0.243,0.1301,0.1327,0.2006,0.1258,539.4,679.85,329.24,251.475,661.7,183.755,45.4079,519.72,20.772,589.9075,486.35,685.92,685.925,145.596
86.375,186604,0.2993,0.3788,287.2575,1000.2,2.6003,5000.3247,3000.0,2.6,50100,180.0,4.54,342.78,72.5954,710.0,1771.0199,19.4788,600.0,94.28,600.0,10.0,1000.2,66.24,2.6003,76.8038,2.6,75.6303,180.0,4.54,11.1157,5000.3247,28.0947,5000.04,15.7189,3000.0,9.1096,710.0,33.12,9.708,4.3,12.343,22.723,0.1485,0.9962,15.4474,0.1812,0.1301,0.1327,0.243,0.1301,0.1327,0.2005,0.1258,539.48,679.85,329.24,251.475,661.7,183.755,45.4015,519.78,20.7734,589.9075,486.35,685.92,685.925,145.596
86.7,186593,0.2993,0.3788,286.7175,1000.2,2.6003,4997.9497,3000.0,2.6,50100,180.0,4.54,342.78,72.5954,710.0,1771.0199,19.4788,600.0,94.28,600.0,9.9999,1000.2,66.2399,2.6003,76.8038,2.6,75.6303,180.0,4.54,11.1193,4997.9497,28.0946,5000.04,15.7189,3000.0,9.1096,710.0,33.12,9.707,4.303,12.343,22.767,0.1486,0.9962,15.4338,0.1813,0.1301,0.1327,0.2431,0.1301,0.1327,0.2005,0.1258,539.56,679.85,329.24,251.475,661.7,183.755,45.3949,519.84,20.7748,589.9075,486.35,685.92,685.925,145.596
86.375,186593,0.2994,0.3788,286.695,1000.2,2.6003,5000.3247,3000.0,2.6002,50100,180.0,4.5425,342.81,72.5954,710.0,1771.0199,19.4788,600.0,94.28,600.0,9.9998,1000.2,66.2399,2.6003,76.8031,2.6002,75.6303,180.0,4.5425,11.1166,5000.3247,28.0946,5000.04,15.7189,3000.0,9.1096,710.0,33.12,9.706,4.307,12.344,22.811,0.1486,0.9962,15.4288,0.1813,0.13,0.1327,0.2431,0.1301,0.1326,0.2004,0.1257,539.64,679.85,329.24,251.475,661.7,183.755,45.3843,519.93,20.7609,589.94,486.38,685.92,685.925,145.596
86.9,186582,0.2994,0.3789,286.515,999.6,2.6003,5000.3247,3000.0,2.6002,50100,180.0,4.5425,342.81,72.5948,710.08,1771.2,19.478,600.06,94.28,600.06,10.0005,999.6,66.2398,2.6003,76.8028,2.6002,75.6303,180.0,4.5425,11.1164,5000.3247,28.0946,5000.04,15.7189,3000.0,9.1102,710.08,33.125,9.704,4.311,12.344,22.855,0.1486,0.9964,15.4241,0.1813,0.13,0.1327,0.2431,0.13,0.1326,0.2004,0.1257,539.72,679.85,329.24,251.475,661.7,183.755,45.3733,520.02,20.7618,589.94,486.38,685.92,685.925,145.596
86.7,186582,0.2994,0.3789,287.055,999.6,2.5995,5000.3247,3000.0,2.6002,50100,180.0,4.5425,342.81,72.5947,710.08,1771.2,19.4778,600.06,94.28,600.06,10.0006,999.6,66.2404,2.5995,76.8026,2.6002,75.6303,180.0,4.5425,11.1162,5000.3247,28.0946,5000.04,15.7189,3000.0,9.1096,710.08,33.125,9.702,4.316,12.342,22.9155,0.1486,0.9964,15.411,0.1813,0.13,0.1326,0.2431,0.13,0.1326,0.2003,0.1257,539.8,679.85,329.24,251.475,661.7,183.755,45.3619,520.11,20.7627,589.94,486.41,685.92,685.925,145.585
86.775,186571,0.2994,0.3789,286.515,1000.2,2.6003,5000.3247,3000.0,2.6004,50100,180.0,4.545,342.81,72.5946,710.08,1771.2,19.4768,600.12,94.28,600.12,10.0001,1000.2,66.2399,2.6003,76.8016,2.6004,75.6303,180.0,4.545,11.1161,5000.3247,28.0946,5000.04,15.7189,3000.0,9.1096,710.08,33.125,9.7,4.32,12.343,22.9705,0.1487,0.9965,15.4066,0.1814,0.1299,0.1326,0.2431,0.13,0.1326,0.2002,0.1256,539.88,679.85,329.28,251.5,661.7,183.755,45.3502,520.2,20.7636,589.94,486.41,685.92,685.925,145.585
86.975,186571,0.2994,0.3789,287.235,1000.2,2.6003,5000.3247,3000.0,2.6004,50100,180.0,4.545,342.81,72.5957,709.92,1771.2,19.4763,600.12,94.28,600.12,10.0,1000.2,66.2398,2.6003,76.8011,2.6004,75.6303,180.0,4.545,11.1159,5000.3247,28.0946,5000.04,15.7189,3000.0,9.1096,709.92,33.125,9.698,4.326,12.343,23.0255,0.1487,0.9965,15.4024,0.1814,0.1299,0.1326,0.2431,0.1299,0.1326,0.2002,0.1256,540.0,679.85,329.28,251.5,661.7,183.755,45.3381,520.29,20.7645,589.94,486.44,685.92,685.925,145.585
86.675,186560,0.2994,0.3789,286.38,1000.8,2.6003,5000.3247,3000.0,2.6004,50100,180.0,4.5475,342.84,72.5952,710.0,1771.2,19.4758,600.12,94.3,600.12,9.9991,1000.8,66.2397,2.6003,76.8006,2.6004,75.6303,180.0,4.5475,11.1157,5000.3247,28.0946,5000.04,15.7189,3000.0,9.1102,710.0,33.125,9.696,4.331,12.343,23.086,0.1487,0.9965,15.3985,0.1814,0.1299,0.1325,0.2432,0.1299,0.1325,0.2001,0.1256,540.08,679.85,329.28,251.5,661.7,183.755,45.3257,520.38,20.7655,589.94,486.44,685.92,685.925,145.585
86.575,186560,0.2994,0.3789,286.9875,1000.8,2.6003,5000.3247,3000.0,2.6006,50100,180.0,4.5475,342.84,72.5952,710.0,1771.38,19.4745,600.18,94.3,600.18,9.9988,1000.8,66.2396,2.6003,76.7993,2.6006,75.6303,180.0,4.5475,11.1156,5000.3247,28.0946,5000.04,15.7189,3000.0,9.1102,710.0,33.13,9.694,4.337,12.343,23.1465,0.1487,0.9966,15.3863,0.1815,0.1298,0.1325,0.2432,0.1299,0.1325,0.2,0.1255,540.2,679.85,329.28,251.5,661.7,183.755,45.3129,520.47,20.7664,589.94,486.47,685.92,685.925,145.585
86.2,186549,0.2994,0.3789,286.74,1000.2,2.6003,5000.3247,3000.0,2.6006,50100,180.0,4.55,342.84,72.5939,710.16,1771.38,19.4738,600.18,94.3,600.18,9.9992,1000.2,66.2395,2.6003,76.7986,2.6006,75.6303,180.0,4.55,11.1154,5000.3247,28.0946,5000.04,15.7189,3000.0,9.1102,710.16,33.13,9.691,4.343,12.343,23.207,0.1487,0.9966,15.3827,0.1815,0.1298,0.1324,0.2432,0.1298,0.1324,0.2,0.1255,540.28,679.85,329.28,251.5,661.75,183.755,45.2959,520.59,20.7673,589.94,486.47,685.92,685.925,145.585
86.55,186549,0.2994,0.3789,287.19,1000.2,2.6003,5000.3247,3000.0,2.6006,50100,180.0,4.55,342.84,72.5937,710.16,1771.38,19.4723,600.24,94.3,600.24,9.9991,1000.2,66.2394,2.6003,76.7978,2.6006,75.6303,180.0,4.55,11.1152,5000.3247,28.0945,5000.04,15.7189,3000.0,9.1102,710.16,33.13,9.689,4.349,12.343,23.2675,0.1487,0.9967,15.3793,0.1815,0.1298,0.1324,0.2432,0.1297,0.1324,0.1999,0.1254,540.4,679.85,329.28,251.5,661.75,183.755,45.2823,520.68,20.7682,589.94,486.5,685.92,685.925,145.585
86.85,186538,0.2995,0.3789,286.65,1000.2,2.6003,5000.3247,3000.0,2.6002,50100,180.0,4.5525,342.87,72.5934,710.16,1771.38,19.4735,600.06,94.3,600.06,9.9991,1000.2,66.2393,2.6003,76.7986,2.6002,75.6303,180.0,4.5525,11.115,5000.3247,28.0945,5000.04,15.7189,3000.0,9.1102,710.16,33.13,9.686,4.355,12.343,23.3335,0.1488,0.9967,15.3677,0.1816,0.1297,0.1324,0.2432,0.1297,0.1323,0.1999,0.1254,540.52,679.85,329.32,251.5,661.75,183.82,45.2645,520.8,20.7691,589.94,486.5,685.96,685.925,145.585
86.025,186538,0.2995,0.379,286.8525,1000.2,2.6003,5000.3247,3000.0,2.6004,50100,180.0,4.5525,342.87,72.5938,710.08,1771.5599,19.4725,600.12,94.3,600.12,9.999,1000.2,66.2393,2.6003,76.7976,2.6004,75.6303,180.0,4.5525,11.1149,5000.3247,28.0945,5000.04,15.7189,3000.0,9.1102,710.08,33.135,9.683,4.361,12.343,23.394,0.1488,0.9967,15.3646,0.1816,0.1297,0.1323,0.2432,0.1297,0.1323,0.1998,0.1253,540.6,679.85,329.32,251.525,661.75,183.82,45.25,520.89,20.77,589.94,486.53,685.96,685.9625,145.585
86.825,186527,0.2995,0.379,287.01,1000.2,2.6003,5000.3247,3000.0,2.6004,50100,180.0,4.555,342.87,72.5937,710.08,1771.5599,19.472,600.12,94.3,600.12,9.9989,1000.2,66.2392,2.6003,76.7971,2.6004,75.6303,180.0,4.555,11.1147,5000.3247,28.0945,5000.04,15.7189,3000.0,9.1102,710.08,33.135,9.681,4.367,12.343,23.4545,0.1488,0.9969,15.3618,0.1817,0.1297,0.1323,0.2432,0.1296,0.1322,0.1997,0.1253,540.72,679.85,329.32,251.525,661.75,183.82,45.2314,521.01,20.7709,589.94,486.56,685.96,685.9625,145.574
86.7,186527,0.2995,0.379,287.01,1000.2,2.6003,5000.3247,3000.0,2.6004,50100,180.0,4.555,342.87,72.5936,710.08,1771.5599,19.4708,600.18,94.3,600.18,9.9988,1000.2,66.2391,2.6003,76.7966,2.6004,75.6303,180.0,4.555,11.1145,5000.3247,28.0945,5000.04,15.7189,3000.0,9.1108,710.08,33.135,9.678,4.373,12.342,23.5205,0.1488,0.9969,15.3507,0.1817,0.1296,0.1323,0.2433,0.1296,0.1322,0.1997,0.1252,540.84,679.85,329.32,251.525,661.75,183.82,45.216,521.1,20.7718,589.94,486.56,685.96,685.9625,145.574
86.8,186527,0.2995,0.379,287.1675,1000.2,2.6003,4998.4248,3000.0,2.6006,50100,180.0,4.555,342.9,72.5928,710.16,1771.5599,19.47,600.18,94.3,600.18,9.9987,1000.2,66.239,2.6003,76.7953,2.6006,75.6303,180.0,4.555,11.1174,4998.4248,28.0945,5000.04,15.7189,3000.0,9.1108,710.16,33.14,9.675,4.379,12.342,23.5755,0.1488,0.997,15.3482,0.1817,0.1296,0.1322,0.2433,0.1296,0.1322,0.1996,0.1252,540.96,679.85,329.32,251.525,661.75,183.82,45.1966,521.22,20.7727,589.94,486.59,685.96,685.9625,145.574
86.875,186516,0.2995,0.379,287.28,1000.2,2.601,4998.4248,3000.0,2.6006,50100,180.0,4.5575,342.9,72.5926,710.16,1771.5599,19.4693,600.18,94.3,600.18,9.9986,1000.2,66.2382,2.601,76.7946,2.6006,75.6303,180.0,4.5575,11.1182,4998.4248,28.0945,5000.04,15.7189,3000.0,9.1113,710.16,33.14,9.673,4.384,12.343,23.625,0.1489,0.997,15.3374,0.1817,0.1296,0.1322,0.2433,0.1295,0.1322,0.1996,0.1252,541.04,679.85,329.32,251.525,661.75,183.82,45.1803,521.31,20.7736,589.94,486.62,685.96,685.9625,145.574
86.225,186516,0.2995,0.379,286.7625,1000.2,2.601,4998.4248,3000.0,2.6006,50100,180.0,4.5575,342.9,72.5923,710.16,1771.74,19.4685,600.18,94.32,600.18,9.9986,1000.2,66.2378,2.601,76.7938,2.6006,75.6303,180.0,4.5575,11.119,4998.4248,28.0945,5000.04,15.7189,3000.0,9.1113,710.16,33.14,9.67,4.388,12.342,23.68,0.1489,0.9971,15.3352,0.1818,0.1295,0.1322,0.2433,0.1295,0.1322,0.1995,0.1251,541.16,679.85,329.36,251.525,661.75,183.82,45.1638,521.4,20.7745,589.94,486.62,685.96,685.9625,145.574
86.475,186505,0.2995,0.379,286.695,1000.8,2.601,5000.3247,3000.0,2.6008,50000,180.0,4.5575,342.9,72.5921,710.16,1771.74,19.467,600.24,94.32,600.24,9.9977,1000.8,66.2375,2.601,76.7923,2.6008,75.6303,180.0,4.5575,11.1168,5000.3247,28.0944,5000.04,15.7189,3000.0,9.1113,710.16,33.145,9.668,4.392,12.343,23.7295,0.1489,0.9971,15.3332,0.1818,0.1295,0.1321,0.2433,0.1295,0.1321,0.1995,0.1251,541.24,679.85,329.36,251.55,661.75,183.82,45.1469,521.49,20.7754,589.94,486.65,685.96,685.9625,145.574
86.075,186505,0.2995,0.379,286.92,1000.8,2.601,5000.3247,3000.0,2.6002,50000,180.0,4.56,342.9,72.5918,710.16,1771.74,19.4683,600.06,94.32,600.06,9.9974,1000.8,66.2372,2.601,76.7936,2.6002,75.6303,180.0,4.56,11.1167,5000.3247,28.0944,5000.04,15.7189,3000.0,9.1108,710.16,33.145,9.666,4.396,12.342,23.779,0.1489,0.9972,15.323,0.1818,0.1295,0.1321,0.2433,0.1294,0.1321,0.1995,0.1251,541.36,679.85,329.36,251.55,661.75,183.82,45.1296,521.58,20.7764,589.94,486.68,685.96,685.9625,145.574
86.7,186505,0.2995,0.379,287.235,1000.8,2.601,5000.3247,3000.0,2.6002,50000,180.0,4.56,342.93,72.5916,710.16,1771.74,19.468,600.06,94.32,600.06,9.9971,1000.8,66.2368,2.601,76.7933,2.6002,75.6303,180.0,4.56,11.1165,5000.3247,28.0944,5000.04,15.7189,3000.0,9.1108,710.16,33.145,9.664,4.398,12.343,23.8175,0.1489,0.9972,15.3213,0.1818,0.1295,0.1321,0.2433,0.1294,0.1321,0.1994,0.1251,541.44,679.9,329.36,251.55,661.75,183.82,45.1119,521.67,20.7773,589.94,486.68,685.96,685.9625,145.563
86.05,186494,0.2995,0.379,286.92,1000.8,2.601,5000.3247,3000.0,2.6004,50000,180.0,4.56,342.93,72.5913,710.16,1771.74,19.467,600.12,94.32,600.12,9.9967,1000.8,66.2365,2.601,76.7923,2.6004,75.6303,180.0,4.56,11.1163,5000.3247,28.0944,5000.04,15.7189,3000.0,9.1113,710.16,33.15,9.662,4.401,12.343,23.856,0.1489,0.9974,15.3113,0.1818,0.1295,0.1321,0.2433,0.1294,0.132,0.1994,0.1251,541.52,679.9,329.36,251.55,661.75,183.82,45.0939,521.76,20.7629,589.9725,486.71,685.96,685.9625,145.563
86.425,186494,0.2995,0.379,286.4925,1000.8,2.601,5000.3247,3000.0,2.6004,50000,179.9875,4.56,342.93,72.5904,710.24,1771.74,19.4665,600.12,94.32,600.12,9.9964,1000.8,66.2362,2.601,76.7918,2.6004,75.6318,179.9875,4.56,11.1162,5000.3247,28.0944,5000.04,15.7189,3000.0,9.1113,710.24,33.15,9.66,4.402,12.342,23.8945,0.1489,0.9974,15.3099,0.1818,0.1294,0.1321,0.2434,0.1294,0.132,0.1994,0.125,541.64,679.9,329.36,251.55,661.75,183.82,45.0755,521.85,20.7633,589.9725,486.74,685.96,685.9625,145.563
86.625,186483,0.2995,0.3791,286.8975,1000.8,2.601,5000.3247,3000.0,2.6004,50000,180.0,4.5625,342.93,72.59,710.24,1771.74,19.466,600.12,94.32,600.12,9.9961,1000.8,66.2358,2.601,76.7913,2.6004,75.6308,180.0,4.5625,11.116,5000.3247,28.0944,5000.04,15.7189,3000.0,9.1113,710.24,33.15,9.659,4.403,12.343,23.9275,0.149,0.9975,15.3002,0.1818,0.1294,0.132,0.2434,0.1294,0.132,0.1994,0.125,541.72,679.9,329.4,251.575,661.75,183.82,45.0605,521.91,20.7637,589.9725,486.74,685.96,685.9625,145.563
86.225,186483,0.2995,0.3791,286.2675,1000.8,2.601,5000.3247,3000.0,2.6004,50000,180.0,4.5625,342.93,72.5897,710.24,1771.74,19.4655,600.12,94.32,600.12,9.9957,1000.8,66.2355,2.601,76.7908,2.6004,75.6308,180.0,4.5625,11.1158,5000.3247,28.0944,5000.04,15.7189,3000.0,9.1113,710.24,33.155,9.657,4.404,12.342,23.9605,0.149,0.9975,15.2991,0.1818,0.1294,0.132,0.2434,0.1294,0.132,0.1994,0.125,541.76,679.9,329.4,251.575,661.75,183.82,45.0453,521.97,20.7642,589.9725,486.77,685.96,685.9625,145.563
86.275,186483,0.2996,0.3791,287.0775,1000.8,2.601,5000.3247,3000.0,2.6004,50000,180.0,4.5625,342.93,72.5893,710.24,1771.74,19.465,600.12,94.32,600.12,9.9954,1000.8,66.2352,2.601,76.7903,2.6004,75.6308,180.0,4.5625,11.1156,5000.3247,28.0944,5000.04,15.7189,3000.0,9.1113,710.24,33.155,9.656,4.404,12.342,23.988,0.149,0.9976,15.2896,0.1818,0.1294,0.132,0.2434,0.1293,0.132,0.1993,0.125,541.84,679.9,329.4,251.575,661.75,183.82,45.0298,522.03,20.7646,589.9725,486.8,686.0,686.0,145.563
86.375,186472,0.2996,0.3791,287.0325,1000.8,2.601,5000.3247,3000.0,2.6004,50000,180.0,4.5625,342.93,72.5889,710.24,1771.74,19.4646,600.12,94.32,600.12,9.9951,1000.8,66.2348,2.601,76.7898,2.6004,75.6308,180.0,4.5625,11.1155,5000.3247,28.0944,5000.04,15.7189,3000.0,9.1113,710.24,33.155,9.655,4.403,12.342,24.0155,0.149,0.9976,15.2888,0.1817,0.1294,0.132,0.2434,0.1293,0.132,0.1993,0.125,541.92,679.9,329.4,251.575,661.75,183.82,45.0141,522.09,20.765,589.9725,486.83,686.0,686.0,145.563
86.425,186472,0.2996,0.3791,286.8975,1000.8,2.601,5000.3247,3000.0,2.6004,50000,180.0,4.5625,342.93,72.5898,710.08,1771.74,19.4641,600.12,94.32,600.12,9.9947,1000.8,66.2345,2.601,76.7893,2.6004,75.6308,180.0,4.5625,11.1153,5000.3247,28.0943,5000.04,15.7189,3000.0,9.1108,710.08,33.16,9.654,4.402,12.342,24.0375,0.149,0.9977,15.2882,0.1817,0.1294,0.132,0.2434,0.1293,0.132,0.1993,0.125,541.96,679.9,329.4,251.575,661.75,183.82,44.9981,522.15,20.7654,589.9725,486.83,686.0,686.0,145.563
86.05,186461,0.2996,0.3791,287.0775,1000.8,2.601,5000.3247,3000.0,2.6004,50000,180.0,4.5625,342.93,72.5897,710.08,1771.74,19.4636,600.12,94.32,600.12,9.9944,1000.8,66.2342,2.601,76.7888,2.6004,75.6308,180.0,4.5625,11.1151,5000.3247,28.0943,5000.04,15.7189,3000.0,9.1108,710.08,33.16,9.653,4.401,12.341,24.065,0.1491,0.9979,15.2793,0.1817,0.1294,0.132,0.2434,0.1293,0.132,0.1993,0.125,542.04,679.9,329.44,251.575,661.75,183.82,44.9819,522.21,20.7658,589.9725,486.86,686.0,686.0,145.563
86.975,186461,0.2996,0.3792,286.65,1000.8,2.6003,5000.3247,3000.0,2.6,50000,180.0,4.5625,342.93,72.5896,710.08,1771.74,19.4653,599.94,94.32,599.94,9.9941,1000.8,66.2346,2.6003,76.7898,2.6,75.6308,180.0,4.5625,11.115,5000.3247,28.0943,5000.04,15.7189,3000.0,9.1102,710.08,33.16,9.652,4.399,12.342,24.087,0.1491,0.9979,15.2791,0.1817,0.1294,0.132,0.2434,0.1293,0.132,0.1993,0.125,542.08,679.9,329.44,251.6,661.75,183.885,44.9692,522.24,20.7662,589.9725,486.89,686.0,686.0,145.552
86.1,186461,0.2996,0.3792,287.0325,1000.2,2.6003,5000.3247,3000.0,2.6,50000,180.0,4.5625,342.93,72.5894,710.08,1771.74,19.4655,599.94,94.32,599.94,9.9945,1000.2,66.2345,2.6003,76.7898,2.6,75.6308,180.0,4.5625,11.1148,5000.3247,28.0943,5000.04,15.7189,3000.0,9.1102,710.08,33.16,9.652,4.398,12.343,24.1035,0.1491,0.998,15.2705,0.1816,0.1294,0.132,0.2435,0.1293,0.1319,0.1993,0.125,542.12,679.9,329.44,251.6,661.75,183.885,44.9527,522.3,20.7667,589.9725,486.92,686.0,686.0,145.552
86.875,186450,0.2996,0.3792,286.7175,1000.2,2.6003,5000.3247,3000.0,2.6,50000,180.0,4.5625,342.93,72.5893,710.08,1771.9199,19.4658,599.94,94.32,599.94,9.9944,1000.2,66.2344,2.6003,76.7898,2.6,75.6308,180.0,4.5625,11.1146,5000.3247,28.0943,5000.04,15.7189,3000.0,9.1102,710.08,33.16,9.651,4.396,12.342,24.1255,0.1491,0.998,15.2705,0.1816,0.1294,0.132,0.2435,0.1293,0.1319,0.1993,0.125,542.16,679.9,329.44,251.6,661.75,183.885,44.9396,522.33,20.7671,589.9725,486.95,686.0,686.0,145.552
86.075,186450,0.2996,0.3792,286.695,1000.2,2.6003,4998.4248,3000.0,2.6,50000,180.0,4.5625,342.93,72.5892,710.08,1771.9199,19.4638,600.12,94.32,600.12,9.9943,1000.2,66.2343,2.6003,76.7898,2.6,75.6308,180.0,4.5625,11.1174,4998.4248,28.0943,5000.04,15.7189,3000.0,9.1102,710.08,33.16,9.65,4.393,12.343,24.142,0.1491,0.9981,15.2621,0.1816,0.1293,0.132,0.2435,0.1293,0.1319,0.1993,0.125,542.2,679.9,329.44,251.6,661.75,183.885,44.9265,522.36,20.7675,589.9725,486.95,686.0,686.0,145.552
86.525,186450,0.2996,0.3792,286.74,1000.2,2.6003,4998.4248,3000.0,2.6,50000,180.0,4.5625,342.93,72.5891,710.08,1771.9199,19.4633,600.12,94.32,600.12,9.9942,1000.2,66.2342,2.6003,76.7898,2.6,75.6308,180.0,4.5625,11.1183,4998.4248,28.0943,5000.04,15.7189,3000.0,9.1102,710.08,33.165,9.65,4.391,12.343,24.1585,0.1491,0.9981,15.2538,0.1815,0.1293,0.132,0.2435,0.1293,0.1319,0.1993,0.1249,542.24,679.9,329.44,251.6,661.75,183.885,44.9132,522.39,20.7679,589.9725,486.98,686.0,686.0,145.552
86.5,186439,0.2996,0.3792,286.9425,1000.2,2.6003,4998.4248,3000.0,2.6,50000,180.0,4.5625,342.93,72.589,710.08,1771.9199,19.4628,600.12,94.32,600.12,9.9941,1000.2,66.2342,2.6003,76.7898,2.6,75.6308,180.0,4.5625,11.1191,4998.4248,28.0943,5000.04,15.7189,3000.0,9.1102,710.08,33.165,9.649,4.39,12.344,24.175,0.1491,0.9982,15.2541,0.1815,0.1293,0.132,0.2435,0.1293,0.1319,0.1993,0.1249,542.28,679.9,329.48,251.625,661.8,183.885,44.896,522.45,20.7683,589.9725,487.01,686.0,686.0,145.552
86.875,186439,0.2996,0.3792,286.515,1000.2,2.6003,5000.3247,3000.0,2.6,50000,180.0,4.565,342.93,72.5888,710.08,1771.9199,19.4638,600.0,94.32,600.0,9.9941,1000.2,66.2341,2.6003,76.7898,2.6,75.6308,180.0,4.565,11.1169,5000.3247,28.0943,5000.04,15.7189,3000.0,9.1102,710.08,33.165,9.649,4.388,12.342,24.197,0.1492,0.9984,15.246,0.1815,0.1293,0.132,0.2435,0.1293,0.1319,0.1993,0.1249,542.32,679.9,329.48,251.625,661.8,183.885,44.8823,522.48,20.7687,589.9725,487.04,686.0,686.0,145.552
