DR1106.PV,TI_1145.PV,TI1105A.PV,FRSA1101.PV,FRC1102.MV,FI1102.PV,FRC1102.PV,PDR1106.PV,TIC_1101.MV,FIC_1122.MV,FIC_1127.PV,TIA2872.PV,PI_1180.PV,WR1104.PV,FRC1424.PV,TIA2876.PV,FV1111.OUT,FIC_1122.PV,PDR1401.PV,PR1102A.PV,FRC1113.PV,PRCA1101B.MV,LRCA1101.PV,LRCA1101.MV,DR1108.PV,FRCA1111.MV,FIC_1127.MV,FV1112.OUT,DR1105.PV,FRC1113.MV,FT_1122.PV,FRCA1112.MV,FRQ1623.PV,DR1107.PV,FI_1127.PV,PDRSA1104.PV,FI1112.PV,PIC1101A.PV,FV1110.OUT,FI1113.PV,AR1410B.PV,PDRCA1109.PV,TIC_1101.PV,TIA2877.PV,TIC_1155.MV,TIA2875.PV,PDR1103.PV,PI_1138B.PV,DR1103.PV,FRC1107.MV,PI_1132A.PV,FRCA1112.PV,TIA2874.PV,TIA2873.PV,WRA1103.PV,FRCA1110.MV,TI_1144.PV,DR1110.PV
57.5625,489.98,544.32,173.712,10.2502,1000.8,1000.8,4.567,85.3736,72.9879,600.18,84.645,0.2424,145.607,3.02,83.5425,28.1202,710.24,12.303,0.2312,2.6004,14.8971,33.065,66.2291,357.7179,28.1202,19.8647,15.7348,3.9125,77.5235,710.24,15.7348,9.1124,287.0775,600.18,-14.314,2999.75,14.8971,11.131,2.6004,86.325,12.798,524.52,81.9825,21.7151,82.305,9.485,0.1643,57.525,66.8691,0.2233,2999.75,85.17,85.05,148.5788,11.131,518.63,571.15
57.6,490.01,544.52,173.712,10.2499,1000.8,1000.8,4.581,85.3327,72.9876,600.12,84.645,0.2424,145.607,3.02,83.55,28.1202,710.24,12.303,0.2312,2.6004,14.8971,33.07,66.2879,357.8557,28.1202,19.8647,15.7351,4.0078,77.523,710.24,15.7351,9.1124,286.7625,600.12,-14.2975,2999.75,14.8971,11.1323,2.6004,86.525,12.78,524.7,81.96,21.715,82.35,9.484,0.1643,57.5625,66.8687,0.2235,2999.75,85.1775,85.0575,148.5788,11.1323,518.66,570.8
57.5625,490.04,544.68,173.698,10.2496,1000.8,1000.8,4.591,85.2987,72.9872,600,84.6375,0.2425,145.596,3.02,83.5875,28.1201,710.24,12.303,0.2312,2.6004,14.8971,33.075,66.3473,358.2689,28.1201,19.8657,15.7353,3.8875,77.5225,710.24,15.7353,9.1118,286.3575,600,-14.2865,2999.75,14.8971,11.1262,2.6004,86.35,12.744,524.82,81.975,21.715,82.35,9.483,0.1643,57.525,66.8684,0.2236,2999.75,85.185,85.095,148.5675,11.1262,518.69,571.45
57.5625,490.04,544.8,173.698,10.2492,1000.8,1000.8,4.599,85.2717,72.9868,599.94,84.6675,0.2425,145.596,3.02,83.55,28.1201,710.24,12.303,0.2313,2.6004,14.8971,33.08,66.4072,357.5801,28.1201,19.8664,15.7356,4.6422,77.522,710.24,15.7356,9.1118,286.695,599.94,-14.2865,2999.75,14.8971,11.125,2.6004,86.725,12.69,524.88,81.945,21.7149,82.305,9.482,0.1643,57.6,66.868,0.2237,2999.75,85.23,85.1175,148.5675,11.125,518.72,571.5
57.5625,490.07,544.88,173.67,10.2497,1000.2,1000.2,4.605,85.2445,72.9864,600.06,84.615,0.2426,145.596,3.0175,83.52,28.1201,710.24,12.304,0.2314,2.6002,14.8971,33.085,66.4679,358.3723,28.1201,19.8652,15.7328,4.7516,77.5222,710.24,15.7328,9.1118,287.1,600.06,-14.2975,3000.75,14.8971,11.1276,2.6002,86.775,12.618,524.94,81.93,21.7148,82.32,9.482,0.1643,57.525,66.8677,0.2237,3000.75,85.215,85.14,148.5675,11.1276,518.75,571.55
57.5625,490.1,544.92,173.67,10.2496,1000.2,1000.2,4.606,85.2283,72.9861,600.06,84.6075,0.2426,145.585,3.015,83.5575,28.1201,710.24,12.304,0.2315,2.6002,14.8971,33.095,66.5797,357.7868,28.1201,19.8649,15.7321,4.7266,77.522,710.24,15.7321,9.1118,286.74,600.06,-14.3195,3000.75,14.8971,11.1314,2.6002,86.95,12.528,524.91,81.975,21.7147,82.365,9.483,0.1644,57.6,66.8674,0.2237,3000.75,85.2525,85.14,148.5562,11.1314,518.78,570.65
57.525,490.13,544.92,173.656,10.2495,1000.2,1000.2,4.603,85.216,72.9863,600,84.645,0.2428,145.585,3.0125,83.565,28.1201,710.16,12.304,0.2316,2.6002,14.9058,33.1,66.6422,358.0967,28.1201,19.8654,15.7313,4.2875,77.5217,710.16,15.7313,9.1113,286.785,600,-14.3525,3000.75,14.8971,11.1327,2.6002,86.75,12.414,524.85,81.96,21.7146,82.3725,9.484,0.1644,57.525,66.867,0.2236,3000.75,85.275,85.11,148.5562,11.1327,518.78,571.2
57.5625,490.16,544.84,173.642,10.2502,999.6,999.6,4.595,85.2114,72.9861,599.94,84.645,0.243,145.585,3.01,83.595,28.1201,710.16,12.305,0.2317,2.6,14.906,33.105,66.7054,357.9934,28.1201,19.8662,15.7336,4.1984,77.5222,710.16,15.7336,9.1113,286.425,599.94,-14.3965,2999.75,14.9058,11.1303,2.6,86.525,12.282,524.73,82.005,21.7146,82.3275,9.486,0.1645,57.525,66.8667,0.2235,2999.75,85.2375,85.14,148.5562,11.1303,518.81,571.6
57.5625,490.19,544.72,173.642,10.2503,999.6,999.6,4.582,85.2186,72.9864,599.88,84.5925,0.2431,145.585,3.005,83.5875,28.1201,710.08,12.305,0.2319,2.5998,14.9063,33.11,66.7691,357.7523,28.1201,19.8672,15.7338,3.9109,77.523,710.08,15.7338,9.1108,286.4025,599.88,-14.457,2999.75,14.906,11.1274,2.5998,86.325,12.132,524.52,82.0125,21.7145,82.2825,9.489,0.1646,57.6,66.8671,0.2234,2999.75,85.26,85.1475,148.5562,11.1274,518.84,571
57.5625,490.19,544.52,173.628,10.2505,999.6,999.6,4.562,85.2304,72.9863,599.82,84.5775,0.2433,145.585,3,83.58,28.1201,710.08,12.308,0.2321,2.5996,14.9066,33.11,66.7829,357.649,28.1201,19.8684,15.7341,4.7891,77.524,710.08,15.7341,9.1108,286.335,599.82,-14.5395,2999.75,14.9063,11.1265,2.5996,86.075,11.964,524.28,81.9825,21.7144,82.32,9.492,0.1646,57.5625,66.867,0.2231,2999.75,85.245,85.125,148.5562,11.1265,518.87,571.4
57.6,490.22,544.24,173.614,10.2499,1000.2,1000.2,4.535,85.2544,72.9868,599.76,84.615,0.2434,145.585,2.995,83.5575,28.1201,710,12.308,0.2322,2.5996,14.9069,33.115,66.8472,357.6146,28.1201,19.8699,15.7343,4.1609,77.5245,710,15.7343,9.1102,286.4025,599.76,-14.622,2999.75,14.9066,11.1285,2.5996,86.725,11.784,523.95,81.9825,21.7143,82.3275,9.496,0.1647,57.6,66.867,0.2227,2999.75,85.2675,85.08,148.5562,11.1285,518.9,571.1
57.5625,490.25,543.92,173.6,10.2506,999.6,999.6,4.498,85.2873,72.9868,599.64,84.5925,0.2436,145.585,2.99,83.5425,28.12,710,12.308,0.2324,2.5994,14.9071,33.115,66.8616,357.6146,28.12,19.8724,15.7346,4.625,77.5257,710,15.7346,9.1096,287.3025,599.64,-14.71,2999.75,14.9069,11.1286,2.5994,86.5,11.598,523.56,81.9375,21.7143,82.305,9.5,0.1648,57.5625,66.8669,0.2222,2999.75,85.29,85.035,148.5562,11.1286,518.9,571.5
57.6,490.25,543.52,173.586,10.2507,999.6,999.6,4.451,85.3293,72.9874,599.58,84.6225,0.2438,145.585,2.9825,83.5125,28.12,709.92,12.309,0.2326,2.5992,14.9074,33.115,66.876,357.8212,28.12,19.8747,15.7348,4.5031,77.5272,709.92,15.7348,9.1091,287.325,599.58,-14.809,2999.75,14.9071,11.1287,2.5992,86.4,11.376,523.11,81.945,21.7142,82.3275,9.505,0.1649,57.525,66.8675,0.2216,2999.75,85.32,85.005,148.5562,11.1287,518.93,571.1
57.6,490.28,543.04,173.558,10.2509,999.6,999.6,4.394,85.3844,72.9882,599.64,84.63,0.2441,145.596,2.975,83.4975,28.12,709.84,12.309,0.2329,2.5994,14.9077,33.115,66.8903,357.9934,28.12,19.8757,15.7351,4.6641,77.5275,709.84,15.7351,9.1091,286.5375,599.64,-14.9135,2999.75,14.9074,11.1288,2.5994,86.725,11.148,522.57,81.915,21.7141,82.335,9.51,0.1651,57.525,66.8677,0.2208,2999.75,85.3275,85.005,148.5675,11.1288,518.93,571.35
57.6,490.28,542.48,173.558,10.2511,999.6,999.6,4.325,85.4379,72.9884,599.64,84.615,0.2441,145.596,2.9725,83.505,28.12,709.84,12.31,0.2329,2.5994,14.908,33.115,66.9047,358.2345,28.12,19.8772,15.7353,4.6562,77.5282,709.84,15.7353,9.1091,286.6725,599.64,-15.029,2999.75,14.9077,11.1289,2.5994,86.3,11.142,522.06,81.8925,21.714,82.3275,9.516,0.1651,57.6,66.8679,0.2197,2999.75,85.305,85.02,148.5675,11.1289,518.96,570.8
57.5625,490.31,541.96,173.586,10.2512,999.6,999.6,4.233,85.4822,72.9887,599.82,84.6525,0.2441,145.607,2.9725,83.535,28.12,709.84,12.311,0.2329,2.5994,14.9083,33.11,66.8685,357.7179,28.12,19.8764,15.7326,4.7875,77.529,709.84,15.7326,9.1091,287.325,599.82,-15.0675,3000.75,14.908,11.1289,2.5994,86.675,11.196,521.64,81.8475,21.714,82.2975,9.519,0.1651,57.5625,66.868,0.2183,3000.75,85.26,85.0725,148.5788,11.1289,518.96,571
57.6,490.31,541.52,173.586,10.2514,999.6,999.6,4.127,85.5169,72.9889,599.82,84.63,0.244,145.607,2.9725,83.5575,28.12,709.84,12.311,0.2328,2.5994,14.9085,33.105,66.8316,358.1656,28.12,19.8772,15.7318,4.7969,77.5297,709.84,15.7318,9.1091,286.56,599.82,-15.062,3000.75,14.9083,11.1298,2.5994,86.975,11.244,521.31,81.9,21.7139,82.26,9.521,0.1651,57.525,66.8682,0.2172,3000.75,85.2375,85.1175,148.5788,11.1298,518.96,571.65
57.6,490.31,541.16,173.586,10.2516,999.6,999.6,4.04,85.5492,72.9892,599.82,84.5925,0.244,145.618,2.975,83.5275,28.12,709.84,12.312,0.2327,2.5994,14.9174,33.095,66.7434,357.7179,28.12,19.8779,15.7311,4.5984,77.5305,709.84,15.7311,9.1091,287.1,599.82,-15.04,3000.75,14.9085,11.1301,2.5994,86.2,11.316,521.01,81.93,21.7138,82.2675,9.521,0.1651,57.6,66.8684,0.2165,3000.75,85.215,85.11,148.5788,11.1301,518.96,571.15
57.6,490.31,540.84,173.6,10.2517,999.6,999.6,3.992,85.5714,72.9894,599.88,84.63,0.2439,145.618,2.975,83.565,28.1207,709.84,12.312,0.2327,2.5994,14.918,33.09,66.7047,357.6835,28.1207,19.8779,15.7333,4.7984,77.5312,709.84,15.7333,9.1091,286.56,599.88,-15.0125,2999.75,14.9174,11.1304,2.5994,86.425,11.376,520.8,81.945,21.7137,82.2525,9.521,0.165,57.6,66.8685,0.2164,2999.75,85.215,85.1325,148.59,11.1304,518.96,571.1
57.525,490.31,540.64,173.6,10.2519,999.6,999.6,3.982,85.5907,72.9897,599.88,84.645,0.2438,145.618,2.9775,83.58,28.121,709.84,12.313,0.2326,2.6,14.9185,33.085,66.6653,358.0967,28.121,19.8784,15.7336,4.1375,77.5297,709.84,15.7336,9.1096,286.605,599.88,-14.985,2999.75,14.918,11.127,2.6,86.8,11.43,520.62,81.96,21.7137,82.2225,9.521,0.165,57.5625,66.8687,0.2166,2999.75,85.26,85.125,148.59,11.127,518.96,570.85
57.525,490.31,540.44,173.6,10.2521,999.6,999.6,3.997,85.6032,72.99,599.88,84.6375,0.2438,145.629,2.9775,83.535,28.1212,709.84,12.316,0.2326,2.6,14.9191,33.075,66.5747,358.3723,28.1212,19.8789,15.7338,4.5625,77.5297,709.84,15.7338,9.1096,286.425,599.88,-14.9795,2999.75,14.9185,11.1261,2.6,86.575,11.466,520.5,81.9375,21.7136,82.245,9.521,0.165,57.6,66.8689,0.2169,2999.75,85.26,85.1325,148.6012,11.1261,518.96,571.4
57.5625,490.31,540.32,173.6,10.2522,999.6,999.6,4.027,85.6162,72.9902,599.88,84.585,0.2438,145.629,2.9775,83.58,28.1207,709.84,12.316,0.2326,2.5994,14.9196,33.07,66.5335,358.0279,28.1207,19.8794,15.7341,4.0859,77.532,709.84,15.7341,9.1091,286.47,599.88,-14.974,2999.75,14.9191,11.1282,2.5994,86.425,11.496,520.38,81.915,21.7135,82.29,9.521,0.165,57.5625,66.869,0.2173,2999.75,85.2525,85.1475,148.6012,11.1282,518.96,571.75
57.5625,490.31,540.2,173.6,10.2524,999.6,999.6,4.059,85.6222,72.9905,599.88,84.6225,0.2438,145.629,2.975,83.6175,28.1207,709.84,12.316,0.2326,2.5994,14.9202,33.065,66.4916,357.5801,28.1207,19.8799,15.7343,3.8781,77.5327,709.84,15.7343,9.1091,287.325,599.88,-14.974,2999.75,14.9196,11.1282,2.5994,86.325,11.508,520.32,81.9525,21.7134,82.3275,9.522,0.165,57.525,66.8692,0.2177,2999.75,85.26,85.1775,148.6012,11.1282,518.96,570.8
57.5625,490.31,540.12,173.6,10.2526,999.6,999.6,4.085,85.6322,72.9895,599.94,84.6075,0.2438,145.64,2.975,83.6325,28.1207,710,12.317,0.2326,2.5998,14.9207,33.065,66.4997,358.0623,28.1207,19.8797,15.7346,4.05,77.532,710,15.7346,9.1096,286.965,599.94,-14.985,2999.75,14.9202,11.1283,2.5998,86.05,11.52,520.23,81.9975,21.7134,82.3725,9.522,0.1651,57.5625,66.8694,0.218,2999.75,85.2225,85.14,148.6125,11.1283,518.96,571.6
57.6,490.31,540.04,173.6,10.2527,999.6,999.6,4.104,85.6388,72.9895,599.94,84.6525,0.2438,145.64,2.975,83.625,28.1206,710,12.317,0.2326,2.5998,14.9213,33.06,66.4572,358.4411,28.1206,19.8799,15.7348,4.2984,77.5322,710,15.7348,9.1096,286.56,599.94,-15.0015,2999.75,14.9207,11.1284,2.5998,86.6,11.52,520.17,82.0125,21.7133,82.3725,9.523,0.1651,57.525,66.8696,0.2182,2999.75,85.1925,85.14,148.6125,11.1284,518.96,571.45
57.6,490.31,539.96,173.6,10.2529,999.6,999.6,4.118,85.6456,72.9895,599.94,84.6075,0.2438,145.64,2.9725,83.6025,28.1206,710,12.318,0.2326,2.5998,14.9219,33.055,66.4141,358.4411,28.1206,19.8802,15.7351,4.1797,77.5325,710,15.7351,9.1096,287.2575,599.94,-15.018,2999.75,14.9213,11.1285,2.5998,86.25,11.52,520.11,82.035,21.7132,82.41,9.524,0.1651,57.5625,66.8697,0.2183,2999.75,85.2,85.1625,148.6125,11.1285,518.96,570.95
57.525,490.31,539.92,173.6,10.2531,999.6,999.6,4.127,85.6527,72.9907,599.94,84.5625,0.2438,145.64,2.9725,83.58,28.1206,709.84,12.318,0.2326,2.5998,14.9224,33.055,66.421,358.2689,28.1206,19.8804,15.7353,4.5531,77.5327,709.84,15.7353,9.1096,287.055,599.94,-15.04,2999.75,14.9219,11.1285,2.5998,86.575,11.514,520.05,82.0125,21.7131,82.3875,9.525,0.1651,57.5625,66.8699,0.2184,2999.75,85.2375,85.2,148.6125,11.1285,518.96,571.7
57.5625,490.31,539.84,173.6,10.2532,999.6,999.6,4.133,85.6562,72.991,599.94,84.5475,0.2438,145.651,2.9725,83.5725,28.1206,709.84,12.318,0.2326,2.5998,14.923,33.05,66.3772,358.0967,28.1206,19.8807,15.7356,4.675,77.533,709.84,15.7356,9.1096,287.3925,599.94,-15.0565,2999.75,14.9224,11.1286,2.5998,86.525,11.508,520.02,81.99,21.713,82.3875,9.526,0.1651,57.525,66.8701,0.2184,2999.75,85.2,85.2225,148.6237,11.1286,518.96,571.7
57.5625,490.31,539.8,173.6,10.2534,999.6,999.6,4.136,85.6637,72.99,600.06,84.5475,0.2438,145.651,2.97,83.595,28.1206,710,12.318,0.2326,2.5998,14.9149,33.045,66.3328,358.3378,28.1206,19.8794,15.7328,4.2687,77.5332,710,15.7328,9.1096,287.055,600.06,-15.0785,3000.75,14.923,11.1287,2.5998,86.175,11.508,519.96,81.9525,21.713,82.38,9.527,0.1651,57.6,66.8702,0.2185,3000.75,85.2525,85.2225,148.6237,11.1287,518.96,571.4
57.5625,490.31,539.76,173.6,10.2536,999.6,999.6,4.137,85.6713,72.9906,600.06,84.555,0.2438,145.651,2.97,83.535,28.1206,709.92,12.318,0.2326,2.5998,14.9152,33.045,66.3385,358.2345,28.1206,19.8792,15.7321,4.6437,77.5335,709.92,15.7321,9.1096,286.47,600.06,-15.095,3000.75,14.9149,11.1288,2.5998,86.275,11.502,519.9,81.9825,21.7129,82.335,9.527,0.1651,57.6375,66.8704,0.2185,3000.75,85.2375,85.23,148.6237,11.1288,518.96,570.9
57.6,490.31,539.72,173.6,10.2537,999.6,999.6,4.137,85.6755,72.9913,599.94,84.6075,0.2438,145.651,2.97,83.52,28.1206,709.84,12.318,0.2326,2.5998,14.9155,33.04,66.2935,358.2689,28.1206,19.8804,15.7343,4.6125,77.5337,709.84,15.7343,9.1096,286.9425,599.94,-15.1115,2999.75,14.9152,11.1289,2.5998,86.375,11.496,519.87,81.9825,21.7128,82.35,9.528,0.1652,57.5625,66.8698,0.2185,2999.75,85.23,85.23,148.6237,11.1289,518.96,571.75
57.525,490.31,539.68,173.6,10.2539,999.6,999.6,4.137,85.6798,72.9922,599.94,84.555,0.2438,145.651,2.9675,83.5275,28.1206,709.76,12.315,0.2326,2.5996,14.9157,33.04,66.2985,358.3723,28.1206,19.8807,15.7346,4.2578,77.5347,709.76,15.7346,9.1096,286.56,599.94,-15.117,2999.75,14.9155,11.1289,2.5996,86.95,11.496,519.84,81.9825,21.7127,82.365,9.529,0.1652,57.5625,66.8697,0.2185,2999.75,85.2,85.2375,148.6237,11.1289,518.93,571.45
57.6,490.28,539.64,173.6,10.2541,999.6,999.6,4.136,85.6842,72.9913,599.94,84.6,0.2438,145.662,2.9675,83.49,28.1206,709.92,12.315,0.2326,2.5996,14.916,33.035,66.2528,358.2,28.1206,19.8809,15.7348,4.7312,77.5352,709.92,15.7348,9.1096,287.28,599.94,-15.1225,2999.75,14.9157,11.129,2.5996,86.1,11.496,519.81,81.945,21.7127,82.3425,9.529,0.1652,57.6,66.8696,0.2185,2999.75,85.245,85.185,148.635,11.129,518.93,571.6
57.5625,490.28,539.6,173.6,10.2542,999.6,999.6,4.136,85.6925,72.9915,600.06,84.6075,0.2438,145.662,2.9675,83.4525,28.1205,709.92,12.316,0.2326,2.5996,14.9163,33.035,66.2572,357.7523,28.1205,19.8797,15.7351,4.0141,77.5358,709.92,15.7351,9.1091,287.19,600.06,-15.139,2999.75,14.916,11.1291,2.5996,86.05,11.496,519.75,81.9375,21.7126,82.2975,9.53,0.1652,57.5625,66.8703,0.2185,2999.75,85.2375,85.17,148.635,11.1291,518.93,571.95
57.6,490.28,539.56,173.6,10.2544,999.6,999.6,4.136,85.6973,72.9916,600.06,84.615,0.2438,145.662,2.9675,83.505,28.1205,709.92,12.316,0.2325,2.5996,14.9166,33.03,66.211,357.9245,28.1205,19.8794,15.7353,4.15,77.5363,709.92,15.7353,9.1091,287.3475,600.06,-15.15,2999.75,14.9163,11.1292,2.5996,86.55,11.49,519.72,81.9225,21.7125,82.29,9.53,0.1652,57.5625,66.8705,0.2185,2999.75,85.2,85.125,148.635,11.1292,518.93,571.75
57.6,490.28,539.52,173.6,10.2546,999.6,999.6,4.136,85.6984,72.9917,600.06,84.645,0.2438,145.662,2.9675,83.4525,28.1205,709.92,12.316,0.2325,2.6002,14.9169,33.03,66.2147,358.3723,28.1205,19.8792,15.7356,4.3219,77.5345,709.92,15.7356,9.1096,286.785,600.06,-15.161,2999.75,14.9166,11.1292,2.6002,86.075,11.49,519.72,81.8925,21.7124,82.26,9.531,0.1652,57.525,66.8706,0.2185,2999.75,85.1775,85.095,148.635,11.1292,518.93,571.7
57.6,490.28,539.48,173.6,10.2547,999.6,999.6,4.136,85.7033,72.9918,599.94,84.6825,0.2438,145.662,2.9675,83.4525,28.1205,709.92,12.315,0.2325,2.6002,14.9171,33.025,66.1678,357.959,28.1205,19.8804,15.7328,4.2969,77.5343,709.92,15.7328,9.1102,286.6725,599.94,-15.172,3000.75,14.9169,11.1293,2.6002,86.025,11.49,519.69,81.9225,21.7124,82.2375,9.531,0.1652,57.5625,66.8708,0.2185,3000.75,85.245,85.065,148.635,11.1293,518.93,571.5
57.5625,490.28,539.48,173.6,10.2549,999.6,999.6,4.136,85.7083,72.9919,599.94,84.6675,0.2438,145.673,2.9675,83.4975,28.1205,709.92,12.315,0.2325,2.6002,14.9088,33.025,66.171,358.5789,28.1205,19.8807,15.7321,4.0047,77.534,709.92,15.7321,9.1102,287.235,599.94,-15.183,3000.75,14.9171,11.1294,2.6002,86.425,11.484,519.66,81.9,21.7123,82.2975,9.531,0.1652,57.5625,66.871,0.2185,3000.75,85.23,85.0725,148.6462,11.1294,518.93,571.65
57.5625,490.28,539.44,173.586,10.2551,999.6,999.6,4.136,85.7134,72.9921,600.06,84.675,0.2438,145.673,2.965,83.4525,28.1205,709.92,12.314,0.2325,2.5996,14.9088,33.02,66.1235,357.9934,28.1205,19.8794,15.7343,4.1016,77.536,709.92,15.7343,9.1096,287.4375,600.06,-15.194,2999.75,14.9088,11.1295,2.5996,86.4,11.484,519.63,81.87,21.7122,82.245,9.532,0.1652,57.5625,66.8711,0.2185,2999.75,85.2675,85.065,148.6462,11.1295,518.9,571.95
57.525,490.28,539.4,173.586,10.2552,999.6,999.6,4.137,85.7149,72.9922,600.06,84.6825,0.2437,145.673,2.9675,83.505,28.1205,709.92,12.314,0.2325,2.5996,14.9088,33.02,66.126,358.2689,28.1205,19.8792,15.7346,4.2359,77.5365,709.92,15.7346,9.1096,287.2125,600.06,-15.1995,2999.75,14.9088,11.1296,2.5996,86.25,11.502,519.63,81.855,21.7121,82.26,9.532,0.1652,57.6,66.8713,0.2185,2999.75,85.2825,85.11,148.6462,11.1296,518.9,571.95
57.6,490.25,539.4,173.586,10.2554,999.6,999.6,4.136,85.7164,72.9923,600.12,84.66,0.2437,145.673,2.9675,83.505,28.1205,709.92,12.314,0.2325,2.5996,14.9088,33.015,66.0779,357.7868,28.1205,19.8782,15.7348,4.3641,77.537,709.92,15.7348,9.1096,287.01,600.12,-15.1995,2999.75,14.9088,11.1296,2.5996,86.025,11.514,519.63,81.8475,21.7121,82.2525,9.532,0.1652,57.6,66.8715,0.2185,2999.75,85.2525,85.065,148.6462,11.1296,518.9,571.2
57.5625,490.25,539.4,173.614,10.2548,1000.2,1000.2,4.136,85.7179,72.9924,599.94,84.675,0.2437,145.673,2.9675,83.5275,28.1205,709.92,12.311,0.2325,2.6002,14.9088,33.015,66.0797,358.51,28.1205,19.8799,15.7351,4.6562,77.5353,709.92,15.7351,9.1102,286.695,599.94,-15.194,2999.75,14.9088,11.1297,2.6002,86.075,11.526,519.63,81.8325,21.712,82.26,9.532,0.1652,57.6,66.8717,0.2185,2999.75,85.2825,85.1175,148.6462,11.1297,518.9,571.6
57.6,490.25,539.4,173.614,10.2547,1000.2,1000.2,4.138,85.7194,72.9926,599.94,84.66,0.2437,145.684,2.9675,83.565,28.1204,709.92,12.311,0.2325,2.6002,14.9088,33.01,66.031,357.8901,28.1204,19.8802,15.7353,4.8203,77.535,709.92,15.7353,9.1102,287.01,599.94,-15.1885,2999.75,14.9088,11.1298,2.6002,86.575,11.526,519.63,81.885,21.7119,82.26,9.532,0.1652,57.525,66.8718,0.2186,2999.75,85.2675,85.1625,148.6575,11.1298,518.9,571.75
57.6,490.25,539.4,173.614,10.2554,999.6,999.6,4.142,85.7209,72.9927,599.94,84.6975,0.2437,145.684,2.9675,83.565,28.1204,709.92,12.311,0.2325,2.6002,14.9088,33.01,66.0322,358.5789,28.1204,19.8804,15.7326,3.9812,77.5348,709.92,15.7326,9.1102,287.0775,599.94,-15.1885,3000.75,14.9088,11.1299,2.6002,86.725,11.526,519.63,81.93,21.7118,82.215,9.532,0.1652,57.5625,66.872,0.2186,3000.75,85.3125,85.155,148.6575,11.1299,518.9,571.2
57.525,490.25,539.4,173.614,10.2556,999.6,999.6,4.147,85.7224,72.9928,599.94,84.69,0.2437,145.684,2.9675,83.5425,28.1204,709.92,12.311,0.2325,2.6002,14.9088,33.005,65.9829,358.5444,28.1204,19.8807,15.7318,4.1797,77.5345,709.92,15.7318,9.1102,287.415,599.94,-15.194,3000.75,14.9088,11.13,2.6002,86.275,11.526,519.63,81.9525,21.7118,82.23,9.532,0.1652,57.5625,66.8722,0.2187,3000.75,85.3125,85.155,148.6575,11.13,518.9,571.35
57.6,490.25,539.4,173.628,10.255,1000.2,1000.2,4.151,85.7239,72.9929,600.12,84.6825,0.2437,145.684,2.965,83.565,28.1204,709.92,12.31,0.2325,2.5996,14.9088,33.005,65.9835,357.7523,28.1204,19.8787,15.7341,4.5891,77.5365,709.92,15.7341,9.1096,287.0775,600.12,-15.1995,2999.75,14.9088,11.13,2.5996,86.175,11.514,519.63,81.945,21.7117,82.2,9.532,0.1652,57.5625,66.8723,0.2188,2999.75,85.335,85.1625,148.6575,11.13,518.87,571.65
57.5625,490.22,539.4,173.628,10.2549,1000.2,1000.2,4.153,85.7254,72.993,600.12,84.645,0.2437,145.684,2.965,83.5425,28.1204,709.92,12.31,0.2325,2.5996,14.9088,33.005,65.9841,357.7523,28.1204,19.8782,15.7343,3.9562,77.537,709.92,15.7343,9.1096,286.6725,600.12,-15.205,2999.75,14.9088,11.1301,2.5996,86.525,11.508,519.63,81.93,21.7116,82.2525,9.532,0.1652,57.525,66.8725,0.2188,2999.75,85.335,85.155,148.6575,11.1301,518.87,571.65
57.6,490.22,539.4,173.628,10.2556,999.6,999.6,4.155,85.7306,72.9932,599.94,84.5925,0.2437,145.684,2.965,83.5425,28.1204,709.92,12.31,0.2325,2.6,14.9088,33,65.9341,358.5444,28.1204,19.8799,15.7346,4.7641,77.536,709.92,15.7346,9.1102,286.785,599.94,-15.216,2999.75,14.9088,11.1264,2.6,86.175,11.496,519.6,81.8925,21.7115,82.26,9.533,0.1652,57.6,66.8727,0.2188,2999.75,85.3275,85.11,148.6575,11.1264,518.87,571.3
57.525,490.22,539.4,173.628,10.2557,999.6,999.6,4.155,85.7322,72.9933,599.94,84.585,0.2437,145.684,2.965,83.52,28.1204,709.92,12.31,0.2325,2.6,14.9088,33,65.9341,357.6835,28.1204,19.8802,15.7348,4.2266,77.536,709.92,15.7348,9.1102,287.415,599.94,-15.227,2999.75,14.9088,11.1253,2.6,86.45,11.484,519.6,81.9075,21.7114,82.2675,9.533,0.1652,57.6,66.8728,0.2188,2999.75,85.365,85.1475,148.6575,11.1253,518.87,571.65
57.6,490.22,539.36,173.642,10.2552,1000.2,1000.2,4.154,85.7376,72.9934,599.94,84.615,0.2438,145.695,2.965,83.52,28.1204,709.92,12.309,0.2325,2.6,14.9088,33,65.9341,357.6835,28.1204,19.8804,15.7351,4.8266,77.536,709.92,15.7351,9.1102,287.3025,599.94,-15.2325,2999.75,14.9088,11.1278,2.6,86.25,11.466,519.57,81.9525,21.7114,82.2675,9.533,0.1652,57.6,66.873,0.2188,2999.75,85.335,85.095,148.6575,11.1278,518.87,571.75
57.5625,490.22,539.36,173.642,10.2551,1000.2,1000.2,4.151,85.7431,72.9935,600.06,84.585,0.2438,145.695,2.965,83.5125,28.1204,709.92,12.309,0.2325,2.6,14.9088,32.995,65.8835,357.9245,28.1204,19.8792,15.7353,4.0641,77.536,709.92,15.7353,9.1102,286.9875,600.06,-15.2435,2999.75,14.9088,11.1279,2.6,86.075,11.454,519.54,81.9675,21.7113,82.3125,9.534,0.1652,57.6,66.8732,0.2187,2999.75,85.35,85.095,148.6687,11.1279,518.87,571.55
