AR1410B.PV,CCSFIC1401.PV,CCSPI1407B.PV,CCSPIC1415.PV,CCSPRC1415.PV,DR1103.PV,DR1105.PV,DR1106.PV,DR1107.PV,FI1102.PV,FI1104.PV,FI1107.PV,FI1110.PV,FI1111.PV,FI1112.PV,FI1113.PV,FI1121.PV,FI1213.PV,FI1424.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1123.PV,FIC_1127.MV,FIC_1127.PV,FI_1124.PV,FI_1127.PV,FRC1102.MV,FRC1102.PV,FRC1104.MV,FRC1107.MV,FRC1107.PV,FRC1113.MV,FRC1113.PV,FRC1213.MV,FRC1213.PV,FRC1424.PV,FRCA1110.MV,FRCA1110.PV,FRCA1111.MV,FRCA1111.PV,FRCA1112.MV,FRCA1112.PV,FRQ1623.PV,FT_1121.PV,FT_1122.PV,FT_1123.PV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRSA1104.PV,PI1101.PV,PI1110.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1136.PV,PI_1138A.PV,PI_1138B.PV,PI_1180.PV,PI_1182.PV,PR1102A.PV,PR1102B.PV,PR1401.PV,PRA1102.PV,PRCA1101B.MV,PRCA1101B.PV,TI1105A.PV,TI1111.PV,TI1118A.PV,TI1132.PV,TI1212.PV,TI1611.PV,TIA1114.PV,TIA1160A.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1155.PV,TI_1145.PV,TI_1146.PV,TI_1147.PV,TRA1401A.PV,TRC1118A.MV,TRC1118A.PV,WR1104.PV,WRA1103.PV
86.725,186263,0.3,0.3795,0.3795,57.6,4.6344,57.6375,287.28,999.6,999.45,2.6003,4999.8501,5000.04,3000,2.6,50700,180,4.5975,343.2,72.5658,709.92,1773.1799,19.4346,600.06,94.4,600.06,9.975,999.6,10.9518,66.2099,2.6003,76.7682,2.6,75.5955,180,4.5975,11.1284,4999.8501,28.1205,5000.04,15.7319,3000,9.1108,343.2,709.92,1773.1799,33,9.556,4.128,12.302,26.2155,0.15,1.0002,14.9096,0.177,0.1279,0.1307,0.244,0.1281,0.1238,0.2082,0.1306,0.1971,0.1279,0.15,0.1238,14.9096,0.15,540.2,487.125,680.05,283.7,267.32,252.55,661.9,184.015,84.555,85.1175,85.335,82.2375,83.43,82.0575,42.2961,520.38,20.5082,590.0375,489.11,686.12,686.1125,661.9,14.6237,680.05,145.695,148.6687
86.4,186263,0.3,0.3795,0.3795,57.525,4.5109,57.5625,286.5375,999.6,999.45,2.6003,4999.8501,5000.04,3000,2.6,50700,180,4.595,343.2,72.5659,709.92,1773.1799,19.4366,599.88,94.4,599.88,9.9751,999.6,10.9518,66.2099,2.6003,76.7682,2.6,75.5955,180,4.595,11.1285,4999.8501,28.1204,5000.04,15.7319,3000,9.1108,343.2,709.92,1773.1799,33,9.556,4.127,12.302,26.21,0.15,1.0002,14.9096,0.177,0.1279,0.1307,0.244,0.1281,0.1238,0.2082,0.1306,0.1971,0.1279,0.15,0.1238,14.9096,0.15,540.2,487.125,680.05,283.7,267.32,252.55,661.9,184.015,84.5325,85.125,85.38,82.2825,83.4375,82.0725,42.2957,520.38,20.5077,590.0375,489.11,686.12,686.1125,661.9,14.6244,680.05,145.695,148.6687
86.9,186263,0.3,0.3795,0.3795,57.5625,4.5625,57.525,286.785,999.6,999.45,2.6003,4999.8501,5000.04,3000,2.6,50700,180,4.595,343.2,72.5661,709.92,1773.1799,19.4371,599.88,94.4,599.88,9.9753,999.6,10.9519,66.2098,2.6003,76.7682,2.6,75.5955,180,4.595,11.1285,4999.8501,28.1204,5000.04,15.7319,3000,9.1108,343.2,709.92,1773.1799,33,9.557,4.126,12.302,26.2045,0.15,1.0002,14.9096,0.177,0.1279,0.1307,0.244,0.1281,0.1238,0.2082,0.1306,0.1971,0.1279,0.15,0.1238,14.9096,0.15,540.16,487.125,680.05,283.7,267.32,252.55,661.9,184.015,84.525,85.125,85.4175,82.275,83.4075,82.065,42.2991,520.35,20.5072,590.0375,489.11,686.12,686.1125,661.9,14.6251,680.05,145.695,148.6687
86.275,186263,0.3,0.3795,0.3795,57.5625,4.1109,57.6,287.2575,1000.2,999.45,2.5995,4999.8501,5000.04,3000,2.6,50700,180,4.595,343.2,72.5649,710.08,1773.1799,19.4353,600.06,94.4,600.06,9.9747,1000.2,10.952,66.2104,2.5995,76.7682,2.6,75.5955,180,4.595,11.1286,4999.8501,28.1204,5000.04,15.7319,3000,9.1102,343.2,710.08,1773.1799,33,9.557,4.125,12.302,26.199,0.15,1.0002,14.9096,0.177,0.1279,0.1307,0.244,0.1281,0.1238,0.2083,0.1306,0.1971,0.1279,0.15,0.1238,14.9096,0.15,540.16,487.125,680.05,283.75,267.32,252.55,661.9,184.015,84.495,85.14,85.425,82.2825,83.4,82.1025,42.2989,520.35,20.5067,590.0375,489.14,686.12,686.1125,661.9,14.6257,680.05,145.695,148.6687
86.975,186263,0.3,0.3795,0.3795,57.6,4.0406,57.5625,286.605,1000.2,999.45,2.5995,4999.8501,5000.04,3000,2.6,50700,180,4.595,343.2,72.5648,710.08,1773.1799,19.4351,600.06,94.4,600.06,9.9746,1000.2,10.952,66.2106,2.5995,76.7682,2.6,75.5955,180,4.595,11.1287,4999.8501,28.1204,5000.04,15.7319,3000,9.1102,343.2,710.08,1773.1799,33,9.557,4.124,12.302,26.1935,0.15,1.0002,14.9096,0.1769,0.1279,0.1307,0.244,0.1281,0.1238,0.2082,0.1306,0.1971,0.1279,0.15,0.1238,14.9096,0.15,540.16,487.125,680.05,283.75,267.32,252.55,661.9,184.015,84.4875,85.125,85.3725,82.2675,83.37,82.1325,42.2986,520.35,20.5062,590.0375,489.14,686.12,686.1125,661.9,14.6264,680.05,145.695,148.6687
86.15,186263,0.3,0.3795,0.3795,57.6,4.3688,57.6,286.5825,999.6,999.45,2.6003,4999.8501,5000.04,3000,2.6,50700,180,4.595,343.2,72.5659,709.92,1773.1799,19.4348,600.06,94.4,600.06,9.9753,999.6,10.9521,66.21,2.6003,76.7682,2.6,75.5955,180,4.595,11.1288,4999.8501,28.1204,5000.04,15.7319,3000,9.1108,343.2,709.92,1773.1799,32.995,9.557,4.122,12.302,26.199,0.15,1.0002,14.9096,0.1769,0.1279,0.1307,0.244,0.1281,0.1238,0.2082,0.1306,0.1971,0.1279,0.15,0.1238,14.9096,0.15,540.16,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.525,85.0875,85.335,82.32,83.3775,82.1175,42.2984,520.35,20.5057,590.0375,489.14,686.12,686.1125,661.9,14.6271,680.05,145.695,148.6687
86.225,186263,0.3,0.3795,0.3795,57.525,4.4703,57.6,287.46,999.6,999.45,2.6003,4999.8501,5000.04,3000,2.6,50700,180,4.5975,343.2,72.5661,709.92,1773.1799,19.4346,600.06,94.4,600.06,9.9755,999.6,10.9521,66.2099,2.6003,76.7682,2.6,75.5955,180,4.5975,11.1288,4999.8501,28.1204,5000.04,15.7319,3000,9.1108,343.2,709.92,1773.1799,32.995,9.557,4.12,12.302,26.2045,0.15,1.0002,14.9096,0.1769,0.1279,0.1307,0.244,0.1281,0.1238,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.16,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.495,85.0875,85.3275,82.275,83.37,82.14,42.2982,520.35,20.5052,590.0375,489.14,686.12,686.1125,661.9,14.6277,680.05,145.695,148.6687
86.125,186263,0.3,0.3795,0.3795,57.5625,4.1156,57.6,287.3925,1000.2,999.45,2.6003,4999.8501,5000.04,3000,2.6,50700,180,4.5975,343.2,72.5662,709.92,1773.1799,19.4343,600.06,94.4,600.06,9.9749,1000.2,10.9522,66.2099,2.6003,76.7682,2.6,75.5955,180,4.5975,11.1289,4999.8501,28.1204,5000.04,15.7319,3000,9.1108,343.2,709.92,1773.1799,32.995,9.556,4.121,12.302,26.2155,0.15,1.0002,14.9096,0.1769,0.1279,0.1307,0.244,0.128,0.1238,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.16,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.465,85.11,85.3575,82.2675,83.43,82.155,42.2979,520.35,20.5047,590.0375,489.14,686.12,686.1125,661.9,14.6284,680.05,145.695,148.6687
86.95,186263,0.3,0.3795,0.3795,57.6,4.0563,57.5625,287.505,1000.2,999.45,2.5995,4999.8501,5000.04,3000,2.6,50700,180,4.5975,343.2,72.5651,710.08,1773.1799,19.4356,599.94,94.4,599.94,9.9748,1000.2,10.9522,66.2105,2.5995,76.7682,2.6,75.5955,180,4.5975,11.129,4999.8501,28.1204,5000.04,15.7319,3000,9.1102,343.2,710.08,1773.1799,32.995,9.556,4.123,12.302,26.2265,0.15,1.0002,14.9096,0.1769,0.1279,0.1307,0.244,0.128,0.1238,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.16,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.45,85.08,85.3725,82.2975,83.415,82.1175,42.2939,520.38,20.5043,590.0375,489.14,686.12,686.1125,661.9,14.6291,680.05,145.695,148.6687
86.575,186263,0.3,0.3795,0.3795,57.5625,4.4391,57.5625,287.3925,1000.2,999.45,2.5995,4999.8501,5000.04,3000,2.6002,50700,180,4.5975,343.2,72.5649,710.08,1773.1799,19.4358,599.94,94.4,599.94,9.9747,1000.2,10.9523,66.2107,2.5995,76.7675,2.6002,75.5955,180,4.5975,11.1291,4999.8501,28.1203,5000.04,15.7319,3000,9.1102,343.2,710.08,1773.1799,32.995,9.556,4.125,12.302,26.232,0.15,1.0002,14.9096,0.177,0.1279,0.1307,0.244,0.128,0.1238,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.16,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.4575,85.1175,85.32,82.2825,83.4675,82.1025,42.2935,520.38,20.5038,590.0375,489.14,686.12,686.1125,661.9,14.6297,680.05,145.695,148.6687
86.5,186263,0.3,0.3795,0.3795,57.525,4.1859,57.5625,287.28,1000.2,999.45,2.6003,4999.8501,5000.04,3000,2.6002,50700,180,4.5975,343.2,72.5648,710.08,1773.1799,19.4346,600.06,94.4,600.06,9.9746,1000.2,10.9523,66.2101,2.6003,76.7672,2.6002,75.5955,180,4.5975,11.1292,4999.8501,28.1203,5000.04,15.7319,3000,9.1108,343.2,710.08,1773.1799,33,9.555,4.128,12.302,26.243,0.15,1.0002,14.9096,0.177,0.1279,0.1306,0.244,0.128,0.1237,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.2,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.48,85.1025,85.29,82.2675,83.475,82.125,42.2932,520.38,20.5033,590.0375,489.14,686.12,686.1125,661.9,14.6304,680.05,145.695,148.6687
86.1,186263,0.3,0.3795,0.3795,57.525,4.3328,57.525,286.6275,1000.2,999.45,2.6003,4999.8501,5000.04,3000,2.6002,50700,179.9875,4.5975,343.2,72.5647,710.08,1773.1799,19.4343,600.06,94.4,600.06,9.9746,1000.2,10.9524,66.21,2.6003,76.767,2.6002,75.597,179.9875,4.5975,11.1292,4999.8501,28.1203,5000.04,15.7319,3000,9.1108,343.2,710.08,1773.1799,33,9.555,4.129,12.302,26.2485,0.15,1.0002,14.9096,0.177,0.1279,0.1306,0.244,0.128,0.1237,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.2,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.51,85.0875,85.26,82.2675,83.4825,82.125,42.2928,520.38,20.5028,590.0375,489.14,686.12,686.1125,661.9,14.6311,680.05,145.695,148.6687
86.025,186263,0.3,0.3795,0.3795,57.6,3.9219,57.6,287.37,1000.2,999.45,2.6003,4999.8501,5000.04,3000,2.6002,50700,179.9875,4.5975,343.2,72.5658,709.92,1773.1799,19.4356,599.94,94.4,599.94,9.9745,1000.2,10.9524,66.2099,2.6003,76.7667,2.6002,75.5975,179.9875,4.5975,11.1293,4999.8501,28.1203,5000.04,15.7319,3000,9.1108,343.2,709.92,1773.1799,33,9.555,4.131,12.302,26.2485,0.15,1.0002,14.9096,0.177,0.1279,0.1306,0.244,0.128,0.1237,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.2,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.4725,85.05,85.26,82.23,83.5275,82.065,42.2925,520.38,20.5023,590.0375,489.14,686.08,686.1125,661.9,14.6317,680.05,145.695,148.6687
86.375,186263,0.3,0.3795,0.3795,57.5625,4.1844,57.6,286.8975,1000.2,999.45,2.6003,4999.8501,5000.04,3000,2.6002,50700,179.9875,4.5975,343.2,72.5659,709.92,1773.1799,19.4358,599.94,94.4,599.94,9.9744,1000.2,10.9525,66.2099,2.6003,76.7664,2.6002,75.598,179.9875,4.5975,11.1294,4999.8501,28.1203,5000.04,15.7319,3000,9.1108,343.2,709.92,1773.1799,33,9.555,4.131,12.302,26.254,0.15,1.0002,14.9096,0.177,0.1279,0.1306,0.244,0.128,0.1237,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.2,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.5325,85.08,85.275,82.23,83.55,82.0875,42.2883,520.41,20.5018,590.0375,489.14,686.08,686.1125,661.9,14.6324,680.05,145.695,148.6687
86.1,186263,0.3,0.3795,0.3795,57.5625,4.5906,57.6,286.5825,1000.2,999.45,2.5995,4999.8501,5000.04,3000,2.6002,50700,179.9875,4.5975,343.2,72.5648,710.08,1773.1799,19.4346,600.06,94.4,600.06,9.9743,1000.2,10.9526,66.2105,2.5995,76.7662,2.6002,75.5985,179.9875,4.5975,11.1295,4999.8501,28.1203,5000.04,15.7319,3000,9.1102,343.2,710.08,1773.1799,33,9.554,4.132,12.302,26.254,0.15,1.0002,14.9096,0.177,0.1279,0.1306,0.244,0.128,0.1237,0.2082,0.1306,0.197,0.1279,0.15,0.1237,14.9096,0.15,540.2,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.495,85.095,85.32,82.23,83.565,82.05,42.2879,520.41,20.5013,590.0375,489.14,686.08,686.1125,661.9,14.6331,680.05,145.695,148.6687
86.3,186263,0.3,0.3795,0.3795,57.525,4.0281,57.525,286.8975,1000.2,999.45,2.5995,4999.8501,5000.04,3000,2.6002,50700,179.9875,4.5975,343.2,72.5647,710.08,1773.1799,19.4343,600.06,94.4,600.06,9.9742,1000.2,10.9526,66.2107,2.5995,76.7659,2.6002,75.599,179.9875,4.5975,11.1295,4999.8501,28.1203,5000.04,15.7319,3000,9.1102,343.2,710.08,1773.1799,33,9.554,4.132,12.302,26.254,0.15,1.0002,14.9096,0.177,0.1279,0.1306,0.244,0.128,0.1237,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.2,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.4725,85.0725,85.305,82.2075,83.565,82.095,42.2874,520.41,20.5008,590.0375,489.14,686.08,686.1125,661.9,14.6337,680.05,145.695,148.6687
86.825,186263,0.3,0.3795,0.3795,57.6,4.7859,57.5625,286.6275,1000.2,999.45,2.5995,4999.8501,5000.04,3000,2.6002,50700,179.9875,4.5975,343.2,72.5646,710.08,1773.1799,19.4341,600.06,94.4,600.06,9.9741,1000.2,10.9527,66.2109,2.5995,76.7657,2.6002,75.5995,179.9875,4.5975,11.1296,4999.8501,28.1203,5000.04,15.7319,3000,9.1102,343.2,710.08,1773.1799,33,9.554,4.132,12.302,26.254,0.15,1.0002,14.9096,0.177,0.1279,0.1306,0.244,0.128,0.1237,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.24,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.5025,85.0725,85.2675,82.2225,83.55,82.0875,42.2869,520.41,20.5003,590.0375,489.14,686.08,686.1125,661.9,14.6344,680.05,145.695,148.6687
86.475,186263,0.3,0.3795,0.3795,57.5625,4.5469,57.6,286.8075,1000.2,999.45,2.6003,4999.8501,5000.04,3000,2.6002,50700,179.9875,4.5975,343.2,72.5657,709.92,1773.1799,19.4353,599.94,94.4,599.94,9.9741,1000.2,10.9527,66.2103,2.6003,76.7654,2.6002,75.6,179.9875,4.5975,11.1297,4999.8501,28.1203,5000.04,15.7319,3000,9.1108,343.2,709.92,1773.1799,33,9.554,4.132,12.302,26.254,0.15,1.0002,14.9096,0.177,0.1279,0.1306,0.244,0.128,0.1237,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.24,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.525,85.095,85.2525,82.245,83.5425,82.065,42.2864,520.41,20.4998,590.0375,489.14,686.08,686.1125,661.9,14.6351,680.05,145.695,148.6687
86.1,186263,0.3,0.3795,0.3795,57.525,4.5969,57.525,286.695,1000.2,999.45,2.6003,4999.8501,5000.04,3000,2.6002,50700,179.9875,4.5975,343.2,72.5658,709.92,1773.1799,19.4356,599.94,94.4,599.94,9.974,1000.2,10.9528,66.2102,2.6003,76.7652,2.6002,75.6005,179.9875,4.5975,11.1298,4999.8501,28.1202,5000.04,15.7319,3000,9.1108,343.2,709.92,1773.1799,33,9.554,4.132,12.302,26.2485,0.15,1.0001,14.9096,0.177,0.1279,0.1306,0.244,0.128,0.1237,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.24,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.5025,85.095,85.2525,82.2825,83.535,82.1025,42.2859,520.41,20.4993,590.0375,489.14,686.08,686.1125,661.9,14.6357,680.05,145.695,148.6687
86.125,186263,0.3,0.3795,0.3795,57.6,3.9922,57.525,286.8525,1000.2,999.45,2.6003,4999.8501,5000.04,3000,2.6002,50700,179.9875,4.5975,343.2,72.5659,709.92,1773.1799,19.4358,599.94,94.4,599.94,9.9739,1000.2,10.9528,66.2101,2.6003,76.7649,2.6002,75.601,179.9875,4.5975,11.1299,4999.8501,28.1202,5000.04,15.7319,3000,9.1108,343.2,709.92,1773.1799,33,9.554,4.131,12.302,26.2485,0.15,1.0001,14.9096,0.177,0.1279,0.1306,0.244,0.128,0.1237,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.24,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.48,85.08,85.29,82.305,83.4825,82.05,42.2854,520.41,20.4988,590.0375,489.14,686.08,686.1125,661.9,14.6364,680.05,145.695,148.6687
86.225,186263,0.3,0.3795,0.3795,57.6,4.6312,57.6375,287.1,1000.2,999.45,2.6003,4999.8501,5000.04,3000,2.6002,50700,180.0125,4.5975,343.2,72.5648,710.08,1773.1799,19.4346,600.06,94.4,600.06,9.9738,1000.2,10.9529,66.21,2.6003,76.7647,2.6002,75.5985,180.0125,4.5975,11.1299,4999.8501,28.1202,5000.04,15.7319,3000,9.1108,343.2,710.08,1773.1799,33,9.554,4.13,12.302,26.243,0.15,1.0001,14.9096,0.177,0.1279,0.1306,0.244,0.128,0.1238,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.24,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.48,85.11,85.32,82.2825,83.46,82.0575,42.2849,520.41,20.4984,590.0375,489.14,686.08,686.1125,661.9,14.6371,680.05,145.695,148.6687
86.725,186263,0.3,0.3795,0.3795,57.525,4.1266,57.525,287.235,1000.2,999.45,2.6003,4999.8501,5000.04,3000,2.6,50700,180,4.5975,343.2,72.5647,710.08,1773.1799,19.4343,600.06,94.4,600.06,9.9737,1000.2,10.9529,66.2099,2.6003,76.7652,2.6,75.5995,180,4.5975,11.13,4999.8501,28.1202,5000.04,15.7319,3000,9.1108,343.2,710.08,1773.1799,33,9.555,4.129,12.302,26.243,0.15,1.0001,14.9096,0.177,0.1279,0.1306,0.244,0.128,0.1238,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.24,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.54,85.1325,85.3125,82.2525,83.4525,82.005,42.2845,520.41,20.4979,590.0375,489.14,686.08,686.1125,661.9,14.6377,680.05,145.695,148.6687
86.4,186263,0.3,0.3795,0.3795,57.5625,4.6531,57.5625,287.415,1000.2,999.45,2.6003,4999.8501,5000.04,3000,2.5996,50800,180,4.5975,343.2,72.5646,710.08,1773.1799,19.4341,600.06,94.4,600.06,9.9736,1000.2,10.953,66.2099,2.6003,76.7667,2.5996,75.5995,180,4.5975,11.1301,4999.8501,28.1202,5000.04,15.7319,3000,9.1102,343.2,710.08,1773.1799,33,9.555,4.129,12.302,26.2375,0.15,1.0001,14.9096,0.177,0.1279,0.1307,0.244,0.128,0.1238,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.24,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.54,85.1775,85.335,82.2375,83.5125,82.0275,42.284,520.41,20.4974,590.0375,489.14,686.08,686.1125,661.9,14.6384,680.05,145.695,148.6687
86.975,186263,0.3,0.3795,0.3795,57.5625,4.2234,57.5625,287.1675,1000.2,999.45,2.5995,5002.2251,5000.04,3000,2.6,50800,179.9875,4.5975,343.2,72.5657,709.92,1773.1799,19.4361,599.88,94.4,599.88,9.9736,1000.2,10.9531,66.2105,2.5995,76.7657,2.6,75.601,179.9875,4.5975,11.1264,5002.2251,28.1202,5000.04,15.7319,3000,9.1102,343.2,709.92,1773.1799,33,9.555,4.128,12.302,26.2375,0.15,1.0001,14.9096,0.177,0.1279,0.1307,0.244,0.128,0.1238,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.24,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.5175,85.14,85.3275,82.245,83.505,81.975,42.2835,520.41,20.4969,590.0375,489.14,686.08,686.1125,661.9,14.6391,680.05,145.695,148.6687
86.15,186263,0.3,0.3795,0.3795,57.6,4.7922,57.6,287.4375,1000.2,999.45,2.5995,5002.2251,5000.04,3000,2.6,50800,179.9875,4.5975,343.2,72.5658,709.92,1773.1799,19.4366,599.88,94.4,599.88,9.9735,1000.2,10.9531,66.2107,2.5995,76.7657,2.6,75.6015,179.9875,4.5975,11.1253,5002.2251,28.1202,5000.04,15.7319,3000,9.1102,343.2,709.92,1773.1799,33,9.555,4.127,12.302,26.232,0.15,1.0001,14.9096,0.177,0.1279,0.1307,0.244,0.128,0.1238,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.24,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.57,85.1025,85.3575,82.2375,83.4975,81.96,42.283,520.41,20.4964,590.0375,489.14,686.08,686.1125,661.9,14.6397,680.05,145.695,148.6687
86.625,186263,0.3,0.3795,0.3795,57.525,4.3594,57.5625,287.055,999.6,999.45,2.5995,5002.2251,5000.04,3000,2.6,50800,179.9875,4.5975,343.2,72.5659,709.92,1773.1799,19.4371,599.88,94.4,599.88,9.9741,999.6,10.9532,66.2109,2.5995,76.7657,2.6,75.602,179.9875,4.5975,11.1241,5002.2251,28.1202,5000.04,15.7319,3000,9.1102,343.2,709.92,1773.1799,33,9.555,4.127,12.302,26.232,0.15,1.0001,14.9096,0.1769,0.1279,0.1307,0.244,0.128,0.1238,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.24,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.615,85.1025,85.365,82.29,83.46,81.9825,42.2825,520.41,20.4806,590.07,489.14,686.08,686.1125,661.9,14.6404,680.05,145.695,148.6687
86.125,186263,0.3,0.3795,0.3795,57.6,4.4906,57.6375,287.0325,999.6,999.45,2.6003,4999.8501,5000.04,3000,2.6,50800,180,4.5975,343.2,72.5648,710.08,1773.1799,19.4353,600.06,94.4,600.06,9.9743,999.6,10.9532,66.2103,2.6003,76.7657,2.6,75.601,180,4.5975,11.1267,4999.8501,28.1202,5000.04,15.7319,3000,9.1108,343.2,710.08,1773.1799,33,9.555,4.126,12.302,26.2265,0.15,1.0001,14.9096,0.1769,0.1279,0.1307,0.244,0.128,0.1238,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.2,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.63,85.0875,85.35,82.3275,83.46,81.9375,42.282,520.41,20.4796,590.07,489.14,686.08,686.1125,661.9,14.6411,680.05,145.695,148.6687
86.075,186263,0.3,0.3795,0.3795,57.6,3.8609,57.6,286.83,999.6,999.45,2.6003,4997.9497,5000.04,3000,2.6,50800,180,4.5975,343.2,72.5647,710.08,1773.1799,19.4351,600.06,94.4,600.06,9.9745,999.6,10.9533,66.2102,2.6003,76.7657,2.6,75.601,180,4.5975,11.1297,4997.9497,28.1201,5000.04,15.7319,3000,9.1108,343.2,710.08,1773.1799,33,9.556,4.125,12.302,26.221,0.15,1.0001,14.9096,0.1769,0.1279,0.1307,0.244,0.128,0.1238,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.2,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.6225,85.095,85.305,82.35,83.475,81.9825,42.2816,520.41,20.4786,590.07,489.14,686.08,686.1125,661.9,14.6417,680.05,145.695,148.6687
86.825,186263,0.3,0.3795,0.3795,57.6,4.8187,57.5625,286.695,999.6,999.45,2.6003,4999.8501,5000.04,3000,2.6,50800,180,4.5975,343.2,72.5658,709.92,1773.1799,19.4348,600.06,94.4,600.06,9.9747,999.6,10.9533,66.2101,2.6003,76.7657,2.6,75.601,180,4.5975,11.1278,4999.8501,28.1201,5000.04,15.7319,3000,9.1108,343.2,709.92,1773.1799,33,9.556,4.124,12.302,26.221,0.15,1.0001,14.9096,0.1769,0.1279,0.1307,0.244,0.128,0.1238,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.2,487.17,680.05,283.75,267.32,252.55,661.9,184.015,84.585,85.0575,85.275,82.32,83.4975,81.9825,42.2848,520.38,20.4777,590.07,489.14,686.08,686.1125,661.9,14.6424,680.05,145.695,148.6687
86.225,186263,0.3,0.3795,0.3795,57.6,4.1016,57.6,286.56,999.6,999.45,2.6003,4999.8501,5000.04,3000,2.6,50800,180,4.5975,343.2,72.5659,709.92,1773.1799,19.4346,600.06,94.4,600.06,9.9748,999.6,10.9534,66.21,2.6003,76.7657,2.6,75.601,180,4.5975,11.1279,4999.8501,28.1201,5000.04,15.7319,3000,9.1108,343.2,709.92,1773.1799,33,9.556,4.123,12.302,26.221,0.15,1.0001,14.9096,0.1769,0.1279,0.1307,0.244,0.128,0.1238,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.2,487.17,680,283.8,267.32,252.55,661.9,184.015,84.555,85.0875,85.305,82.275,83.4975,81.96,42.2845,520.38,20.4767,590.07,489.14,686.08,686.1125,661.9,14.6324,680,145.695,148.6687
86.5,186263,0.3,0.3795,0.3795,57.5625,4.7141,57.525,286.8075,999.6,999.45,2.6003,4999.8501,5000.04,3000,2.6,50800,180,4.5975,343.2,72.5648,710.08,1773.1799,19.4366,599.88,94.4,599.88,9.975,999.6,10.9534,66.2099,2.6003,76.7657,2.6,75.601,180,4.5975,11.128,4999.8501,28.1201,5000.04,15.7319,3000,9.1108,343.2,710.08,1773.1799,33,9.556,4.123,12.302,26.221,0.15,1.0001,14.9096,0.1769,0.1279,0.1307,0.244,0.128,0.1238,0.2082,0.1306,0.197,0.1279,0.15,0.1238,14.9096,0.15,540.2,487.17,680,283.8,267.32,252.55,661.9,184.015,84.54,85.065,85.305,82.2675,83.46,81.96,42.2841,520.38,20.4757,590.07,489.14,686.08,686.075,661.9,14.6324,680,145.695,148.6687
