AR1410B.PV,CCSFI1401A.PV,CCSFI1401B.PV,CCSFI1401C.PV,CCSFIC1401.PV,CCSPIC1415.PV,CCSPRC1415.PV,DR1103.PV,DR1105.PV,DR1106.PV,DR1107.PV,DR1108.PV,DR1110.PV,FI1102.PV,FI1107.PV,FI1110.PV,FI1111.PV,FI1112.PV,FI1113.PV,FI1213.PV,FI1424.PV,FI1902.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1123.PV,FIC_1127.MV,FIC_1127.PV,FI_1124.PV,FI_1127.PV,FRC1102.MV,FRC1102.PV,FRC1104.MV,FRC1107.MV,FRC1107.PV,FRC1113.MV,FRC1113.PV,FRC1213.MV,FRC1213.PV,FRC1424.PV,FRCA1110.MV,FRCA1110.PV,FRCA1111.MV,FRCA1111.PV,FRCA1112.MV,FRCA1112.PV,FRQ1623.PV,FRSA1101.PV,FT_1121.PV,FT_1122.PV,FT_1123.PV,LI1101.PV,LRCA1101.MV,LRCA1101.PV,PDIC_1133.MV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.MV,PDRCA1109.PV,PDRSA1104.PV,PI1101.PV,PI1110.PV,PIC1101A.MV,PIC1101A.PV,PIC1101B.MV,PIC1101B.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1136.PV,PI_1138A.PV,PI_1138B.PV,PI_1180.PV,PI_1182.PV,PR1102A.PV,PR1102B.PV,PR1401.PV,PRA1102.PV,PRCA1101B.MV,PRCA1101B.PV,TI1105A.PV,TI1105B.PV,TI1111.PV,TI1112.PV,TI1113.PV,TI1116A.PV,TI1116B.PV,TI1118A.PV,TI1118B.PV,TI1119A.PV,TI1119B.PV,TI1119C.PV,TI1119D.PV,TI1130.PV,TI1132.PV,TI1133.PV,TI1135.PV,TI1611.PV,TIA1114.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1155.PV,TI_1140.PV,TI_1142.PV,TI_1143A.PV,TI_1143B.PV,TI_1143C.PV,TI_1143D.PV,TI_1144.PV,TI_1145.PV,TI_1146.PV,TI_1147.PV,TI_1149A.PV,TI_1150A.PV,TI_1151A.PV,TI_1152A.PV,TI_1153A.PV,TI_1154A.PV,TRA1401A.PV,TRA1401B.PV,TRC1118A.MV,TRC1118A.PV,TRCA1130.PV,WR1104.PV,WRA1103.PV
86.525,187638.0,187638.0,187638.0,187649.0,0.3766,0.3766,57.5625,4.8063,57.5625,286.2,357.098,570.4,997.2,2.5912,5000.7998,5000.8999,2999.75,2.5976,179.7,4.58,173.799,343.08,72.4269,705.2,1772.64,19.4451,599.64,94.36,599.64,9.959,997.2,10.8997,66.1523,2.5912,76.7634,2.5976,75.4647,179.7,4.58,11.1216,5000.7998,28.1062,5000.8999,15.7253,2999.75,9.0992,173.796,343.08,705.2,1772.64,33.265,72.4952,33.27,20.6174,9.603,3.996,12.402,44.602,41.442,19.8685,0.1443,0.9995,16.9427,16.9791,16.9427,16.9791,0.1761,0.1284,0.1312,0.2402,0.1286,0.1244,0.2098,0.1312,0.1986,0.1284,0.1443,0.1244,16.9427,0.1443,538.4,539.4,484.11,487.035,485.1,514.45,514.45,679.65,681.4,685.7,685.7,679.65,679.65,209.82,275.6,358.35,358.35,251.825,661.75,84.555,85.0725,85.2675,82.2825,83.4075,81.96,44.6221,518.64,20.6189,589.81,209.82,514.49,514.485,514.485,514.485,514.485,514.49,486.08,685.68,685.7,518.55,518.55,518.55,589.81,589.81,589.81,661.75,650.45,13.2579,679.65,209.82,145.453,148.4212
86.225,187616.0,187616.0,187616.0,187638.0,0.3766,0.3767,57.525,3.8609,57.5625,286.9875,357.2702,571.0,997.2,2.592,5000.7998,5000.8999,3000.75,2.5982,179.7375,4.58,173.934,343.08,72.4319,705.52,1772.64,19.4466,599.64,94.36,599.76,9.9601,997.2,10.8998,66.1544,2.592,76.7641,2.5982,75.4722,179.7375,4.58,11.1212,5000.7998,28.1059,5000.8999,15.723,3000.75,9.0997,173.936,343.08,705.52,1772.64,33.26,72.4784,33.265,20.6203,9.606,4.012,12.408,44.6221,41.502,19.9125,0.1444,0.9995,16.9155,16.9427,16.9155,16.9427,0.1764,0.1284,0.1313,0.2402,0.1286,0.1244,0.2099,0.1312,0.1986,0.1284,0.1444,0.1244,16.9155,0.1444,538.28,539.28,484.11,487.035,485.1,514.45,514.45,679.65,681.4,685.7,685.7,679.65,679.65,209.82,275.6,358.3,358.3,251.8,661.75,84.5625,85.095,85.2975,82.3275,83.37,82.005,44.6388,518.55,20.6218,589.81,209.82,514.49,514.485,514.485,514.485,514.485,514.49,486.08,685.68,685.7,518.49,518.49,518.49,589.81,589.81,589.81,661.75,650.45,13.2532,679.65,209.82,145.453,148.4212
86.425,187594.0,187594.0,187594.0,187616.0,0.3767,0.3767,57.5625,4.2375,57.5625,286.425,357.3391,570.6,997.2,2.592,5000.7998,5000.8999,3000.75,2.5986,179.7625,4.58,173.9745,343.08,72.437,705.76,1772.64,19.4466,599.76,94.36,599.76,9.9613,997.2,10.8998,66.1571,2.592,76.7649,2.5986,75.4797,179.7625,4.58,11.1207,5000.7998,28.1057,5000.8999,15.7223,3000.75,9.1014,173.978,343.08,705.76,1772.64,33.255,72.4609,33.26,20.6232,9.609,4.034,12.401,44.6388,41.568,19.9895,0.1445,0.9995,16.8891,16.9155,16.8891,16.9155,0.1766,0.1285,0.1313,0.2403,0.1287,0.1244,0.2099,0.1313,0.1986,0.1285,0.1445,0.1244,16.8891,0.1445,538.24,539.2,484.11,487.08,485.1,514.5,514.5,679.65,681.4,685.7,685.7,679.65,679.65,209.82,275.55,358.3,358.3,251.8,661.75,84.57,85.14,85.305,82.35,83.385,82.02,44.6522,518.49,20.6246,589.81,209.82,514.49,514.485,514.485,514.485,514.485,514.49,486.08,685.68,685.7,518.43,518.43,518.43,589.81,589.81,589.81,661.75,650.45,13.2485,679.65,209.82,145.464,148.4325
86.3,187572.0,187572.0,187572.0,187594.0,0.3767,0.3768,57.6375,4.3125,57.5625,286.5375,357.3046,570.25,997.2,2.592,5000.7998,5000.8999,3000.75,2.5986,179.75,4.5775,173.988,343.08,72.4437,705.76,1772.64,19.4476,599.76,94.36,599.76,9.9625,997.2,10.8999,66.1598,2.592,76.7666,2.5986,75.4907,179.75,4.5775,11.1203,5000.7998,28.1054,5000.8999,15.7215,3000.75,9.1009,173.978,343.08,705.76,1772.46,33.25,72.4427,33.255,20.6261,9.612,4.05,12.4,44.6522,41.628,20.0665,0.1445,0.9994,16.8635,16.8891,16.8635,16.8891,0.1768,0.1285,0.1313,0.2403,0.1287,0.1244,0.2099,0.1313,0.1986,0.1285,0.1445,0.1244,16.8635,0.1445,538.16,539.16,484.155,487.08,485.1,514.5,514.5,679.65,681.4,685.7,685.7,679.65,679.65,209.82,275.55,358.25,358.25,251.775,661.75,84.57,85.1625,85.3275,82.32,83.3775,81.975,44.6658,518.43,20.6275,589.81,209.82,514.49,514.485,514.485,514.485,514.485,514.49,486.11,685.68,685.7,518.37,518.37,518.37,589.81,589.81,589.81,661.75,650.45,13.2439,679.65,209.82,145.464,148.4325
86.825,187561.0,187561.0,187561.0,187572.0,0.3768,0.3768,57.5625,3.8969,57.5625,286.875,357.4768,571.1,997.8,2.592,5000.7998,5000.8999,3000.0,2.5986,179.7625,4.5775,174.042,343.08,72.449,705.92,1772.46,19.4486,599.76,94.36,599.76,9.9629,997.8,10.9,66.1625,2.592,76.7684,2.5986,75.4992,179.7625,4.5775,11.1199,5000.7998,28.1051,5000.8999,15.7227,3000.0,9.1009,174.048,343.08,705.92,1772.46,33.25,72.424,33.25,20.629,9.615,4.066,12.405,44.6658,41.676,20.105,0.1446,0.9994,16.8302,16.8635,16.8302,16.8635,0.177,0.1285,0.1313,0.2404,0.1287,0.1244,0.2099,0.1313,0.1987,0.1285,0.1446,0.1245,16.8302,0.1446,538.12,539.08,484.155,487.08,485.1,514.5,514.5,679.65,681.4,685.7,685.7,679.65,679.65,209.82,275.5,358.25,358.25,251.775,661.75,84.54,85.1325,85.29,82.3125,83.3925,81.96,44.6797,518.37,20.6304,589.81,209.82,514.52,514.52,514.52,514.52,514.52,514.52,486.11,685.72,685.7,518.34,518.34,518.34,589.81,589.81,589.81,661.75,650.45,13.2392,679.65,209.82,145.464,148.4325
86.4,187517.0,187517.0,187517.0,187539.0,0.3769,0.3769,57.6,4.7391,57.525,286.38,357.7868,570.95,997.8,2.5927,5000.7998,5000.8999,3000.0,2.5988,179.8,4.575,174.177,343.05,72.4595,706.16,1772.46,19.4506,599.76,94.36,599.76,9.9647,997.8,10.9001,66.1668,2.5927,76.7706,2.5988,75.5122,179.8,4.575,11.119,5000.7998,28.1046,5000.8999,15.7227,3000.0,9.1014,174.174,343.05,706.16,1772.46,33.24,72.4359,33.245,20.6347,9.619,4.082,12.399,44.69,41.736,20.2095,0.1447,0.9992,16.7741,16.806,16.7741,16.806,0.1772,0.1286,0.1314,0.2405,0.1288,0.1245,0.21,0.1314,0.1987,0.1286,0.1447,0.1245,16.7741,0.1447,538.04,539.04,484.155,487.08,485.145,514.5,514.5,679.65,681.4,685.7,685.7,679.65,679.65,209.82,275.5,358.15,358.15,251.75,661.75,84.54,85.1475,85.35,82.35,83.4075,82.0275,44.7005,518.31,20.6362,589.81,209.82,514.52,514.52,514.52,514.52,514.52,514.52,486.11,685.72,685.7,518.28,518.28,518.28,589.81,589.81,589.81,661.75,650.45,13.2299,679.65,209.82,145.475,148.4437
86.125,187506.0,187506.0,187506.0,187517.0,0.3769,0.3769,57.5625,4.4875,57.6,286.9875,357.6835,570.7,997.8,2.5927,4998.8999,5000.04,3000.0,2.5988,179.8125,4.575,174.2985,343.05,72.4637,706.4,1772.46,19.4516,599.76,94.36,599.7,9.9656,997.8,10.9001,66.1692,2.5927,76.7721,2.5988,75.5187,179.8125,4.575,11.1211,4998.8999,28.105,5000.04,15.7227,3000.0,9.1019,174.3,343.05,706.4,1772.46,33.235,72.4158,33.24,20.6376,9.622,4.087,12.404,44.7005,41.73,20.2315,0.1448,0.9992,16.7513,16.7741,16.7513,16.7741,0.1773,0.1287,0.1314,0.2405,0.1288,0.1246,0.2101,0.1314,0.1988,0.1286,0.1448,0.1246,16.7513,0.1448,538.0,539.0,484.155,487.08,485.145,514.5,514.5,679.65,681.4,685.7,685.7,679.65,679.65,209.82,275.45,358.15,358.15,251.75,661.75,84.5775,85.1775,85.365,82.335,83.3775,82.035,44.7111,518.28,20.639,589.81,209.82,514.52,514.52,514.52,514.52,514.52,514.52,486.14,685.72,685.7,518.25,518.25,518.25,589.81,589.81,589.81,661.75,650.45,13.2252,679.65,209.82,145.475,148.4437
86.325,187484.0,187484.0,187484.0,187506.0,0.3769,0.377,57.5625,4.4594,57.5625,287.0325,357.9245,570.35,997.2,2.5927,4998.8999,5000.04,3000.0,2.5986,179.8125,4.5725,174.285,343.05,72.4693,706.4,1772.46,19.4533,599.7,94.34,599.7,9.9673,997.2,10.9002,66.1716,2.5927,76.7744,2.5986,75.5262,179.8125,4.5725,11.1217,4998.8999,28.105,5000.04,15.7227,3000.0,9.1019,174.286,343.02,706.4,1772.2799,33.235,72.3952,33.235,20.6405,9.625,4.093,12.397,44.7111,41.712,20.27,0.1449,0.9992,16.7207,16.7513,16.7207,16.7513,0.1774,0.1287,0.1315,0.2406,0.1289,0.1246,0.2102,0.1314,0.1989,0.1287,0.1449,0.1246,16.7207,0.1449,537.96,538.96,484.155,487.125,485.145,514.5,514.5,679.65,681.4,685.7,685.7,679.65,679.65,209.82,275.45,358.1,358.1,251.725,661.75,84.5775,85.1625,85.3425,82.335,83.3625,81.9975,44.7218,518.25,20.6419,589.81,209.82,514.52,514.52,514.52,514.52,514.52,514.52,486.14,685.72,685.7,518.22,518.22,518.22,589.81,589.81,589.81,661.75,650.45,13.2205,679.65,209.82,145.486,148.455
86.35,187473.0,187473.0,187473.0,187484.0,0.377,0.377,57.5625,3.8672,57.5625,286.5825,357.7868,571.15,997.8,2.5935,5001.2749,5000.04,3000.0,2.599,179.8375,4.57,174.447,343.02,72.473,706.64,1772.2799,19.4546,599.7,94.34,599.82,9.9677,997.8,10.9002,66.1733,2.5935,76.7746,2.599,75.5307,179.8375,4.57,11.1192,5001.2749,28.1049,5000.04,15.7227,3000.0,9.1025,174.44,343.02,706.64,1772.2799,33.23,72.4246,33.235,20.6434,9.628,4.097,12.402,44.7218,41.67,20.2755,0.145,0.9991,16.6993,16.7207,16.6993,16.7207,0.1775,0.1288,0.1316,0.2406,0.1289,0.1247,0.2103,0.1315,0.199,0.1288,0.145,0.1247,16.6993,0.145,537.92,538.92,484.155,487.125,485.145,514.55,514.55,679.65,681.4,685.7,685.7,679.65,679.65,209.82,275.4,358.1,358.1,251.725,661.75,84.5325,85.2075,85.32,82.3275,83.4075,82.0125,44.7326,518.22,20.6448,589.81,209.82,514.55,514.555,514.555,514.555,514.555,514.55,486.14,685.72,685.7,518.16,518.16,518.16,589.81,589.81,589.81,661.75,650.45,13.2159,679.65,209.82,145.486,148.455
86.175,187451.0,187451.0,187451.0,187473.0,0.377,0.377,57.5625,4.2625,57.5625,286.83,358.1656,570.65,997.8,2.5935,5001.2749,5000.04,3000.0,2.599,179.8375,4.57,174.4335,343.02,72.4783,706.64,1772.2799,19.4543,599.82,94.34,599.76,9.9686,997.8,10.9003,66.1755,2.5935,76.7759,2.599,75.5372,179.8375,4.57,11.1185,5001.2749,28.1049,5000.04,15.7227,3000.0,9.1025,174.44,343.02,706.64,1772.2799,33.225,72.4034,33.23,20.6462,9.632,4.1,12.395,44.7326,41.628,20.2975,0.145,0.999,16.6616,16.6993,16.6616,16.6993,0.1776,0.1289,0.1316,0.2407,0.129,0.1248,0.2104,0.1316,0.1991,0.1288,0.145,0.1248,16.6616,0.145,537.88,538.88,484.2,487.125,485.145,514.55,514.55,679.65,681.4,685.7,685.7,679.65,679.65,209.82,275.4,358.05,358.05,251.7,661.7,84.5175,85.17,85.365,82.305,83.46,82.0125,44.7473,518.16,20.6477,589.81,209.82,514.55,514.555,514.555,514.555,514.555,514.55,486.14,685.72,685.7,518.13,518.13,518.13,589.81,589.81,589.81,661.7,650.45,13.2112,679.65,209.82,145.486,148.455
86.925,187429.0,187429.0,187429.0,187451.0,0.377,0.3771,57.525,4.575,57.6,286.4925,357.7523,570.85,997.8,2.5935,5001.2749,5000.04,3000.0,2.5988,179.85,4.5675,174.528,343.02,72.4817,706.88,1772.2799,19.4558,599.76,94.34,599.7,9.9696,997.8,10.9003,66.1776,2.5935,76.7779,2.5988,75.5422,179.85,4.5675,11.1178,5001.2749,28.1049,5000.04,15.7227,3000.0,9.1025,174.538,342.99,706.88,1772.1,33.225,72.3815,33.225,20.6491,9.636,4.099,12.399,44.7473,41.562,20.281,0.1451,0.999,16.6413,16.6616,16.6413,16.6616,0.1776,0.1289,0.1317,0.2407,0.1291,0.1248,0.2106,0.1317,0.1992,0.1289,0.1451,0.1248,16.6413,0.1451,537.84,538.84,484.2,487.125,485.145,514.55,514.55,679.7,681.4,685.7,685.7,679.7,679.7,209.82,275.35,358.0,358.0,251.7,661.7,84.57,85.1625,85.38,82.32,83.415,81.9975,44.7585,518.13,20.6506,589.81,209.82,514.55,514.555,514.555,514.555,514.555,514.55,486.14,685.72,685.7375,518.07,518.07,518.07,589.81,589.81,589.81,661.7,650.45,13.2065,679.65,209.82,145.497,148.4662
86.575,187418.0,187418.0,187418.0,187429.0,0.3771,0.3771,57.525,4.6047,57.525,287.1,357.7179,570.8,997.8,2.5942,4998.8999,5000.04,3000.0,2.5992,179.875,4.565,174.69,342.99,72.4859,706.96,1772.1,19.4576,599.7,94.34,599.64,9.9705,997.8,10.9004,66.179,2.5942,76.7779,2.5992,75.5452,179.875,4.565,11.1203,4998.8999,28.1049,5000.04,15.7227,3000.0,9.1031,174.692,342.99,706.96,1772.1,33.22,72.4096,33.225,20.652,9.64,4.097,12.393,44.7585,41.502,20.2975,0.1452,0.9989,16.6218,16.6413,16.6218,16.6413,0.1776,0.129,0.1318,0.2408,0.1292,0.1249,0.2106,0.1318,0.1993,0.129,0.1452,0.1249,16.6218,0.1452,537.8,538.76,484.2,487.125,485.19,514.55,514.55,679.7,681.4,685.7,685.7,679.7,679.7,209.82,275.3,358.0,358.0,251.675,661.7,84.6075,85.125,85.395,82.2675,83.4075,81.99,44.7736,518.07,20.6534,589.81,209.82,514.55,514.555,514.555,514.555,514.555,514.55,486.17,685.72,685.7375,518.01,518.01,518.01,589.81,589.81,589.81,661.7,650.45,13.2125,679.7,209.82,145.497,148.4662
86.025,187396.0,187396.0,187396.0,187418.0,0.3771,0.3771,57.6,4.2531,57.6,286.6725,357.7523,570.6,997.8,2.5942,4998.8999,5000.04,3000.0,2.599,179.875,4.5625,174.825,342.99,72.4894,707.12,1772.1,19.4596,599.64,94.32,599.76,9.9714,997.8,10.9005,66.181,2.5942,76.7796,2.599,75.5502,179.875,4.5625,11.1209,4998.8999,28.1049,5000.04,15.7227,3000.0,9.1031,174.818,342.96,707.12,1771.9199,33.215,72.3871,33.22,20.6549,9.644,4.092,12.39,44.7736,41.436,20.3085,0.1453,0.9987,16.6032,16.6218,16.6032,16.6218,0.1777,0.1291,0.1318,0.2408,0.1292,0.125,0.2108,0.1318,0.1994,0.1291,0.1453,0.125,16.6032,0.1453,537.72,538.72,484.2,487.125,485.19,514.55,514.55,679.7,681.4,685.7,685.7,679.7,679.7,209.82,275.3,357.95,357.95,251.675,661.7,84.6525,85.17,85.4175,82.2825,83.385,81.9975,44.7889,518.01,20.6563,589.81,209.82,514.55,514.555,514.555,514.555,514.555,514.55,486.17,685.72,685.7375,517.92,517.92,517.92,589.81,589.81,589.81,661.7,650.45,13.2085,679.7,209.82,145.497,148.4662
86.975,187385.0,187385.0,187385.0,187396.0,0.3771,0.3772,57.6,4.6937,57.5625,286.3125,357.2357,571.0,997.8,2.5942,5001.2749,5000.04,3000.0,2.599,179.8875,4.56,174.825,342.96,72.4933,707.2,1771.9199,19.4596,599.76,94.32,599.7,9.9723,997.8,10.9005,66.1829,2.5942,76.7809,2.599,75.5537,179.8875,4.56,11.1183,5001.2749,28.1049,5000.04,15.7227,3000.0,9.1025,174.832,342.96,707.2,1771.9199,33.21,72.364,33.215,20.6578,9.649,4.087,12.391,44.7889,41.364,20.303,0.1454,0.9987,16.5769,16.6032,16.5769,16.6032,0.1777,0.1291,0.1319,0.2409,0.1293,0.1251,0.211,0.1319,0.1996,0.1291,0.1454,0.1251,16.5769,0.1454,537.64,538.64,484.2,487.125,485.19,514.55,514.55,679.7,681.4,685.7,685.7,679.7,679.7,209.82,275.3,357.9,357.9,251.675,661.7,84.69,85.1625,85.4175,82.2525,83.3625,82.005,44.8082,517.92,20.6592,589.81,209.82,514.58,514.555,514.555,514.555,514.555,514.58,486.17,685.72,685.7375,517.86,517.86,517.86,589.81,589.81,589.81,661.7,650.45,13.2045,679.7,209.82,145.508,148.4775
86.85,187363.0,187363.0,187363.0,187385.0,0.3772,0.3772,57.6,4.6312,57.525,286.83,357.6146,571.3,997.8,2.5935,5001.2749,5000.04,3000.25,2.5988,179.8875,4.5575,174.825,342.96,72.4977,707.2,1771.9199,19.4613,599.7,94.32,599.7,9.9732,997.8,10.9006,66.1855,2.5935,76.7829,2.5988,75.5582,179.8875,4.5575,11.1176,5001.2749,28.1049,5000.04,15.722,3000.25,9.1025,174.818,342.93,707.2,1771.74,33.21,72.3402,33.21,20.6606,9.653,4.083,12.391,44.8082,41.28,20.292,0.1454,0.9986,16.5424,16.5769,16.5424,16.5769,0.1777,0.1292,0.132,0.2409,0.1294,0.1251,0.211,0.132,0.1997,0.1292,0.1454,0.1251,16.5424,0.1454,537.56,538.56,484.2,487.125,485.19,514.55,514.55,679.7,681.4,685.7,685.7,679.7,679.7,209.82,275.25,357.9,357.9,251.65,661.7,84.735,85.17,85.395,82.2675,83.4,82.035,44.8241,517.86,20.6471,589.8425,209.82,514.58,514.555,514.555,514.555,514.555,514.58,486.17,685.72,685.7375,517.77,517.77,517.77,589.8425,589.8425,589.8425,661.7,650.45,13.2005,679.7,209.82,145.508,148.4775
86.425,187352.0,187352.0,187352.0,187363.0,0.3772,0.3772,57.5625,4.2828,57.6,286.3125,357.9245,571.1,997.8,2.5942,5001.2749,5000.04,3000.25,2.5986,179.9,4.5575,174.906,342.93,72.5027,707.12,1771.74,19.4626,599.7,94.32,599.64,9.9741,997.8,10.9006,66.187,2.5942,76.7851,2.5986,75.5612,179.9,4.5575,11.117,5001.2749,28.1049,5000.04,15.7218,3000.25,9.1025,174.902,342.93,707.12,1771.74,33.205,72.3665,33.21,20.6483,9.658,4.08,12.395,44.8241,41.196,20.259,0.1454,0.9985,16.5168,16.5424,16.5168,16.5424,0.1777,0.1293,0.1321,0.2409,0.1295,0.1252,0.2112,0.132,0.1998,0.1293,0.1454,0.1252,16.5168,0.1454,537.48,538.48,484.2,487.17,485.19,514.55,514.55,679.7,681.4,685.75,685.75,679.7,679.7,209.84,275.25,357.85,357.85,251.65,661.7,84.6975,85.1925,85.365,82.3125,83.3925,82.005,44.8441,517.77,20.6495,589.8425,209.84,514.58,514.59,514.59,514.59,514.59,514.58,486.17,685.72,685.7375,517.68,517.68,517.68,589.8425,589.8425,589.8425,661.7,650.45,13.1965,679.7,209.84,145.508,148.4775
86.525,187330.0,187330.0,187330.0,187352.0,0.3772,0.3773,57.6,3.9391,57.6,286.74,357.3391,571.25,997.8,2.595,4998.8999,5000.04,3000.25,2.599,179.9125,4.555,175.095,342.93,72.5053,707.36,1771.74,19.4646,599.64,94.32,599.76,9.9751,997.8,10.9007,66.1881,2.595,76.7854,2.599,75.5637,179.9125,4.555,11.1194,4998.8999,28.1049,5000.04,15.7215,3000.25,9.1036,175.098,342.9,707.36,1771.74,33.2,72.3421,33.205,20.6507,9.662,4.074,12.394,44.8441,41.142,20.237,0.1455,0.9984,16.5005,16.5168,16.5005,16.5168,0.1777,0.1293,0.1321,0.241,0.1295,0.1253,0.2113,0.1321,0.1999,0.1293,0.1455,0.1253,16.5005,0.1455,537.4,538.36,484.2,487.17,485.19,514.55,514.55,679.7,681.4,685.75,685.75,679.7,679.7,209.84,275.25,357.85,357.85,251.625,661.7,84.6675,85.1775,85.395,82.29,83.43,82.0125,44.8643,517.68,20.6518,589.8425,209.84,514.58,514.59,514.59,514.59,514.59,514.58,486.17,685.72,685.7375,517.59,517.59,517.59,589.8425,589.8425,589.8425,661.7,650.45,13.1925,679.7,209.84,145.519,148.4887
86.275,187319.0,187319.0,187319.0,187330.0,0.3773,0.3774,57.5625,4.3703,57.5625,286.8075,357.8901,571.25,997.8,2.595,4999.375,5000.04,3000.25,2.599,179.9125,4.5525,175.095,342.9,72.5094,707.36,1771.74,19.4646,599.76,94.3,599.76,9.976,997.8,10.9007,66.1898,2.595,76.7866,2.599,75.5672,179.9125,4.5525,11.1194,4999.375,28.1048,5000.04,15.7213,3000.25,9.1031,175.084,342.9,707.36,1771.5599,33.195,72.3171,33.2,20.653,9.666,4.064,12.386,44.8643,41.112,20.259,0.1456,0.9984,16.4763,16.5005,16.4763,16.5005,0.1776,0.1294,0.1322,0.241,0.1296,0.1253,0.2114,0.1322,0.2,0.1294,0.1456,0.1253,16.4763,0.1456,537.28,538.28,484.2,487.17,485.19,514.55,514.55,679.7,681.4,685.75,685.75,679.7,679.7,209.84,275.25,357.85,357.85,251.625,661.7,84.6675,85.125,85.395,82.26,83.4075,82.0575,44.885,517.59,20.6542,589.8425,209.84,514.58,514.59,514.59,514.59,514.59,514.58,486.17,685.72,685.7375,517.5,517.5,517.5,589.8425,589.8425,589.8425,661.7,650.4,13.1885,679.7,209.84,145.519,148.4887
86.325,187308.0,187308.0,187308.0,187319.0,0.3774,0.3774,57.6,4.7625,57.6,286.4925,357.408,571.0,997.8,2.5942,4999.375,5000.04,3000.25,2.5994,179.9125,4.5525,175.23,342.9,72.5123,707.52,1771.5599,19.4656,599.76,94.3,599.7,9.9769,997.8,10.9008,66.1922,2.5942,76.7864,2.5994,75.5707,179.9125,4.5525,11.1197,4999.375,28.1048,5000.04,15.721,3000.25,9.1036,175.224,342.9,707.52,1771.5599,33.19,72.2915,33.195,20.6554,9.67,4.058,12.39,44.885,41.07,20.259,0.1456,0.9982,16.4527,16.4763,16.4527,16.4763,0.1776,0.1294,0.1322,0.2411,0.1296,0.1254,0.2114,0.1322,0.2,0.1294,0.1456,0.1254,16.4527,0.1456,537.2,538.2,484.2,487.17,485.19,514.6,514.6,679.7,681.4,685.75,685.75,679.7,679.7,209.84,275.2,357.8,357.8,251.625,661.7,84.6225,85.155,85.3725,82.3125,83.445,82.095,44.906,517.5,20.6566,589.8425,209.84,514.58,514.59,514.59,514.59,514.59,514.58,486.2,685.72,685.7375,517.44,517.44,517.44,589.8425,589.8425,589.8425,661.7,650.4,13.1845,679.7,209.84,145.519,148.4887
86.975,187286.0,187286.0,187286.0,187308.0,0.3774,0.3774,57.5625,4.3297,57.6,286.7175,357.8557,571.0,997.8,2.5942,4999.375,5000.8999,3000.25,2.5992,179.925,4.55,175.3245,342.9,72.5155,707.6,1771.5599,19.4673,599.7,94.3,599.7,9.9778,997.8,10.9008,66.1941,2.5942,76.7879,2.5992,75.5727,179.925,4.55,11.12,4999.375,28.1042,5000.8999,15.7208,3000.25,9.1036,175.322,342.87,707.6,1771.5599,33.19,72.2652,33.19,20.6578,9.673,4.056,12.388,44.906,41.046,20.27,0.1457,0.9981,16.4296,16.4527,16.4296,16.4527,0.1777,0.1295,0.1323,0.2411,0.1297,0.1254,0.2115,0.1322,0.2001,0.1295,0.1457,0.1254,16.4296,0.1457,537.12,538.12,484.245,487.17,485.19,514.6,514.6,679.7,681.4,685.75,685.75,679.7,679.7,209.84,275.2,357.8,357.8,251.6,661.7,84.6,85.125,85.3725,82.3575,83.4975,82.0725,44.9236,517.44,20.659,589.8425,209.84,514.58,514.59,514.59,514.59,514.59,514.58,486.2,685.76,685.7375,517.35,517.35,517.35,589.8425,589.8425,589.8425,661.7,650.4,13.1805,679.7,209.84,145.53,148.5
86.1,187275.0,187275.0,187275.0,187286.0,0.3774,0.3774,57.5625,4.4984,57.6,286.5375,358.1312,570.6,997.8,2.5942,4999.375,5000.8999,3000.25,2.5992,179.925,4.55,175.3245,342.87,72.5193,707.6,1771.5599,19.4685,599.7,94.3,599.64,9.9787,997.8,10.9009,66.196,2.5942,76.7889,2.5992,75.5757,179.925,4.55,11.1204,4999.375,28.1039,5000.8999,15.7205,3000.25,9.1031,175.322,342.87,707.6,1771.5599,33.185,72.289,33.19,20.6602,9.677,4.056,12.384,44.9236,41.022,20.2975,0.1458,0.998,16.4071,16.4296,16.4071,16.4296,0.1778,0.1295,0.1323,0.2412,0.1297,0.1255,0.2116,0.1323,0.2002,0.1295,0.1458,0.1255,16.4071,0.1458,537.04,538.04,484.245,487.17,485.19,514.6,514.6,679.7,681.4,685.75,685.75,679.7,679.7,209.84,275.15,357.75,357.75,251.6,661.7,84.6375,85.1175,85.35,82.3275,83.4675,82.05,44.9452,517.35,20.6614,589.8425,209.84,514.58,514.59,514.59,514.59,514.59,514.58,486.2,685.76,685.7375,517.29,517.29,517.29,589.8425,589.8425,589.8425,661.7,650.4,13.1765,679.7,209.84,145.53,148.5
