FIC_1123.PV,PRCA1101B.PV,TIA1160A.PV,PI_1136.PV,TI_1143A.PV,TI1117B.PV,TI1118B.PV,TI1113.PV,TI1116A.PV,DR1110.PV,TIA1164.PV,TI1119A.PV,TRC1118A.PV,TI_1142.PV,TI_1153A.PV,TI_1149A.PV,FIC_1127.PV,TI1119D.PV,TI_1145.PV,TDRCA1117A.OUT,TI_1154A.PV,TI_1152A.PV,PDRSA1104.PV,PDR1103.PV,TRA1401B.PV,TI1105A.PV,TI_1140.PV,TRA1401A.PV,PI_1134.PV,TIA1114.PV,TI1111.PV,PI_1138A.PV,TIA1161C.PV,PDI_1138.OUT,TI1115A.PV,TI1133.PV,TI1135.PV,TRCA1130.PV,TI1119B.PV,TI_1143B.PV,TI1112.PV,TIA1160C.PV,TI_1144.PV,PDRCA1109.PV,FRC1102.PV,PI_1182.PV,PI_1180.PV,TIA1160B.PV,TI1119C.PV,PRA1102.PV,PR1102B.PV,FRSA1101.PV,TIA1161B.PV,TI1132.PV,PR1401.PV,TI_1150A.PV,PI_1138B.PV,DR1108.PV,TI_1151A.PV,PI_1132A.PV,TIC_1101.PV,PDI_1132.OUT,FIC_1121.PV,PDRA1102.OUT,WR1104.PV,TI_1146.PV,TI1105B.PV,FRC1104.PV,PR1102A.PV,PIK1101B.OUT,PIK1101A.OUT,TI1116B.PV,PDR1106.PV,TIC_1155.PV,WRA1103.PV,PI_1132B.PV,TI_1143C.PV,TI1117A.PV,TIA1161A.PV,DR1107.PV,PI1110.PV,TI_1143D.PV,PDR1401.PV,TI1115B.PV,label
1781.279907,0.14997,184.014999,0.24398,517.914978,680.799988,682.599976,488.339996,517.899963,572.099976,184.014999,686.950012,680.849976,517.909973,590.070007,522.179993,600.179993,680.849976,489.319977,3.299988,590.070007,590.070007,34.267498,9.584,651.200012,542.0,210.979996,662.649963,0.12274,662.649963,487.349976,0.120075,184.014999,4.374996,671.0,346.949982,346.949982,210.979996,686.950012,517.914978,490.274994,184.014999,517.909973,51.042,1000.799988,0.12272,0.20416,184.014999,680.849976,0.115695,0.12,173.76799,184.014999,267.100006,0.14997,522.179993,0.1157,357.683472,522.179993,0.1712,522.179993,51.199993,344.759979,72.929993,145.705994,686.959961,543.0,1000.799988,0.19293,52.277828,52.277828,517.899963,4.304,590.070007,148.679993,0.12,517.914978,677.549988,184.014999,286.649994,1.0,517.914978,12.299,674.25,0
1781.279907,0.14997,184.014999,0.24398,517.914978,680.849976,682.599976,488.339996,517.899963,572.049988,184.014999,686.950012,680.849976,517.909973,590.070007,522.23999,600.179993,680.849976,489.319977,3.299988,590.070007,590.070007,34.283997,9.580999,651.200012,542.079956,210.979996,662.649963,0.12274,662.649963,487.349976,0.12005,184.014999,4.369997,671.0,347.0,347.0,210.979996,686.950012,517.914978,490.319977,184.014999,517.909973,51.023998,1000.799988,0.12272,0.20416,184.014999,680.849976,0.11568,0.12,173.809998,184.014999,267.149994,0.14997,522.23999,0.11568,358.475555,522.23999,0.1712,522.23999,51.199993,344.759979,72.929993,145.705994,686.959961,543.079956,1000.799988,0.19293,52.27755,52.27755,517.899963,4.306,590.070007,148.679993,0.12,517.914978,677.549988,184.014999,287.347504,1.0,517.914978,12.301,674.25,0
1781.279907,0.14997,184.014999,0.24398,517.914978,680.849976,682.599976,488.339996,517.899963,571.099976,184.014999,686.950012,680.849976,517.940002,590.070007,522.269958,600.179993,680.849976,489.319977,3.299988,590.070007,590.070007,34.289497,9.58,651.200012,542.119995,210.979996,662.649963,0.12274,662.649963,487.349976,0.120075,184.014999,4.394993,671.0,347.049988,347.049988,210.979996,686.950012,517.914978,490.319977,184.014999,517.940002,50.987999,1000.799988,0.12272,0.20424,184.014999,680.849976,0.115695,0.12,173.82399,184.014999,267.199982,0.14997,522.269958,0.11568,358.544434,522.269958,0.1712,522.269958,51.199993,344.759979,72.989998,145.705994,686.959961,543.119995,1000.799988,0.19299,52.277271,52.277271,517.899963,4.307,590.070007,148.679993,0.12,517.914978,677.549988,184.014999,286.582489,1.0,517.914978,12.299999,674.25,0
1781.279907,0.14997,184.014999,0.24398,517.950012,680.849976,682.599976,488.339996,517.950012,572.0,184.014999,686.950012,680.849976,517.940002,590.070007,522.269958,600.179993,680.849976,489.349976,3.299988,590.070007,590.070007,34.294998,9.579,651.200012,542.159973,210.979996,662.649963,0.12274,662.649963,487.349976,0.120075,184.014999,4.374996,671.0,347.149994,347.149994,210.979996,686.950012,517.950012,490.319977,184.014999,517.940002,50.921997,1000.799988,0.12272,0.20432,184.014999,680.849976,0.11571,0.12,173.865997,184.014999,267.25,0.14997,522.269958,0.1157,358.441132,522.269958,0.171175,522.269958,51.175007,344.759979,73.049995,145.705994,686.959961,543.159973,1000.349976,0.19305,52.276993,52.276993,517.950012,4.307,590.070007,148.679993,0.12,517.950012,677.549988,184.014999,286.829987,1.0,517.950012,12.297999,674.25,0
1781.279907,0.14997,184.014999,0.24398,517.950012,680.849976,682.599976,488.339996,517.950012,571.849976,184.014999,686.950012,680.849976,517.940002,590.070007,522.269958,599.940002,680.849976,489.349976,3.299988,590.070007,590.070007,34.2785,9.579,651.200012,542.159973,210.979996,662.649963,0.12278,662.649963,487.349976,0.1201,184.014999,4.359998,671.0,347.199982,347.199982,210.979996,686.950012,517.950012,490.319977,184.014999,517.940002,50.843998,1000.199951,0.12272,0.2044,184.014999,680.849976,0.11574,0.12003,173.87999,184.014999,267.299988,0.14997,522.269958,0.11574,358.268921,522.269958,0.17115,522.269958,51.110001,344.759979,73.110001,145.705994,686.959961,543.159973,1000.349976,0.19314,52.276714,52.276714,517.950012,4.304,590.070007,148.679993,0.12004,517.950012,677.549988,184.014999,286.627502,1.0,517.950012,12.297999,674.25,0
1781.099976,0.14997,184.014999,0.24398,517.950012,680.849976,682.599976,488.384979,517.950012,571.349976,184.014999,686.950012,680.849976,517.969971,590.070007,522.23999,599.940002,680.849976,489.349976,3.299988,590.070007,590.070007,34.250999,9.58,651.200012,542.159973,210.979996,662.649963,0.12282,662.649963,487.394989,0.12015,184.014999,4.370004,671.0,347.25,347.25,210.979996,686.950012,517.950012,490.319977,184.014999,517.969971,50.736,1000.199951,0.1228,0.20448,184.014999,680.849976,0.115785,0.12006,173.893997,184.014999,267.350006,0.14997,522.23999,0.11578,358.372253,522.23999,0.171075,522.23999,51.015003,344.72998,73.169998,145.705994,686.959961,543.159973,1000.349976,0.19323,52.276436,52.276436,517.950012,4.298,590.070007,148.679993,0.12006,517.950012,677.549988,184.014999,287.549988,1.0,517.950012,12.297999,674.25,0
1781.099976,0.15,184.014999,0.24398,517.950012,680.849976,682.599976,488.384979,517.950012,571.25,184.014999,686.950012,680.849976,517.969971,590.070007,522.209961,600.059998,680.849976,489.379974,3.299988,590.070007,590.070007,34.212498,9.580999,651.200012,542.119995,210.979996,662.649963,0.12286,662.649963,487.394989,0.1202,184.014999,4.359998,671.0,347.350006,347.350006,210.979996,686.950012,517.950012,490.36499,184.014999,517.969971,50.615997,1000.199951,0.1228,0.20464,184.014999,680.849976,0.11583,0.12012,173.90799,184.014999,267.399994,0.15,522.209961,0.11584,357.993408,522.209961,0.171025,522.209961,50.904995,344.72998,73.229996,145.705994,686.959961,543.119995,1000.349976,0.19335,52.284771,52.284771,517.950012,4.29,590.070007,148.679993,0.12012,517.950012,677.549988,184.014999,286.60498,1.0,517.950012,12.297999,674.25,0
1781.099976,0.15,184.014999,0.24398,517.984985,680.849976,682.599976,488.384979,517.950012,572.0,184.014999,686.950012,680.899963,517.969971,590.070007,522.179993,600.0,680.899963,489.379974,3.349976,590.070007,590.070007,34.157497,9.584,651.200012,542.119995,210.979996,662.649963,0.12294,662.649963,487.394989,0.120275,184.014999,4.374996,671.0,347.399994,347.399994,210.979996,686.950012,517.984985,490.36499,184.014999,517.969971,50.483997,1000.199951,0.12288,0.2048,184.014999,680.899963,0.115905,0.12015,173.921997,184.014999,267.449982,0.15,522.179993,0.1159,358.131165,522.179993,0.170925,522.179993,50.764992,344.72998,73.349998,145.705994,686.959961,543.079956,1000.349976,0.1935,52.284771,52.284771,517.950012,4.281,590.070007,148.679993,0.12016,517.984985,677.549988,184.014999,286.964996,1.0,517.984985,12.297999,674.299988,0
1780.919922,0.15,184.014999,0.244,517.984985,680.849976,682.599976,488.384979,517.950012,571.399963,184.014999,686.950012,680.899963,517.969971,590.070007,522.089966,599.940002,680.899963,489.379974,3.349976,590.070007,590.070007,34.091499,9.587,651.200012,542.039978,210.979996,662.649963,0.12302,662.649963,487.394989,0.12035,184.014999,4.369997,671.0,347.5,347.5,210.979996,686.950012,517.984985,490.36499,184.014999,517.969971,50.303997,1000.199951,0.12296,0.20496,184.014999,680.899963,0.11598,0.12024,173.90799,184.014999,267.5,0.15,522.089966,0.11598,358.647766,522.089966,0.170875,522.089966,50.635002,344.699982,73.440002,145.705994,686.959961,543.039978,999.899963,0.19368,52.284771,52.284771,517.950012,4.269,590.070007,148.679993,0.12024,517.984985,677.549988,184.014999,287.347504,1.0,517.984985,12.299,674.299988,0
1780.73999,0.15,184.014999,0.244,517.984985,680.849976,682.599976,488.384979,518.0,571.5,184.014999,687.0,680.899963,518.0,590.070007,522.029968,599.76001,680.899963,489.379974,3.349976,590.070007,590.070007,34.003498,9.591,651.200012,542.0,210.979996,662.649963,0.1231,662.649963,487.394989,0.12045,184.014999,4.369997,671.0,347.549988,347.549988,210.979996,687.0,517.984985,490.36499,184.014999,518.0,49.938,999.599976,0.12304,0.20512,184.014999,680.899963,0.116085,0.12033,173.893997,184.014999,267.600006,0.15,522.029968,0.11608,358.268921,522.029968,0.170825,521.909973,50.50499,344.669983,73.530014,145.705994,687.0,542.959961,999.899963,0.19386,52.284771,52.284771,518.0,4.258,590.070007,148.679993,0.12032,517.984985,677.549988,184.014999,287.279999,1.0,517.984985,12.299999,674.299988,0
1780.73999,0.15,184.014999,0.244,517.984985,680.849976,682.599976,488.384979,518.0,571.950012,184.014999,687.0,680.899963,518.0,590.070007,521.909973,599.76001,680.899963,489.410004,3.349976,590.070007,590.070007,33.91,9.596,651.200012,541.880005,210.979996,662.649963,0.1232,662.649963,487.440002,0.120525,184.014999,4.345,671.0,347.649994,347.649994,210.979996,687.0,517.984985,490.36499,184.014999,518.0,49.925999,1000.199951,0.1232,0.20528,184.014999,680.899963,0.116175,0.12039,173.87999,184.014999,267.649994,0.15,521.909973,0.11618,358.062286,521.909973,0.170725,521.820007,50.325005,344.669983,73.649994,145.705994,687.0,542.880005,999.899963,0.19404,52.284771,52.284771,518.0,4.246,590.070007,148.679993,0.1204,517.984985,677.549988,184.014999,287.009979,1.0,517.984985,12.299999,674.299988,0
1780.73999,0.15,184.014999,0.244,518.019958,680.849976,682.599976,488.429993,518.0,571.450012,184.014999,687.0,680.899963,518.0,590.070007,521.820007,599.76001,680.899963,489.410004,3.349976,590.070007,590.070007,33.810997,9.601,651.200012,541.799988,210.979996,662.649963,0.12324,662.649963,487.440002,0.120575,184.014999,4.354999,671.0,347.75,347.75,210.979996,687.0,518.019958,490.36499,184.014999,518.0,49.938,1000.199951,0.1232,0.20536,184.014999,680.899963,0.11622,0.12042,173.87999,184.014999,267.75,0.15,521.820007,0.11622,357.993408,521.820007,0.17045,521.76001,50.010002,344.639984,73.649994,145.705994,687.0,542.799988,999.899963,0.19407,52.284771,52.284771,518.0,4.231,590.070007,148.679993,0.12044,518.019958,677.549988,184.014999,286.942505,1.0,518.019958,12.299999,674.299988,0
1780.73999,0.15,184.014999,0.244,518.019958,680.849976,682.649963,488.429993,518.0,571.799988,184.014999,687.0,680.899963,518.0,590.070007,521.76001,599.940002,680.899963,489.410004,3.349976,590.070007,590.070007,33.766998,9.604,651.200012,541.679993,210.979996,662.649963,0.12326,662.649963,487.440002,0.1206,184.014999,4.359998,671.0,347.850006,347.850006,210.979996,687.0,518.019958,490.409973,184.014999,518.0,49.992001,999.599976,0.1232,0.20528,184.014999,680.899963,0.11625,0.12042,173.85199,184.014999,267.799988,0.15,521.76001,0.11624,357.958984,521.76001,0.17015,521.700012,49.729996,344.669983,73.649994,145.705994,687.0,542.679993,999.899963,0.19407,52.284771,52.284771,518.0,4.206,590.070007,148.679993,0.12042,518.019958,677.549988,184.014999,287.369995,1.0,518.019958,12.299999,674.299988,0
1780.73999,0.15,184.014999,0.244,518.019958,680.849976,682.649963,488.429993,518.0,571.549988,184.014999,687.0,680.899963,518.029968,590.070007,521.700012,600.0,680.899963,489.410004,3.349976,590.070007,590.070007,33.744999,9.606,651.200012,541.599976,210.979996,662.649963,0.12326,662.649963,487.440002,0.1206,184.014999,4.359998,671.0,347.899994,347.899994,210.979996,687.0,518.019958,490.409973,184.014999,518.029968,50.051998,999.599976,0.1232,0.20528,184.014999,680.899963,0.116235,0.12039,173.837997,184.014999,267.850006,0.15,521.700012,0.11624,358.441132,521.700012,0.169975,521.640015,49.575001,344.669983,73.620003,145.705994,687.0,542.599976,999.899963,0.19401,52.284771,52.284771,518.0,4.182,590.070007,148.679993,0.1204,518.019958,677.549988,184.014999,286.807495,1.0,518.019958,12.299999,674.299988,0
1780.73999,0.15,184.014999,0.244,518.019958,680.849976,682.649963,488.429993,518.0,571.649963,184.014999,687.0,680.899963,518.029968,590.070007,521.640015,600.0,680.899963,489.410004,3.349976,590.070007,590.070007,33.755997,9.606999,651.200012,541.559998,210.979996,662.649963,0.12324,662.649963,487.440002,0.120575,184.014999,4.354999,671.0,348.0,348.0,210.979996,687.0,518.019958,490.409973,184.014999,518.029968,50.112,1000.199951,0.1232,0.2052,184.014999,680.899963,0.11622,0.12039,173.82399,184.014999,267.949982,0.15,521.640015,0.11622,358.027863,521.640015,0.169975,521.609985,49.594997,344.669983,73.55999,145.705994,687.0,542.559998,999.899963,0.19395,52.284771,52.284771,518.0,4.168,590.070007,148.679993,0.12038,518.019958,677.549988,184.014999,286.762482,1.0,518.019958,12.299999,674.299988,0
1780.73999,0.15,184.014999,0.24402,518.019958,680.849976,682.649963,488.429993,518.0,571.450012,184.014999,687.0,680.899963,518.029968,590.070007,521.609985,599.880005,680.899963,489.440002,3.349976,590.070007,590.070007,33.778,9.606999,651.200012,541.519958,210.979996,662.649963,0.12322,662.649963,487.440002,0.12055,184.014999,4.349999,671.0,348.100006,348.100006,210.979996,687.0,518.019958,490.409973,184.014999,518.029968,50.177998,1000.199951,0.1232,0.20512,184.014999,680.899963,0.11619,0.12036,173.809998,184.014999,268.0,0.15,521.609985,0.1162,358.096741,521.609985,0.170075,521.580017,49.695,344.669983,73.530006,145.705994,687.0,542.47998,999.899963,0.19389,52.284771,52.284771,518.0,4.169,590.070007,148.679993,0.12038,518.019958,677.549988,184.014999,287.414978,1.0,518.019958,12.299999,674.299988,0
1780.73999,0.15,184.014999,0.24402,518.019958,680.849976,682.649963,488.429993,518.0,571.349976,184.014999,687.0,680.899963,518.029968,590.070007,521.580017,599.880005,680.899963,489.440002,3.349976,590.070007,590.070007,33.8055,9.606,651.200012,541.47998,210.979996,662.700012,0.1232,662.700012,487.440002,0.120525,184.014999,4.364997,671.0,348.199982,348.199982,210.979996,687.0,518.019958,490.409973,184.014999,518.029968,50.237999,1000.199951,0.1232,0.20504,184.014999,680.899963,0.116175,0.12036,173.781998,184.014999,268.049988,0.15,521.580017,0.11616,357.993408,521.580017,0.1702,521.580017,49.839989,344.669983,73.469994,145.705994,687.0,542.440002,999.899963,0.19383,52.284771,52.284771,518.0,4.179,590.070007,148.679993,0.12036,518.019958,677.549988,184.014999,287.369995,1.0,518.019958,12.299999,674.299988,0
1780.919922,0.15,184.014999,0.24402,518.019958,680.849976,682.649963,488.429993,518.049988,571.849976,184.014999,687.0,680.899963,518.029968,590.070007,521.580017,600.059998,680.899963,489.440002,3.349976,590.070007,590.070007,33.833,9.606,651.200012,541.440002,210.979996,662.700012,0.12316,662.700012,487.440002,0.1205,184.014999,4.359998,671.0,348.25,348.25,210.979996,687.0,518.019958,490.409973,184.014999,518.029968,50.292,1000.199951,0.12312,0.20504,184.014999,680.899963,0.116145,0.12033,173.76799,184.014999,268.100006,0.15,521.580017,0.11614,358.441132,521.580017,0.1703,521.549988,49.959995,344.669983,73.44001,145.705994,687.0,542.440002,999.899963,0.19377,52.284771,52.284771,518.049988,4.192,590.070007,148.679993,0.12034,518.019958,677.549988,184.014999,287.324982,1.0,518.019958,12.299999,674.299988,0
1780.919922,0.15,184.014999,0.24402,518.054993,680.849976,682.649963,488.429993,518.049988,571.200012,184.014999,687.0,680.899963,518.029968,590.070007,521.549988,600.059998,680.899963,489.440002,3.349976,590.070007,590.070007,33.860497,9.604,651.200012,541.440002,210.979996,662.700012,0.12314,662.700012,487.484985,0.120475,184.014999,4.354999,671.0,348.350006,348.350006,210.979996,687.0,518.054993,490.409973,184.014999,518.029968,50.345997,1000.199951,0.12312,0.20496,184.014999,680.899963,0.116115,0.12033,173.725998,184.014999,268.149994,0.15,521.549988,0.11612,358.027863,521.549988,0.170375,521.549988,50.054989,344.699982,73.379997,145.705994,687.0,542.399963,999.899963,0.19371,52.284771,52.284771,518.049988,4.202,590.070007,148.679993,0.12032,518.054993,677.549988,184.014999,286.987488,1.0,518.054993,12.299999,674.299988,0
1780.919922,0.15,184.014999,0.24402,518.054993,680.849976,682.649963,488.474976,518.049988,571.950012,184.014999,687.0,680.899963,518.059998,590.070007,521.549988,600.119995,680.899963,489.440002,3.349976,590.070007,590.070007,33.893497,9.603,651.200012,541.399963,210.979996,662.700012,0.1231,662.700012,487.484985,0.12045,184.014999,4.369997,671.0,348.449982,348.449982,210.979996,687.0,518.054993,490.409973,184.014999,518.059998,50.388,1000.199951,0.12304,0.20488,184.014999,680.899963,0.116085,0.1203,173.71199,184.014999,268.25,0.15,521.549988,0.11608,358.303375,521.549988,0.1704,521.580017,50.099991,344.699982,73.350006,145.705994,687.0,542.399963,1000.349976,0.19365,52.284771,52.284771,518.049988,4.208,590.070007,148.679993,0.1203,518.054993,677.549988,184.014999,286.559998,1.0,518.054993,12.301,674.299988,0
1780.919922,0.15,184.014999,0.24402,518.054993,680.849976,682.649963,488.474976,518.049988,571.200012,184.014999,687.0,680.899963,518.059998,590.070007,521.580017,599.940002,680.899963,489.440002,3.349976,590.070007,590.070007,33.915497,9.601999,651.200012,541.440002,210.979996,662.700012,0.12308,662.700012,487.484985,0.120425,184.014999,4.364997,671.0,348.5,348.5,210.979996,687.0,518.054993,490.409973,184.014999,518.059998,50.417999,1000.199951,0.12304,0.20488,184.014999,680.899963,0.11607,0.12027,173.697998,184.014999,268.299988,0.15,521.580017,0.11606,358.68219,521.580017,0.170425,521.580017,50.145,344.699982,73.349998,145.705994,687.0,542.399963,1000.349976,0.19362,52.284771,52.284771,518.049988,4.213,590.070007,148.679993,0.12028,518.054993,677.549988,184.014999,287.414978,1.0,518.054993,12.301,674.299988,0
1780.919922,0.15,184.014999,0.24402,518.054993,680.849976,682.649963,488.474976,518.049988,571.450012,184.014999,687.0,680.899963,518.059998,590.070007,521.580017,599.940002,680.899963,489.470001,3.299988,590.070007,590.070007,33.942997,9.601,651.200012,541.440002,210.979996,662.700012,0.12306,662.700012,487.484985,0.1204,184.014999,4.359998,671.0,348.600006,348.600006,210.979996,687.0,518.054993,490.454987,184.014999,518.059998,50.441998,1000.199951,0.12304,0.2048,184.014999,680.899963,0.116055,0.12027,173.68399,184.014999,268.350006,0.15,521.580017,0.11604,358.51001,521.580017,0.170425,521.580017,50.164997,344.699982,73.32,145.705994,687.0,542.440002,1000.349976,0.19359,52.284771,52.284771,518.049988,4.216,590.070007,148.679993,0.12026,518.054993,677.599976,184.014999,287.009979,1.0,518.054993,12.301,674.299988,0
1780.919922,0.15,184.014999,0.24402,518.054993,680.849976,682.649963,488.474976,518.049988,571.549988,184.014999,687.0,680.899963,518.059998,590.070007,521.580017,600.119995,680.899963,489.470001,3.299988,590.070007,590.070007,33.959499,9.599999,651.200012,541.440002,210.979996,662.700012,0.12306,662.700012,487.484985,0.1204,184.014999,4.359998,671.0,348.649994,348.649994,210.979996,687.0,518.054993,490.454987,184.014999,518.059998,50.459999,1000.199951,0.12304,0.2048,184.014999,680.899963,0.11604,0.12024,173.641998,184.014999,268.399994,0.15,521.580017,0.11604,358.131165,521.580017,0.17045,521.609985,50.190002,344.699982,73.32,145.705994,687.0,542.440002,1000.349976,0.19356,52.284771,52.284771,518.049988,4.219,590.070007,148.679993,0.12026,518.054993,677.599976,184.014999,287.190002,1.000125,518.054993,12.301,674.299988,0
1780.919922,0.15,184.014999,0.24402,518.054993,680.849976,682.649963,488.474976,518.049988,571.799988,184.014999,687.0,680.899963,518.059998,590.070007,521.609985,600.119995,680.899963,489.470001,3.299988,590.070007,590.070007,33.970497,9.599,651.200012,541.440002,210.979996,662.700012,0.12304,662.700012,487.484985,0.120375,184.014999,4.354999,671.0,348.75,348.75,210.979996,687.0,518.054993,490.454987,184.014999,518.059998,50.472,1000.199951,0.12304,0.2048,184.014999,680.899963,0.116025,0.12024,173.613998,184.014999,268.449982,0.15,521.609985,0.11602,358.234497,521.609985,0.170475,521.609985,50.214993,344.699982,73.32,145.705994,687.0,542.440002,1000.349976,0.19356,52.284771,52.284771,518.049988,4.222,590.070007,148.679993,0.12026,518.054993,677.599976,184.014999,286.717499,1.000125,518.054993,12.301,674.299988,0
1780.919922,0.15,184.014999,0.24402,518.054993,680.849976,682.649963,488.474976,518.049988,571.5,184.014999,687.0,680.899963,518.059998,590.070007,521.609985,600.119995,680.899963,489.470001,3.299988,590.070007,590.070007,33.981499,9.598,651.200012,541.47998,210.979996,662.700012,0.12304,662.700012,487.484985,0.120375,184.014999,4.354999,671.0,348.799988,348.799988,210.979996,687.0,518.054993,490.454987,184.014999,518.059998,50.483997,1000.199951,0.12304,0.20472,184.014999,680.899963,0.116025,0.12024,173.599991,184.014999,268.549988,0.15,521.609985,0.11602,358.165619,521.609985,0.170475,521.640015,50.234997,344.699982,73.290009,145.705994,687.0,542.440002,1000.349976,0.19353,52.284771,52.284771,518.049988,4.224,590.070007,148.679993,0.12024,518.054993,677.599976,184.014999,287.4375,1.000125,518.054993,12.301,674.299988,0
1780.919922,0.15,184.014999,0.24402,518.089966,680.849976,682.649963,488.474976,518.049988,571.399963,184.014999,687.0,680.899963,518.089966,590.070007,521.640015,600.0,680.899963,489.470001,3.299988,590.070007,590.070007,33.987,9.598,651.200012,541.47998,210.979996,662.700012,0.12304,662.700012,487.484985,0.120375,184.014999,4.354999,671.0,348.899994,348.899994,210.979996,687.0,518.089966,490.454987,184.014999,518.089966,50.489998,1000.199951,0.12304,0.20472,184.014999,680.899963,0.116025,0.12024,173.599991,184.014999,268.600006,0.15,521.640015,0.11602,358.337799,521.640015,0.170475,521.640015,50.234997,344.699982,73.290009,145.705994,687.0,542.47998,1000.349976,0.19353,52.284771,52.284771,518.049988,4.225,590.070007,148.679993,0.12024,518.089966,677.599976,184.014999,286.919983,1.0,518.089966,12.301,674.299988,0
1780.919922,0.15,184.014999,0.24402,518.089966,680.849976,682.649963,488.474976,518.049988,571.549988,184.014999,687.0,680.899963,518.089966,590.070007,521.640015,600.0,680.899963,489.470001,3.299988,590.070007,590.070007,33.992496,9.597,651.200012,541.47998,210.979996,662.700012,0.12302,662.700012,487.484985,0.120375,184.014999,4.354999,671.0,348.949982,348.949982,210.979996,687.0,518.089966,490.454987,184.014999,518.089966,50.501999,1000.199951,0.12296,0.20472,184.014999,680.899963,0.11601,0.12024,173.571991,184.014999,268.600006,0.15,521.640015,0.11602,358.647766,521.640015,0.170475,521.640015,50.234997,344.699982,73.290009,145.705994,687.0,542.47998,1000.349976,0.19353,52.284771,52.284771,518.049988,4.225,590.070007,148.679993,0.12024,518.089966,677.599976,184.014999,286.919983,1.0,518.089966,12.301,674.299988,0
1780.919922,0.15,184.014999,0.24402,518.089966,680.849976,682.649963,488.474976,518.099976,571.950012,184.014999,687.0,680.899963,518.089966,590.070007,521.640015,600.0,680.899963,489.470001,3.299988,590.070007,590.070007,33.992496,9.597,651.25,541.47998,210.979996,662.700012,0.12302,662.700012,487.484985,0.120375,184.014999,4.375003,671.0,349.049988,349.049988,210.979996,687.0,518.089966,490.454987,184.014999,518.089966,50.52,1000.199951,0.12296,0.20472,184.014999,680.899963,0.11601,0.12024,173.557999,184.014999,268.649994,0.15,521.640015,0.116,358.165619,521.640015,0.17045,521.669983,50.210007,344.699982,73.259995,145.705994,687.0,542.47998,1000.349976,0.1935,52.284771,52.284771,518.099976,4.224,590.070007,148.679993,0.12024,518.089966,677.599976,184.014999,287.122498,1.0,518.089966,12.301,674.299988,0
1780.919922,0.15,184.014999,0.24402,518.089966,680.849976,682.649963,488.474976,518.099976,572.0,184.014999,687.0,680.899963,518.089966,590.070007,521.669983,600.0,680.899963,489.5,3.299988,590.070007,590.070007,33.997997,9.596,651.25,541.519958,210.979996,662.700012,0.12302,662.700012,487.529999,0.12035,184.014999,4.349999,671.049988,349.100006,349.100006,210.979996,687.0,518.089966,490.454987,184.014999,518.089966,50.537998,1000.199951,0.12296,0.20472,184.014999,680.899963,0.11601,0.12021,173.557999,184.014999,268.699982,0.15,521.669983,0.116,357.683472,521.669983,0.170425,521.669983,50.204998,344.699982,73.290001,145.705994,687.0,542.519958,1000.349976,0.1935,52.284771,52.284771,518.099976,4.224,590.070007,148.679993,0.12022,518.089966,677.599976,184.014999,286.672485,1.0,518.089966,12.301,674.299988,0
1780.919922,0.15,184.014999,0.24402,518.089966,680.849976,682.649963,488.519989,518.099976,572.049988,184.014999,687.0,680.899963,518.089966,590.070007,521.669983,600.0,680.899963,489.5,3.299988,590.070007,590.070007,34.003498,9.596,651.25,541.519958,210.979996,662.700012,0.12302,662.700012,487.529999,0.12035,184.014999,4.349999,671.049988,349.149994,349.149994,210.979996,687.0,518.089966,490.454987,184.014999,518.089966,50.543999,1000.199951,0.12296,0.20472,184.014999,680.899963,0.115995,0.12021,173.557999,184.014999,268.75,0.15,521.669983,0.116,357.958984,521.669983,0.170425,521.669983,50.204998,344.699982,73.260002,145.705994,687.0,542.519958,1000.349976,0.19347,52.284771,52.284771,518.099976,4.222,590.070007,148.679993,0.12022,518.089966,677.599976,184.014999,287.234985,1.0,518.089966,12.301,674.299988,0
1780.919922,0.15,184.014999,0.24402,518.089966,680.849976,682.649963,488.519989,518.099976,572.0,184.014999,687.0,680.899963,518.089966,590.070007,521.669983,600.0,680.899963,489.5,3.299988,590.070007,590.070007,34.0145,9.594999,651.25,541.519958,210.979996,662.700012,0.123,662.700012,487.529999,0.12035,184.014999,4.369997,671.049988,349.199982,349.199982,210.979996,687.0,518.089966,490.454987,184.014999,518.089966,50.549999,1000.199951,0.12296,0.20464,184.014999,680.899963,0.115995,0.12021,173.529999,184.014999,268.799988,0.15,521.669983,0.11598,358.062286,521.669983,0.1704,521.669983,50.199993,344.699982,73.260002,145.705994,687.0,542.519958,1000.349976,0.19347,52.284771,52.284771,518.099976,4.222,590.070007,148.679993,0.1202,518.089966,677.599976,184.014999,286.987488,1.0,518.089966,12.301,674.299988,0
