TI_1145.PV,TI1105A.PV,PDR1106.PV,TIC_1101.MV,TIA2872.PV,PI_1180.PV,WR1104.PV,TIA2876.PV,PDR1401.PV,PR1102A.PV,LRCA1101.PV,LRCA1101.MV,PDRSA1104.PV,PIC1101A.PV,PDRCA1109.PV,TIC_1101.PV,TIA2877.PV,TIC_1155.MV,TIA2875.PV,PDR1103.PV,PI_1138B.PV,PI_1132A.PV,TIA2874.PV,TIA2873.PV,WRA1103.PV,TI_1144.PV
489.38,538.48,4.018,86.5431,84.6,0.2444,145.651,83.4975,12.317,0.2331,33.05,65.9324,-15.249,14.9186,11.016,518.64,82.08,21.6963,82.4175,9.547,0.1654,0.2173,85.3425,85.2075,148.6237,517.97
489.38,538.4,4.032,86.5599,84.6075,0.2444,145.662,83.4825,12.317,0.2331,33.045,65.888,-15.2765,14.9194,11.016,518.55,82.065,21.6962,82.38,9.549,0.1654,0.2174,85.3275,85.2225,148.635,517.97
489.38,538.28,4.038,86.577,84.6225,0.2444,145.662,83.535,12.317,0.2331,33.04,65.843,-15.2985,14.9202,10.992,518.46,82.0275,21.6962,82.335,9.55,0.1654,0.2175,85.305,85.1925,148.635,517.97
489.38,538.16,4.04,86.5945,84.645,0.2444,145.662,83.505,12.317,0.2331,33.035,65.7973,-15.326,14.9211,10.992,518.37,82.0125,21.6961,82.2975,9.551,0.1654,0.2175,85.2825,85.17,148.635,517.94
489.35,538.08,4.039,86.6161,84.6225,0.2444,145.673,83.535,12.317,0.2331,33.035,65.8017,-15.3535,14.9219,10.968,518.25,82.05,21.696,82.3275,9.552,0.1655,0.2175,85.305,85.1475,148.635,517.94
489.35,538,4.037,86.6307,84.645,0.2444,145.673,83.5725,12.318,0.2331,33.03,65.7555,-15.381,14.9141,10.962,518.19,82.065,21.6959,82.35,9.554,0.1655,0.2175,85.32,85.1025,148.6462,517.94
489.35,537.92,4.034,86.6493,84.615,0.2444,145.673,83.535,12.317,0.2331,33.025,65.7086,-15.4085,14.9147,10.962,518.1,82.0725,21.6958,82.3275,9.555,0.1655,0.2174,85.3275,85.1325,148.6462,517.94
489.35,537.84,4.031,86.6645,84.5775,0.2444,145.673,83.52,12.317,0.2331,33.025,65.7117,-15.425,14.9152,10.944,518.04,82.05,21.6958,82.3125,9.556,0.1655,0.2174,85.3125,85.14,148.6462,517.91
489.32,537.76,4.029,86.6837,84.6,0.2444,145.684,83.565,12.315,0.2331,33.02,65.6642,-15.4415,14.9158,10.944,517.95,82.0125,21.6957,82.305,9.557,0.1655,0.2174,85.275,85.17,148.6575,517.91
489.32,537.68,4.028,86.6995,84.6375,0.2444,145.684,83.5725,12.314,0.2331,33.015,65.6161,-15.4525,14.9163,10.938,517.89,81.9825,21.6956,82.3275,9.557,0.1655,0.2174,85.29,85.17,148.6575,517.91
489.32,537.6,4.026,86.7155,84.5925,0.2444,145.684,83.535,12.315,0.2331,33.01,65.5673,-15.4745,14.9169,10.938,517.83,81.975,21.6955,82.29,9.558,0.1655,0.2174,85.2675,85.17,148.6575,517.91
489.32,537.56,4.025,86.7318,84.63,0.2444,145.684,83.5275,12.315,0.2331,33.01,65.5686,-15.4855,14.9088,10.932,517.77,81.9375,21.6955,82.2525,9.559,0.1655,0.2174,85.275,85.1775,148.6575,517.88
489.29,537.48,4.025,86.7446,84.6375,0.2444,145.695,83.49,12.314,0.2331,33.005,65.5192,-15.502,14.9091,10.92,517.74,81.975,21.6954,82.2675,9.559,0.1656,0.2174,85.23,85.2,148.6687,517.88
489.29,537.44,4.027,86.7612,84.6825,0.2444,145.695,83.46,12.314,0.2331,33.005,65.5199,-15.524,14.9094,10.92,517.68,81.9675,21.6953,82.2975,9.56,0.1656,0.2175,85.2525,85.1925,148.6687,517.88
489.29,537.4,4.027,86.7744,84.63,0.2444,145.695,83.4675,12.311,0.2331,33,65.4699,-15.5295,14.9097,10.92,517.65,81.9525,21.6952,82.32,9.561,0.1656,0.2175,85.23,85.2075,148.6687,517.85
489.29,537.32,4.026,86.7914,84.615,0.2444,145.695,83.4675,12.311,0.2331,32.995,65.4192,-15.535,14.9099,10.914,517.59,81.9825,21.6952,82.35,9.561,0.1656,0.2175,85.26,85.17,148.6687,517.85
489.26,537.28,4.026,86.8049,84.63,0.2444,145.706,83.4675,12.311,0.2331,32.995,65.4186,-15.546,14.9102,10.902,517.56,81.96,21.6951,82.3425,9.562,0.1656,0.2175,85.2525,85.2,148.68,517.85
489.26,537.24,4.027,86.8185,84.6,0.2444,145.706,83.4375,12.31,0.2331,32.99,65.3673,-15.557,14.9105,10.902,517.53,81.9225,21.695,82.3425,9.562,0.1656,0.2175,85.2375,85.1925,148.68,517.82
489.26,537.2,4.027,86.8322,84.615,0.2444,145.706,83.43,12.31,0.2331,32.99,65.3661,-15.568,14.9108,10.902,517.5,81.9825,21.6949,82.32,9.563,0.1656,0.2175,85.29,85.1775,148.68,517.82
489.23,537.2,4.027,86.8461,84.6225,0.2444,145.706,83.445,12.31,0.2331,32.985,65.3142,-15.579,14.9024,10.902,517.47,81.9825,21.6949,82.275,9.563,0.1656,0.2175,85.2975,85.215,148.68,517.82
489.23,537.16,4.026,86.8601,84.5775,0.2444,145.717,83.445,12.31,0.2331,32.98,65.2617,-15.59,14.9024,10.896,517.44,82.0275,21.6948,82.2375,9.563,0.1656,0.2175,85.2525,85.245,148.68,517.79
489.23,537.12,4.027,86.8742,84.615,0.2444,145.717,83.4975,12.309,0.2331,32.98,65.2592,-15.601,14.9024,10.89,517.41,82.0575,21.6947,82.2825,9.564,0.1656,0.2175,85.2225,85.2825,148.6913,517.79
489.2,537.12,4.028,86.8884,84.66,0.2444,145.717,83.5275,12.307,0.2331,32.975,65.2061,-15.6065,14.9024,10.884,517.38,82.035,21.6946,82.26,9.564,0.1656,0.2175,85.185,85.3125,148.6913,517.79
489.2,537.08,4.029,86.899,84.6825,0.2444,145.717,83.5725,12.307,0.2331,32.975,65.203,-15.612,14.9024,10.902,517.38,82.0575,21.6945,82.245,9.565,0.1656,0.2175,85.2075,85.2375,148.6913,517.76
489.2,537.08,4.028,86.9096,84.645,0.2443,145.717,83.565,12.306,0.2331,32.975,65.1998,-15.612,14.9024,10.92,517.38,82.005,21.6945,82.26,9.565,0.1656,0.2175,85.2,85.2075,148.6913,517.76
489.17,537.08,4.028,86.9164,84.6675,0.2443,145.717,83.6025,12.306,0.233,32.97,65.1461,-15.6065,14.9024,10.932,517.41,81.9525,21.6944,82.29,9.564,0.1656,0.2175,85.17,85.2225,148.6913,517.76
489.17,537.08,4.03,86.9269,84.6075,0.2443,145.728,83.64,12.306,0.233,32.97,65.1423,-15.6065,14.9024,10.944,517.41,81.915,21.6943,82.3275,9.564,0.1656,0.2176,85.1325,85.1775,148.7025,517.73
489.17,537.12,4.035,86.9336,84.5625,0.2443,145.728,83.67,12.305,0.233,32.965,65.088,-15.6065,14.9024,10.962,517.44,81.9075,21.6942,82.3275,9.564,0.1656,0.2177,85.14,85.14,148.7025,517.73
489.14,537.12,4.042,86.9402,84.555,0.2442,145.728,83.6325,12.305,0.233,32.965,65.0836,-15.601,14.9024,10.968,517.47,81.945,21.6942,82.2825,9.564,0.1656,0.2178,85.1925,85.1625,148.7025,517.73
489.14,537.16,4.049,86.9429,84.6,0.2442,145.728,83.625,12.304,0.233,32.965,65.0792,-15.601,14.8938,10.98,517.53,81.975,21.6941,82.245,9.564,0.1656,0.2179,85.1925,85.1475,148.7025,517.7
489.14,537.2,4.056,86.9491,84.6,0.2442,145.728,83.5875,12.304,0.233,32.96,65.0242,-15.601,14.8936,10.992,517.56,82.005,21.694,82.29,9.564,0.1656,0.218,85.17,85.1925,148.7025,517.7
489.11,537.24,4.062,86.9552,84.555,0.2442,145.728,83.595,12.304,0.233,32.96,65.0192,-15.601,14.8933,11.004,517.59,82.0275,21.6939,82.2975,9.563,0.1656,0.218,85.2075,85.14,148.7025,517.7
489.11,537.32,4.068,86.9574,84.5475,0.2442,145.728,83.5875,12.301,0.233,32.96,65.0142,-15.59,14.893,11.01,517.65,82.02,21.6939,82.35,9.563,0.1656,0.2181,85.2525,85.17,148.7025,517.67
489.11,537.36,4.073,86.9632,84.5175,0.2442,145.728,83.5725,12.301,0.2329,32.96,65.0092,-15.5845,14.8927,11.016,517.68,81.9975,21.6938,82.3275,9.563,0.1656,0.2181,85.2225,85.155,148.7025,517.67
489.11,537.4,4.078,86.965,84.555,0.2442,145.728,83.5275,12.301,0.2329,32.96,65.0042,-15.579,14.8924,11.028,517.74,81.9975,21.6937,82.3425,9.563,0.1656,0.2182,85.2375,85.1175,148.7025,517.67
489.08,537.44,4.083,86.9666,84.6,0.2442,145.728,83.5575,12.301,0.2329,32.955,64.9486,-15.5735,14.8922,11.04,517.8,81.96,21.6936,82.3575,9.563,0.1655,0.2182,85.275,85.1025,148.7025,517.64
489.08,537.52,4.087,86.968,84.6075,0.2442,145.728,83.55,12.3,0.2329,32.955,64.943,-15.5625,14.8919,11.052,517.86,81.9975,21.6936,82.3125,9.562,0.1655,0.2183,85.2375,85.0575,148.7025,517.64
489.08,537.56,4.091,86.9691,84.6375,0.2442,145.728,83.5425,12.3,0.2329,32.955,64.9373,-15.557,14.8916,11.07,517.92,82.0125,21.6935,82.3125,9.562,0.1655,0.2183,85.1925,85.035,148.7025,517.64
489.08,537.64,4.096,86.97,84.6825,0.2442,145.728,83.58,12.3,0.2329,32.955,64.9317,-15.546,14.8913,11.082,517.98,82.0425,21.6934,82.2975,9.561,0.1655,0.2184,85.1925,85.065,148.7025,517.64
489.05,537.68,4.101,86.9707,84.6675,0.2441,145.728,83.535,12.3,0.2329,32.955,64.9261,-15.535,14.8911,11.088,518.04,82.0275,21.6933,82.275,9.561,0.1655,0.2184,85.2225,85.08,148.7025,517.64
489.05,537.76,4.106,86.9711,84.615,0.2441,145.728,83.55,12.299,0.2328,32.955,64.9205,-15.5295,14.8908,11.1,518.1,81.975,21.6933,82.3125,9.56,0.1655,0.2185,85.275,85.11,148.7025,517.61
489.05,537.84,4.111,86.9712,84.6225,0.2441,145.728,83.52,12.299,0.2328,32.955,64.9149,-15.5185,14.8905,11.112,518.16,81.9375,21.6932,82.365,9.559,0.1655,0.2185,85.275,85.0875,148.7025,517.61
489.05,537.88,4.116,86.9674,84.645,0.2441,145.728,83.535,12.299,0.2328,32.955,64.9092,-15.5075,14.8902,11.124,518.25,81.975,21.6931,82.395,9.559,0.1655,0.2186,85.3275,85.0725,148.7025,517.61
489.05,537.96,4.121,86.9669,84.66,0.2441,145.728,83.58,12.299,0.2328,32.955,64.9036,-15.502,14.8899,11.13,518.31,81.9825,21.693,82.3575,9.558,0.1655,0.2186,85.2975,85.0275,148.7025,517.61
489.02,538.04,4.125,86.9663,84.69,0.2441,145.728,83.5275,12.298,0.2328,32.955,64.898,-15.491,14.8897,11.13,518.37,81.975,21.6929,82.335,9.558,0.1655,0.2187,85.2975,84.99,148.7025,517.61
489.02,538.08,4.13,86.9653,84.6825,0.2441,145.728,83.5425,12.298,0.2328,32.96,64.943,-15.4855,14.8894,11.136,518.43,82.0125,21.6929,82.3425,9.557,0.1655,0.2188,85.2675,84.99,148.7025,517.58
489.02,538.16,4.134,86.9679,84.6675,0.2441,145.728,83.58,12.297,0.2328,32.96,64.938,-15.48,14.8891,11.13,518.46,82.035,21.6928,82.305,9.557,0.1654,0.2188,85.26,84.9975,148.7025,517.58
489.02,538.2,4.137,86.9666,84.645,0.2441,145.728,83.5875,12.297,0.2328,32.96,64.933,-15.4745,14.8888,11.13,518.52,82.035,21.6927,82.3125,9.557,0.1654,0.2188,85.26,85.05,148.7025,517.58
489.02,538.24,4.139,86.9688,84.63,0.2441,145.728,83.61,12.297,0.2328,32.96,64.928,-15.469,14.8886,11.124,518.55,81.9825,21.6926,82.305,9.557,0.1654,0.2188,85.2225,85.005,148.7025,517.58
489.02,538.28,4.14,86.9709,84.63,0.2441,145.728,83.61,12.297,0.2328,32.96,64.923,-15.469,14.8883,11.112,518.58,81.975,21.6926,82.2975,9.556,0.1654,0.2188,85.2075,85.035,148.7025,517.58
489.02,538.32,4.14,86.9729,84.6225,0.2441,145.728,83.625,12.297,0.2328,32.96,64.918,-15.469,14.888,11.1,518.61,81.9975,21.6925,82.3275,9.556,0.1654,0.2188,85.1775,85.0725,148.7025,517.58
489.02,538.32,4.139,86.9785,84.585,0.2441,145.728,83.6025,12.297,0.2328,32.96,64.913,-15.469,14.8877,11.094,518.61,82.0425,21.6924,82.3575,9.556,0.1654,0.2188,85.1475,85.11,148.7025,517.58
488.99,538.36,4.137,86.9842,84.6,0.2441,145.728,83.5425,12.296,0.2329,32.96,64.908,-15.4745,14.8874,11.082,518.61,82.0575,21.6923,82.3425,9.556,0.1655,0.2188,85.2,85.08,148.7025,517.58
488.99,538.36,4.134,86.986,84.585,0.2442,145.728,83.55,12.296,0.2329,32.96,64.903,-15.48,14.8872,11.076,518.64,82.05,21.6923,82.38,9.557,0.1655,0.2187,85.2075,85.1325,148.7025,517.58
488.99,538.36,4.13,86.9915,84.6075,0.2442,145.728,83.5875,12.296,0.2329,32.96,64.898,-15.48,14.8869,11.07,518.64,82.0575,21.6922,82.3875,9.557,0.1655,0.2186,85.245,85.1775,148.7025,517.55
488.99,538.36,4.127,86.997,84.6,0.2442,145.728,83.535,12.296,0.2329,32.96,64.893,-15.4855,14.8866,11.064,518.64,82.0125,21.6921,82.3425,9.557,0.1655,0.2186,85.2375,85.185,148.7025,517.55
488.99,538.36,4.123,87.0063,84.57,0.2442,145.728,83.565,12.296,0.2329,32.965,64.9387,-15.4855,14.8863,11.058,518.61,81.9975,21.692,82.38,9.557,0.1655,0.2186,85.2525,85.17,148.7025,517.55
488.99,538.36,4.12,87.0119,84.6075,0.2442,145.728,83.5575,12.296,0.2329,32.965,64.9343,-15.4855,14.8861,11.058,518.61,82.0275,21.692,82.395,9.557,0.1655,0.2185,85.23,85.14,148.7025,517.55
488.99,538.36,4.117,87.0175,84.6075,0.2442,145.728,83.5575,12.296,0.2329,32.965,64.9299,-15.491,14.8858,11.058,518.61,81.9825,21.6919,82.395,9.557,0.1655,0.2185,85.245,85.0875,148.7025,517.55
488.99,538.36,4.115,87.0231,84.63,0.2442,145.728,83.5125,12.296,0.2329,32.965,64.9256,-15.491,14.8855,11.058,518.61,81.96,21.6918,82.365,9.558,0.1655,0.2185,85.2825,85.0725,148.7025,517.55
488.99,538.36,4.114,87.0287,84.5925,0.2442,145.728,83.535,12.296,0.2329,32.965,64.9212,-15.491,14.8852,11.058,518.61,81.9225,21.6917,82.3125,9.558,0.1655,0.2185,85.305,85.0575,148.7025,517.55
488.99,538.36,4.113,87.0343,84.6,0.2442,145.728,83.535,12.296,0.2329,32.965,64.9168,-15.491,14.8849,11.064,518.61,81.9,21.6917,82.3575,9.558,0.1655,0.2185,85.29,85.08,148.7025,517.55
488.99,538.36,4.112,87.0362,84.645,0.2442,145.728,83.505,12.296,0.2329,32.965,64.9124,-15.4855,14.8847,11.076,518.64,81.87,21.6916,82.335,9.558,0.1655,0.2185,85.275,85.0575,148.7025,517.55
488.96,538.36,4.113,87.0417,84.6075,0.2442,145.728,83.475,12.297,0.2329,32.965,64.9081,-15.4855,14.8844,11.082,518.64,81.915,21.6915,82.3275,9.558,0.1655,0.2185,85.3125,85.035,148.7025,517.55
488.96,538.4,4.114,87.0434,84.585,0.2442,145.728,83.445,12.296,0.2329,32.965,64.9037,-15.4745,14.8927,11.1,518.67,81.885,21.6914,82.275,9.557,0.1655,0.2185,85.2825,85.08,148.7025,517.55
488.96,538.4,4.117,87.045,84.6375,0.2441,145.728,83.49,12.296,0.2328,32.965,64.8993,-15.4635,14.8927,11.112,518.7,81.8925,21.6913,82.305,9.557,0.1655,0.2186,85.2975,85.0725,148.7025,517.52
488.96,538.44,4.12,87.0465,84.6375,0.2441,145.728,83.52,12.296,0.2328,32.965,64.895,-15.458,14.8927,11.124,518.73,81.87,21.6913,82.305,9.557,0.1654,0.2186,85.305,85.095,148.7025,517.52
488.96,538.48,4.125,87.0479,84.66,0.2441,145.728,83.4975,12.298,0.2328,32.965,64.8906,-15.458,14.8927,11.136,518.76,81.9075,21.6912,82.3275,9.557,0.1654,0.2187,85.2675,85.0575,148.7025,517.52
488.96,538.52,4.13,87.0454,84.66,0.2441,145.728,83.5425,12.298,0.2328,32.965,64.8862,-15.4525,14.8927,11.154,518.82,81.9225,21.6911,82.32,9.556,0.1654,0.2187,85.275,85.0875,148.7025,517.52
488.96,538.56,4.135,87.0426,84.645,0.2441,145.717,83.5425,12.298,0.2328,32.965,64.8818,-15.4415,14.8841,11.178,518.88,81.96,21.691,82.275,9.556,0.1654,0.2188,85.3125,85.125,148.6913,517.52
488.96,538.64,4.14,87.0397,84.6075,0.244,145.717,83.5725,12.298,0.2327,32.965,64.8775,-15.4305,14.8838,11.208,518.94,81.9825,21.691,82.2675,9.555,0.1654,0.2189,85.305,85.0875,148.6913,517.52
488.96,538.68,4.146,87.0364,84.6375,0.244,145.717,83.6025,12.298,0.2327,32.965,64.8731,-15.414,14.8836,11.238,519,82.005,21.6909,82.2525,9.555,0.1654,0.2189,85.2675,85.1025,148.6913,517.52
488.96,538.76,4.152,87.0292,84.645,0.2439,145.717,83.565,12.296,0.2327,32.97,64.9193,-15.392,14.8919,11.274,519.09,82.0425,21.6908,82.275,9.554,0.1654,0.219,85.2675,85.0875,148.6913,517.52
488.96,538.88,4.16,87.0178,84.6225,0.2439,145.717,83.55,12.296,0.2326,32.97,64.9156,-15.3645,14.8919,11.316,519.21,82.0125,21.6907,82.305,9.553,0.1653,0.2191,85.23,85.08,148.6913,517.52
488.96,538.96,4.17,87.006,84.5925,0.2438,145.717,83.5875,12.296,0.2326,32.97,64.9118,-15.337,14.8919,11.358,519.33,81.9975,21.6907,82.29,9.552,0.1653,0.2192,85.2675,85.11,148.6913,517.52
488.96,539.08,4.181,86.9937,84.57,0.2438,145.717,83.58,12.298,0.2326,32.975,64.9587,-15.3205,14.8919,11.406,519.45,82.0125,21.6906,82.2975,9.55,0.1653,0.2193,85.32,85.14,148.6913,517.52
488.96,539.24,4.193,86.9771,84.5925,0.2438,145.717,83.5725,12.298,0.2325,32.975,64.9556,-15.293,14.8919,11.454,519.6,82.0425,21.6905,82.3125,9.549,0.1653,0.2195,85.35,85.14,148.68,517.52
488.96,539.36,4.207,86.9599,84.645,0.2437,145.706,83.5425,12.298,0.2324,32.975,64.9524,-15.2655,14.8919,11.502,519.75,81.99,21.6904,82.2825,9.547,0.1652,0.2197,85.32,85.11,148.68,517.52
488.96,539.52,4.221,86.9384,84.675,0.2437,145.706,83.5275,12.298,0.2324,32.98,64.9999,-15.238,14.8919,11.562,519.93,81.945,21.6904,82.32,9.546,0.1652,0.2198,85.2975,85.1175,148.68,517.52
488.96,539.72,4.236,86.9161,84.675,0.2436,145.706,83.55,12.298,0.2323,32.98,64.9974,-15.1995,14.8919,11.616,520.11,81.9825,21.6903,82.2825,9.544,0.1651,0.22,85.2675,85.1475,148.68,517.55
488.96,539.88,4.252,86.8932,84.6675,0.2435,145.695,83.58,12.298,0.2323,32.985,65.0456,-15.161,14.8833,11.676,520.29,82.0275,21.6902,82.2675,9.542,0.1651,0.2201,85.2375,85.17,148.6687,517.55
488.99,540.12,4.269,86.8657,84.675,0.2435,145.695,83.535,12.298,0.2322,32.99,65.0943,-15.1225,14.883,11.736,520.5,81.9975,21.6901,82.2525,9.54,0.1651,0.2203,85.2525,85.17,148.6687,517.55
488.99,540.32,4.287,86.8373,84.66,0.2434,145.695,83.5425,12.298,0.2321,32.99,65.093,-15.084,14.8827,11.802,520.71,81.9525,21.69,82.26,9.538,0.165,0.2205,85.26,85.2,148.6687,517.55
488.99,540.56,4.305,86.8044,84.6675,0.2434,145.684,83.5425,12.296,0.2321,32.995,65.1424,-15.029,14.8911,11.868,520.95,81.9825,21.69,82.245,9.535,0.165,0.2207,85.245,85.1775,148.6575,517.58
488.99,540.8,4.324,86.7705,84.63,0.2433,145.684,83.565,12.296,0.232,33,65.1924,-14.9795,14.8911,11.928,521.19,81.975,21.6899,82.2225,9.533,0.1649,0.2209,85.2975,85.1775,148.6575,517.58
489.02,541.04,4.344,86.7356,84.6225,0.2433,145.684,83.5425,12.296,0.232,33.005,65.2431,-14.9355,14.8911,11.988,521.43,81.99,21.6898,82.245,9.53,0.1649,0.2211,85.335,85.1325,148.6575,517.58
489.02,541.28,4.363,86.6998,84.5925,0.2432,145.673,83.5275,12.299,0.2319,33.01,65.2943,-14.897,14.8911,12.048,521.67,81.9375,21.6897,82.2825,9.528,0.1649,0.2213,85.32,85.1625,148.6462,517.61
489.02,541.56,4.383,86.6592,84.5475,0.2431,145.673,83.505,12.299,0.2319,33.015,65.3462,-14.853,14.8911,12.102,521.94,81.915,21.6897,82.2675,9.526,0.1648,0.2216,85.335,85.17,148.6462,517.61
489.05,541.8,4.403,86.6214,84.5925,0.2431,145.662,83.5275,12.299,0.2318,33.02,65.3987,-14.809,14.8911,12.15,522.18,81.96,21.6896,82.3125,9.523,0.1648,0.2218,85.35,85.155,148.635,517.64
489.05,542.04,4.422,86.5825,84.5625,0.243,145.662,83.4975,12.299,0.2318,33.025,65.4518,-14.7705,14.8911,12.192,522.42,81.93,21.6895,82.2675,9.521,0.1647,0.222,85.2975,85.125,148.635,517.64
489.08,542.32,4.44,86.5426,84.615,0.243,145.651,83.505,12.299,0.2317,33.03,65.5056,-14.732,14.8911,12.228,522.66,81.915,21.6894,82.26,9.518,0.1647,0.2222,85.2675,85.1475,148.6237,517.67
489.08,542.56,4.458,86.5056,84.5775,0.243,145.651,83.4975,12.299,0.2317,33.035,65.5599,-14.6935,14.8911,12.252,522.87,81.8925,21.6894,82.305,9.516,0.1647,0.2224,85.275,85.17,148.6237,517.67
489.11,542.8,4.474,86.4677,84.54,0.243,145.64,83.4975,12.299,0.2317,33.04,65.6149,-14.6605,14.8911,12.27,523.08,81.8925,21.6893,82.305,9.514,0.1646,0.2225,85.275,85.185,148.6125,517.7
489.14,543,4.489,86.4327,84.57,0.243,145.64,83.4525,12.299,0.2317,33.045,65.6705,-14.6385,14.8911,12.276,523.26,81.9375,21.6892,82.275,9.512,0.1646,0.2226,85.3275,85.185,148.6125,517.73
489.14,543.2,4.502,86.397,84.555,0.243,145.629,83.475,12.3,0.2317,33.05,65.7268,-14.6165,14.8911,12.276,523.44,81.96,21.6891,82.2525,9.511,0.1646,0.2228,85.2825,85.185,148.6012,517.76
489.17,543.36,4.512,86.3681,84.5475,0.243,145.629,83.49,12.3,0.2317,33.06,65.8343,-14.6,14.8911,12.258,523.56,81.93,21.6891,82.2075,9.51,0.1646,0.2229,85.29,85.2,148.6012,517.76
489.2,543.52,4.521,86.3386,84.555,0.243,145.618,83.505,12.3,0.2318,33.065,65.8924,-14.589,14.8997,12.222,523.68,81.8925,21.689,82.2075,9.509,0.1646,0.223,85.335,85.17,148.59,517.79
489.2,543.6,4.527,86.3163,84.5925,0.2431,145.618,83.55,12.301,0.2318,33.07,65.9512,-14.589,14.9,12.174,523.74,81.87,21.6889,82.215,9.509,0.1646,0.223,85.3125,85.2075,148.59,517.82
489.23,543.68,4.53,86.2974,84.585,0.2432,145.607,83.58,12.301,0.2319,33.075,66.0106,-14.6,14.9002,12.108,523.77,81.84,21.6888,82.2225,9.509,0.1647,0.223,85.35,85.1475,148.5788,517.85
489.26,543.72,4.529,86.2859,84.555,0.2433,145.607,83.5725,12.303,0.232,33.08,66.0705,-14.622,14.9005,12.024,523.74,81.855,21.6888,82.2675,9.51,0.1647,0.223,85.3725,85.1325,148.5788,517.88
489.29,543.68,4.524,86.2783,84.5175,0.2434,145.607,83.5425,12.303,0.2321,33.085,66.1312,-14.655,14.9008,11.922,523.68,81.825,21.6887,82.2825,9.511,0.1647,0.2229,85.35,85.1025,148.5788,517.88
489.29,543.6,4.514,86.2822,84.57,0.2435,145.607,83.535,12.305,0.2322,33.09,66.1924,-14.7045,14.9011,11.802,523.53,81.885,21.6886,82.245,9.513,0.1648,0.2228,85.305,85.11,148.5788,517.91
489.32,543.48,4.498,86.2905,84.54,0.2436,145.607,83.52,12.305,0.2324,33.095,66.2543,-14.765,14.9013,11.664,523.35,81.855,21.6885,82.26,9.515,0.1649,0.2226,85.275,85.0725,148.5788,517.94
489.35,543.28,4.475,86.307,84.555,0.2438,145.607,83.535,12.305,0.2325,33.095,66.2662,-14.831,14.9016,11.514,523.11,81.8775,21.6884,82.2975,9.518,0.1649,0.2222,85.26,85.1175,148.5788,517.97
489.38,543.04,4.445,86.3358,84.555,0.244,145.607,83.5725,12.306,0.2327,33.1,66.3287,-14.9025,14.9019,11.346,522.78,81.9375,21.6884,82.305,9.522,0.165,0.2218,85.29,85.08,148.5788,517.97
489.38,542.68,4.407,86.3734,84.6,0.2442,145.607,83.61,12.306,0.2329,33.1,66.3412,-14.985,14.9108,11.136,522.39,81.975,21.6883,82.35,9.526,0.1651,0.2213,85.3275,85.0875,148.5788,518
489.41,542.28,4.36,86.4239,84.615,0.2444,145.607,83.61,12.307,0.2332,33.1,66.3537,-15.0785,14.9113,10.908,521.91,82.0125,21.6882,82.365,9.531,0.1652,0.2207,85.335,85.0575,148.5788,518
489.41,541.8,4.303,86.4801,84.5625,0.2446,145.607,83.6175,12.308,0.2333,33.1,66.3662,-15.1885,14.9119,10.752,521.4,81.9825,21.6881,82.3575,9.536,0.1653,0.2198,85.305,85.065,148.5788,518.03
489.44,541.24,4.228,86.5308,84.555,0.2446,145.618,83.6325,12.31,0.2333,33.095,66.328,-15.2875,14.9124,10.794,520.95,82.0275,21.6881,82.3575,9.541,0.1654,0.2186,85.35,85.095,148.59,518.03
489.44,540.76,4.13,86.5758,84.585,0.2445,145.618,83.625,12.311,0.2333,33.09,66.2893,-15.3095,14.913,10.836,520.56,81.99,21.688,82.3875,9.543,0.1654,0.2173,85.3725,85.095,148.59,518.03
489.44,540.36,4.031,86.6148,84.5925,0.2445,145.629,83.61,12.311,0.2332,33.085,66.2499,-15.2985,14.9136,10.902,520.23,82.005,21.6879,82.3875,9.544,0.1653,0.2164,85.35,85.1175,148.6012,518.06
489.44,540.04,3.963,86.644,84.6075,0.2444,145.629,83.64,12.312,0.2331,33.08,66.2099,-15.271,14.9141,10.968,519.99,82.0275,21.6878,82.3875,9.544,0.1653,0.216,85.365,85.1175,148.6012,518.06
489.44,539.8,3.936,86.6665,84.66,0.2443,145.64,83.655,12.312,0.2331,33.07,66.1187,-15.2435,14.9147,11.022,519.81,82.0725,21.6878,82.3725,9.544,0.1653,0.2162,85.365,85.1325,148.6125,518.06
489.44,539.6,3.945,86.6861,84.6825,0.2443,145.64,83.67,12.313,0.233,33.065,66.0768,-15.2215,14.9152,11.058,519.66,82.08,21.6877,82.395,9.544,0.1653,0.2165,85.365,85.17,148.6125,518.06
489.44,539.44,3.976,86.7025,84.6375,0.2443,145.64,83.6625,12.313,0.233,33.06,66.0343,-15.2105,14.9158,11.082,519.54,82.08,21.6876,82.4325,9.544,0.1653,0.217,85.335,85.1925,148.6125,518.06
489.44,539.32,4.012,86.7156,84.675,0.2442,145.64,83.6475,12.314,0.233,33.055,65.9912,-15.2105,14.9249,11.1,519.45,82.0425,21.6875,82.4025,9.544,0.1653,0.2174,85.305,85.1925,148.6125,518.06
489.44,539.2,4.041,86.7291,84.7125,0.2442,145.651,83.6325,12.315,0.233,33.055,65.9981,-15.2215,14.9258,11.112,519.36,82.0275,21.6875,82.365,9.545,0.1653,0.2177,85.2975,85.1325,148.6237,518.06
489.44,539.12,4.062,86.7392,84.7125,0.2442,145.651,83.6625,12.315,0.233,33.05,65.9543,-15.238,14.9266,11.118,519.3,81.9975,21.6874,82.35,9.546,0.1653,0.2179,85.275,85.125,148.6237,518.06
