PDRCA1109.PV,TV1155.OUT,FRCA1112.MV,TRCA1130.SV,TI_1150A.PV,FV1122.OUT,TV1118A.OUT,TI1116A.PV,TI_1143B.PV,FRC1107.MV,PDRCA1109.SV,FV1127.OUT,PV1101A.OUT,TI1105B.PV,DR1105.PV,PIC1101B.MV,TIA2872.PV,TIC_1101.MV,DR1107.PV,TIA2873.PV,FV1104.OUT,FV1112.OUT,PDIC_1133.MV,FRC1102.MV,TI_1143A.PV,AO_P1201A.OUT,TI1135.PV,FRC1113.MV,FV1102.OUT,FV1110.OUT,FV1107.OUT,LRCA1101.MV,PDRSA1104.PV,TI_1142.PV,FRCA1110.MV,PDR1103.PV,TIA2877.PV,FIC_1122.MV,TIC_1101.PV,TI_1147.PV,FRC1213.MV,TI1111.PV,TI1212.PV,FV1113.OUT,TIA2875.PV,TI1130.PV,PIK1101B.OUT,PIK1101A.OUT,FI1902.PV,TI_1151A.PV,TI_1143D.PV,FI1104.PV,TI_1145.PV,TI1133.PV,FIC_1127.MV,TI1116B.PV,TI_1149A.PV,TI_1146.PV,PIC1101B.PV,TI1112.PV,PI_1132A.PV,TI1113.PV,TI1105A.PV,TIA2876.PV,TI1132.PV,TRCA1130.PV,PIC1101A.PV,PDRCA1109.MV,PDR1106.PV,TI_1143C.PV,TI_1140.PV,LV1101.OUT,TI_1144.PV,TV1101.OUT,PRCA1101B.MV,FRC1104.MV,TIC_1155.MV,FRSA1101.PV,PDI_1109.PV,TRC1118A.MV,TIA2874.PV,PIC1101A.MV
14.502,21.5537,15.7313,211.74,522.69,72.9558,20.0201,518.55,518.58,66.8397,14.502,19.8376,14.9359,543.76,4.4156,14.9359,84.39,76.308,287.1,85.0275,11.1327,15.7313,21.5535,10.2291,518.58,75.4598,416.4,77.4941,10.2291,11.1301,66.8397,66.0423,-13.027,518.57,11.1301,9.467,82.0275,72.9558,522.69,686.75,75.4598,487.935,533.64,77.4941,82.3875,211.74,14.9359,14.9359,173.3265,522.69,518.58,990.0,489.92,416.4,19.8376,518.55,522.69,686.76,14.9356,490.905,0.2181,488.925,542.76,83.55,319.35,211.74,14.9356,76.2896,4.289,518.58,211.74,66.0423,518.57,76.308,14.9359,11.1327,21.5537,173.334,14.502,20.0201,85.365,14.9359
14.4,21.5541,15.7335,211.74,522.51,72.9558,20.0194,518.6,518.58,66.8398,14.4,19.8389,14.9361,543.6,4.5062,14.9361,84.4125,76.3308,287.2125,85.035,11.1327,15.7335,21.5539,10.2293,518.58,75.4598,416.5,77.4946,10.2293,11.1301,66.8398,66.0523,-13.0765,518.6,11.1301,9.469,81.9975,72.9558,522.51,686.75,75.4598,487.98,533.64,77.4946,82.335,211.74,14.9361,14.9361,173.3265,522.51,518.58,990.0,489.95,416.5,19.8389,518.6,522.51,686.76,14.9359,490.905,0.2178,488.97,542.6,83.5275,319.4,211.74,14.9359,76.308,4.267,518.58,211.74,66.0523,518.6,76.3308,14.9361,11.1327,21.5541,173.32,14.4,20.0194,85.32,14.9361
14.28,21.5545,15.7338,211.72,522.3,72.9565,20.0287,518.6,518.615,66.84,14.28,19.8404,14.9364,543.4,4.1047,14.9364,84.3975,76.3581,286.5375,85.08,11.1328,15.7338,21.5543,10.2294,518.615,75.4598,416.6,77.4958,10.2294,11.1302,66.84,66.0623,-13.137,518.6,11.1302,9.472,82.05,72.9565,522.3,686.75,75.4598,487.98,533.64,77.4958,82.305,211.72,14.9364,14.9364,173.313,522.3,518.615,990.0,489.95,416.6,19.8404,518.6,522.3,686.76,14.9361,490.95,0.2175,488.97,542.4,83.55,319.5,211.72,14.9361,76.3308,4.242,518.615,211.72,66.0623,518.6,76.3581,14.9364,11.1328,21.5545,173.32,14.28,20.0287,85.3125,14.9364
14.16,21.555,15.734,211.72,522.06,72.9566,20.0381,518.6,518.615,66.8402,14.16,19.8414,14.9367,543.16,4.3891,14.9367,84.4575,76.39,287.2575,85.1175,11.1329,15.734,21.5548,10.2296,518.615,75.4598,416.7,77.4966,10.2296,11.1273,66.8402,66.0723,-13.203,518.6,11.1273,9.475,82.0425,72.9566,522.06,686.75,75.4598,487.98,533.64,77.4966,82.2675,211.72,14.9367,14.9367,173.313,522.06,518.615,990.0,489.98,416.7,19.8414,518.6,522.06,686.76,14.9364,490.95,0.2172,488.97,542.16,83.505,319.55,211.72,14.9364,76.3581,4.215,518.615,211.72,66.0723,518.6,76.39,14.9367,11.1329,21.555,173.306,14.16,20.0381,85.3125,14.9367
14.118,21.5554,15.7343,211.72,521.82,72.9567,20.0474,518.6,518.615,66.8403,14.118,19.8431,14.937,542.92,4.0234,14.937,84.4425,76.4228,287.055,85.0875,11.1329,15.7343,21.5552,10.2298,518.615,75.4598,416.75,77.4981,10.2298,11.1264,66.8403,66.0823,-13.269,518.63,11.1264,9.479,82.0125,72.9567,521.82,686.75,75.4598,487.98,533.68,77.4981,82.32,211.72,14.937,14.937,173.2995,521.82,518.615,990.0,489.98,416.75,19.8431,518.6,521.82,686.76,14.9367,490.95,0.2168,488.97,541.92,83.5425,319.6,211.72,14.9367,76.39,4.185,518.615,211.72,66.0823,518.63,76.4228,14.937,11.1329,21.5554,173.306,14.118,20.0474,85.29,14.937
14.142,21.5558,15.7345,211.72,521.61,72.9568,20.0567,518.6,518.615,66.8398,14.142,19.8421,14.9372,542.68,3.8766,14.9372,84.5025,76.4529,286.7625,85.0425,11.133,15.7345,21.5556,10.2299,518.615,75.4598,416.85,77.4968,10.2299,11.1255,66.8398,66.0923,-13.3075,518.63,11.1255,9.481,82.005,72.9568,521.61,686.75,75.4598,488.025,533.68,77.4968,82.2675,211.72,14.9372,14.9372,173.3265,521.61,518.615,990.0,489.98,416.85,19.8421,518.6,521.61,686.76,14.937,490.95,0.2163,489.015,541.68,83.49,319.65,211.72,14.937,76.4228,4.148,518.615,211.72,66.0923,518.63,76.4529,14.9372,11.133,21.5558,173.32,14.142,20.0567,85.3275,14.9372
14.16,21.5562,15.7348,211.72,521.43,72.9569,20.0661,518.65,518.65,66.8397,14.16,19.8426,14.9375,542.44,4.5766,14.9375,84.4875,76.48,287.325,85.0725,11.133,15.7348,21.556,10.2301,518.65,75.4598,416.9,77.4971,10.2301,11.1275,66.8397,66.0517,-13.313,518.63,11.1275,9.482,81.96,72.9569,521.43,686.75,75.4598,488.025,533.68,77.4971,82.29,211.72,14.9375,14.9375,173.34,521.43,518.65,990.0,490.01,416.9,19.8426,518.65,521.43,686.76,14.9372,490.995,0.2158,489.015,541.48,83.535,319.7,211.72,14.9372,76.4529,4.107,518.65,211.72,66.0517,518.63,76.48,14.9375,11.133,21.5562,173.348,14.16,20.0661,85.275,14.9375
14.178,21.5566,15.735,211.72,521.28,72.9571,20.0754,518.65,518.65,66.8396,14.178,19.8431,14.9378,542.28,4.7031,14.9378,84.48,76.5041,287.01,85.1025,11.1331,15.735,21.5564,10.2303,518.65,75.4598,416.95,77.4973,10.2303,11.1276,66.8396,66.0104,-13.3075,518.63,11.1276,9.483,81.93,72.9571,521.28,686.75,75.4598,488.025,533.68,77.4973,82.26,211.72,14.9378,14.9378,173.34,521.28,518.65,990.0,490.01,416.95,19.8431,518.65,521.28,686.76,14.9375,490.995,0.2156,489.015,541.28,83.5575,319.75,211.72,14.9375,76.48,4.074,518.65,211.72,66.0104,518.63,76.5041,14.9378,11.1331,21.5566,173.348,14.178,20.0754,85.2975,14.9378
14.214,21.557,15.7353,211.72,521.16,72.9572,20.0847,518.65,518.65,66.8403,14.214,19.8436,14.9381,542.12,3.9969,14.9381,84.45,76.5251,286.56,85.1325,11.1331,15.7353,21.5568,10.2304,518.65,75.4598,417.05,77.4976,10.2304,11.1277,66.8403,66.0192,-13.302,518.66,11.1277,9.484,81.93,72.9572,521.16,686.75,75.4598,488.025,533.68,77.4976,82.215,211.72,14.9381,14.9381,173.367,521.16,518.65,990.0,490.01,417.05,19.8436,518.65,521.16,686.72,14.9378,490.995,0.2155,489.015,541.12,83.5425,319.8,211.72,14.9378,76.5041,4.054,518.65,211.72,66.0192,518.66,76.5251,14.9381,11.1331,21.557,173.362,14.214,20.0847,85.3275,14.9381
14.232,21.5575,15.7355,211.72,521.04,72.9573,20.0941,518.65,518.65,66.8404,14.232,19.8441,14.9384,542.0,4.4422,14.9384,84.4125,76.5466,287.1675,85.14,11.1332,15.7355,21.5572,10.2306,518.65,75.4598,417.1,77.4978,10.2306,11.1278,66.8404,65.9773,-13.291,518.66,11.1278,9.484,81.9525,72.9573,521.04,686.75,75.4598,488.025,533.68,77.4978,82.2225,211.72,14.9384,14.9384,173.367,521.04,518.65,990.0,490.01,417.1,19.8441,518.65,521.04,686.72,14.9381,490.995,0.2155,489.015,541.0,83.58,319.85,211.72,14.9381,76.5251,4.047,518.65,211.72,65.9773,518.66,76.5466,14.9384,11.1332,21.5575,173.362,14.232,20.0941,85.29,14.9384
14.244,21.5579,15.7328,211.72,520.95,72.9574,20.1034,518.65,518.65,66.8406,14.244,19.8446,14.9386,541.88,4.0859,14.9386,84.4575,76.5647,287.415,85.0875,11.1332,15.7328,21.5577,10.2308,518.65,75.4598,417.2,77.4981,10.2308,11.1278,66.8406,65.9854,-13.2855,518.66,11.1278,9.484,81.9975,72.9574,520.95,686.75,75.4598,488.025,533.68,77.4981,82.23,211.72,14.9386,14.9386,173.394,520.95,518.65,990.0,490.01,417.2,19.8446,518.65,520.95,686.72,14.9384,490.995,0.2156,489.015,540.88,83.5875,319.95,211.72,14.9384,76.5466,4.049,518.65,211.72,65.9854,518.66,76.5647,14.9386,11.1332,21.5579,173.39,14.244,20.1034,85.245,14.9386
14.25,21.5583,15.732,211.72,520.89,72.9576,20.1127,518.65,518.65,66.84,14.25,19.8444,14.9475,541.8,4.7156,14.9475,84.4725,76.5795,286.83,85.11,11.1333,15.732,21.5581,10.2309,518.65,75.4598,417.25,77.4983,10.2309,11.1279,66.84,65.9429,-13.28,518.66,11.1279,9.484,82.005,72.9576,520.89,686.75,75.4598,488.025,533.68,77.4983,82.2525,211.72,14.9475,14.9475,173.394,520.89,518.65,990.0,490.01,417.25,19.8444,518.65,520.89,686.72,14.9386,490.995,0.2158,489.015,540.8,83.535,320.0,211.72,14.9386,76.5647,4.057,518.65,211.72,65.9429,518.66,76.5795,14.9475,11.1333,21.5583,173.39,14.25,20.1127,85.2825,14.9475
14.256,21.5587,15.7313,211.72,520.83,72.9577,20.1221,518.65,518.65,66.8399,14.256,19.8446,14.9481,541.72,4.3609,14.9481,84.48,76.5946,286.875,85.14,11.1333,15.7313,21.5585,10.2311,518.65,75.4598,417.35,77.4986,10.2311,11.128,66.8399,65.9504,-13.2855,518.66,11.128,9.485,82.02,72.9577,520.83,686.75,75.4598,488.025,533.68,77.4986,82.26,211.72,14.9481,14.9481,173.4075,520.83,518.65,990.0,490.04,417.35,19.8446,518.65,520.83,686.72,14.9475,490.995,0.2159,489.015,540.72,83.505,320.05,211.72,14.9475,76.5795,4.068,518.65,211.72,65.9504,518.66,76.5946,14.9481,11.1333,21.5587,173.404,14.256,20.1221,85.2975,14.9481
14.25,21.5591,15.7335,211.72,520.77,72.9578,20.1314,518.65,518.65,66.8398,14.25,19.8449,14.9486,541.64,4.4375,14.9486,84.4875,76.6098,286.6725,85.095,11.1334,15.7335,21.5589,10.2313,518.65,75.4598,417.45,77.4988,10.2313,11.1281,66.8398,65.9073,-13.291,518.66,11.1281,9.485,82.02,72.9578,520.77,686.7125,75.4598,488.025,533.68,77.4988,82.245,211.72,14.9486,14.9486,173.4075,520.77,518.65,990.0,490.04,417.45,19.8449,518.65,520.77,686.72,14.9481,490.995,0.216,489.015,540.64,83.4675,320.1,211.72,14.9481,76.5946,4.078,518.65,211.72,65.9073,518.66,76.6098,14.9486,11.1334,21.5591,173.404,14.25,20.1314,85.275,14.9486
14.25,21.5595,15.7338,211.72,520.71,72.9579,20.1407,518.65,518.65,66.8398,14.25,19.8451,14.9406,541.6,4.6859,14.9406,84.4575,76.6254,286.6725,85.11,11.1335,15.7338,21.5593,10.2314,518.65,75.4598,417.5,77.4998,10.2314,11.1282,66.8398,65.9142,-13.302,518.66,11.1282,9.486,81.99,72.9579,520.71,686.7125,75.4598,488.07,533.68,77.4998,82.2375,211.72,14.9406,14.9406,173.4075,520.71,518.65,990.0,490.04,417.5,19.8451,518.65,520.71,686.72,14.9486,490.995,0.2161,489.015,540.6,83.4225,320.2,211.72,14.9486,76.6098,4.086,518.65,211.72,65.9142,518.66,76.6254,14.9406,11.1335,21.5595,173.404,14.25,20.1407,85.2975,14.9406
14.25,21.5599,15.734,211.72,520.68,72.958,20.1501,518.65,518.65,66.8404,14.25,19.8454,14.9408,541.56,4.7094,14.9408,84.4425,76.6374,286.7625,85.08,11.1335,15.734,21.5597,10.2316,518.65,75.4598,417.6,77.5003,10.2316,11.1282,66.8404,65.8704,-13.3185,518.66,11.1282,9.486,81.9675,72.958,520.68,686.7125,75.4598,488.07,533.68,77.5003,82.2525,211.72,14.9408,14.9408,173.4075,520.68,518.65,990.0,490.04,417.6,19.8454,518.65,520.68,686.72,14.9406,490.995,0.2162,489.06,540.56,83.4075,320.25,211.72,14.9406,76.6254,4.092,518.65,211.72,65.8704,518.66,76.6374,14.9408,11.1335,21.5599,173.404,14.25,20.1501,85.32,14.9408
14.25,21.5604,15.7343,211.72,520.65,72.9588,20.1594,518.65,518.65,66.8406,14.25,19.8456,14.9411,541.48,4.0719,14.9411,84.4425,76.6495,286.605,85.08,11.1336,15.7343,21.5602,10.2318,518.65,75.4598,417.7,77.5008,10.2318,11.1283,66.8406,65.8766,-13.335,518.66,11.1283,9.487,82.0125,72.9588,520.65,686.7125,75.4598,488.07,533.68,77.5008,82.2525,211.72,14.9411,14.9411,173.4345,520.65,518.65,990.0,490.04,417.7,19.8456,518.65,520.65,686.72,14.9408,490.995,0.2162,489.06,540.52,83.3775,320.3,211.72,14.9408,76.6374,4.096,518.65,211.72,65.8766,518.66,76.6495,14.9411,11.1336,21.5604,173.432,14.25,20.1594,85.2975,14.9411
14.244,21.5608,15.7345,211.72,520.62,72.959,20.1687,518.65,518.685,66.8408,14.244,19.8444,14.9414,541.44,4.0938,14.9414,84.435,76.6617,286.47,85.0575,11.1336,15.7345,21.5606,10.2319,518.685,75.4598,417.75,77.5013,10.2319,11.1284,66.8408,65.8829,-13.3405,518.66,11.1284,9.487,82.005,72.959,520.62,686.7125,75.4598,488.07,533.68,77.5013,82.2525,211.72,14.9414,14.9414,173.4345,520.62,518.685,990.0,490.04,417.75,19.8444,518.65,520.62,686.72,14.9411,490.995,0.2162,489.06,540.48,83.385,320.4,211.72,14.9411,76.6495,4.098,518.685,211.72,65.8829,518.66,76.6617,14.9414,11.1336,21.5608,173.432,14.244,20.1687,85.26,14.9414
14.232,21.5612,15.7348,211.72,520.56,72.9593,20.1781,518.65,518.685,66.8409,14.232,19.8441,14.9417,541.4,4.1359,14.9417,84.495,76.6778,287.2575,85.095,11.1337,15.7348,21.561,10.2321,518.685,75.4598,417.85,77.4996,10.2321,11.1285,66.8409,65.8385,-13.3515,518.66,11.1285,9.488,82.035,72.9593,520.56,686.7125,75.4598,488.07,533.68,77.4996,82.2375,211.72,14.9417,14.9417,173.448,520.56,518.685,990.0,490.04,417.85,19.8441,518.65,520.56,686.72,14.9414,491.04,0.2163,489.06,540.44,83.37,320.45,211.72,14.9414,76.6617,4.101,518.685,211.72,65.8385,518.66,76.6778,14.9417,11.1337,21.5612,173.446,14.232,20.1781,85.275,14.9417
14.214,21.5616,15.735,211.72,520.53,72.9595,20.1874,518.65,518.685,66.8411,14.214,19.8439,14.942,541.36,4.4328,14.942,84.4575,76.6904,286.7625,85.05,11.1337,15.735,21.5614,10.2323,518.685,75.4598,417.95,77.4993,10.2323,11.1286,66.8411,65.8441,-13.3625,518.66,11.1286,9.488,81.9825,72.9595,520.53,686.7125,75.4598,488.07,533.68,77.4993,82.215,211.72,14.942,14.942,173.448,520.53,518.685,990.0,490.04,417.95,19.8439,518.65,520.53,686.72,14.9417,491.04,0.2163,489.06,540.4,83.3625,320.5,211.72,14.9417,76.6778,4.103,518.685,211.72,65.8441,518.66,76.6904,14.942,11.1337,21.5616,173.446,14.214,20.1874,85.245,14.942
14.208,21.562,15.7353,211.72,520.5,72.9598,20.1967,518.65,518.685,66.8413,14.208,19.8459,14.9422,541.32,3.8812,14.9422,84.4725,76.7032,287.37,85.0425,11.1338,15.7353,21.5618,10.2324,518.685,75.4598,418.0,77.4998,10.2324,11.1286,66.8413,65.7992,-13.379,518.66,11.1286,9.489,81.9525,72.9598,520.5,686.7125,75.4598,488.07,533.68,77.4998,82.23,211.72,14.9422,14.9422,173.448,520.5,518.685,990.0,490.04,418.0,19.8459,518.65,520.5,686.72,14.942,491.04,0.2163,489.06,540.36,83.3325,320.55,211.72,14.942,76.6904,4.105,518.685,211.72,65.7992,518.66,76.7032,14.9422,11.1338,21.562,173.446,14.208,20.1967,85.26,14.9422
14.208,21.5624,15.7355,211.72,520.47,72.9601,20.2061,518.65,518.685,66.8414,14.208,19.8464,14.9425,541.32,4.4922,14.9425,84.45,76.716,287.055,85.005,11.1338,15.7355,21.5622,10.2326,518.685,75.4598,418.1,77.5013,10.2326,11.1287,66.8414,65.8042,-13.39,518.69,11.1287,9.49,81.96,72.9601,520.47,686.7125,75.4598,488.07,533.68,77.5013,82.2075,211.72,14.9425,14.9425,173.448,520.47,518.685,990.0,490.04,418.1,19.8464,518.65,520.47,686.72,14.9422,491.04,0.2163,489.06,540.32,83.3475,320.6,211.72,14.9422,76.7032,4.105,518.685,211.72,65.8042,518.69,76.716,14.9425,11.1338,21.5624,173.446,14.208,20.2061,85.305,14.9425
14.208,21.5629,15.7328,211.7,520.44,72.9603,20.2154,518.65,518.685,66.8416,14.208,19.8469,14.9428,541.28,4.6594,14.9428,84.5025,76.729,287.3925,84.99,11.1339,15.7328,21.5627,10.2328,518.685,75.4598,418.2,77.5018,10.2328,11.1288,66.8416,65.8092,-13.3955,518.69,11.1288,9.49,81.9525,72.9603,520.44,686.7125,75.4598,488.07,533.68,77.5018,82.2,211.7,14.9428,14.9428,173.448,520.44,518.685,990.0,490.04,418.2,19.8469,518.65,520.44,686.72,14.9425,491.04,0.2163,489.06,540.28,83.3775,320.7,211.7,14.9425,76.716,4.104,518.685,211.7,65.8092,518.69,76.729,14.9428,11.1339,21.5629,173.446,14.208,20.2154,85.2825,14.9428
14.208,21.5633,15.732,211.7,520.41,72.9606,20.214,518.65,518.685,66.8418,14.208,19.8451,14.9431,541.24,4.1031,14.9431,84.465,76.7421,286.875,85.005,11.134,15.732,21.5631,10.2329,518.685,75.4598,418.25,77.5023,10.2329,11.1289,66.8418,65.7635,-13.401,518.69,11.1289,9.49,81.96,72.9606,520.41,686.7125,75.4598,488.07,533.68,77.5023,82.17,211.7,14.9431,14.9431,173.448,520.41,518.685,990.0,490.04,418.25,19.8451,518.65,520.41,686.72,14.9428,491.04,0.2163,489.06,540.24,83.4375,320.75,211.7,14.9428,76.729,4.102,518.685,211.7,65.7635,518.69,76.7421,14.9431,11.134,21.5633,173.446,14.208,20.214,85.29,14.9431
14.208,21.5637,15.7313,211.7,520.38,72.9596,20.2227,518.65,518.685,66.8419,14.208,19.8449,14.9433,541.2,3.8781,14.9433,84.465,76.7553,286.8075,84.975,11.134,15.7313,21.5635,10.2331,518.685,75.4598,418.35,77.5014,10.2331,11.1289,66.8419,65.7679,-13.412,518.69,11.1289,9.491,81.9975,72.9596,520.38,686.7125,75.4598,488.07,533.68,77.5014,82.185,211.7,14.9433,14.9433,173.4615,520.38,518.685,990.0,490.04,418.35,19.8449,518.65,520.38,686.72,14.9431,491.04,0.2163,489.06,540.24,83.4375,320.8,211.7,14.9431,76.7421,4.102,518.685,211.7,65.7679,518.69,76.7553,14.9433,11.134,21.5637,173.46,14.208,20.2227,85.2525,14.9433
14.202,21.5641,15.7335,211.7,520.38,72.9596,20.2314,518.65,518.685,66.8421,14.202,19.8446,14.935,541.2,4.8312,14.935,84.48,76.7649,286.875,84.9675,11.1341,15.7335,21.5639,10.2333,518.685,75.4598,418.45,77.5014,10.2333,11.129,66.8421,65.7723,-13.4175,518.69,11.129,9.491,81.9675,72.9596,520.38,686.7125,75.4598,488.07,533.68,77.5014,82.155,211.7,14.935,14.935,173.4615,520.38,518.685,990.0,490.04,418.45,19.8446,518.65,520.38,686.68,14.9433,491.04,0.2163,489.06,540.2,83.4075,320.85,211.7,14.9433,76.7553,4.102,518.685,211.7,65.7723,518.69,76.7649,14.935,11.1341,21.5641,173.46,14.202,20.2314,85.275,14.935
14.196,21.5645,15.7338,211.7,520.35,72.9596,20.24,518.65,518.685,66.8423,14.196,19.8444,14.935,541.16,4.5187,14.935,84.48,76.7782,286.695,84.99,11.1341,15.7338,21.5643,10.2334,518.685,75.4598,418.5,77.5014,10.2334,11.1291,66.8423,65.7766,-13.423,518.69,11.1291,9.491,81.9525,72.9596,520.35,686.7125,75.4598,488.07,533.68,77.5014,82.1175,211.7,14.935,14.935,173.4615,520.35,518.685,990.0,490.04,418.5,19.8444,518.65,520.35,686.68,14.935,491.04,0.2163,489.06,540.2,83.445,320.95,211.7,14.935,76.7649,4.103,518.685,211.7,65.7766,518.69,76.7782,14.935,11.1341,21.5645,173.46,14.196,20.24,85.3125,14.935
14.19,21.5649,15.734,211.7,520.35,72.9608,20.2487,518.65,518.685,66.8424,14.19,19.8464,14.935,541.16,4.8391,14.935,84.51,76.7879,287.4375,84.9975,11.1342,15.734,21.5647,10.2336,518.685,75.4598,418.6,77.5014,10.2336,11.1292,66.8424,65.7304,-13.434,518.69,11.1292,9.491,81.93,72.9608,520.35,686.675,75.4598,488.07,533.72,77.5014,82.095,211.7,14.935,14.935,173.4615,520.35,518.685,990.0,490.04,418.6,19.8464,518.65,520.35,686.68,14.935,491.04,0.2164,489.06,540.16,83.4375,321.0,211.7,14.935,76.7782,4.105,518.685,211.7,65.7304,518.69,76.7879,14.935,11.1342,21.5649,173.46,14.19,20.2487,85.29,14.935
14.19,21.5654,15.7343,211.7,520.32,72.9611,20.2574,518.65,518.685,66.8426,14.19,19.8469,14.935,541.12,4.5469,14.935,84.4725,76.8013,286.65,85.0275,11.1342,15.7343,21.5651,10.2338,518.685,75.4598,418.65,77.5014,10.2338,11.1293,66.8426,65.7341,-13.4395,518.69,11.1293,9.492,81.9375,72.9611,520.32,686.675,75.4598,488.07,533.72,77.5014,82.1025,211.7,14.935,14.935,173.4615,520.32,518.685,990.0,490.04,418.65,19.8469,518.65,520.32,686.68,14.935,491.04,0.2164,489.06,540.16,83.4375,321.05,211.7,14.935,76.7879,4.106,518.685,211.7,65.7341,518.69,76.8013,14.935,11.1342,21.5654,173.46,14.19,20.2574,85.2825,14.935
14.19,21.5658,15.7345,211.7,520.29,72.9613,20.266,518.65,518.685,66.8428,14.19,19.8474,14.935,541.12,4.3047,14.935,84.495,76.8149,287.0775,85.035,11.1343,15.7345,21.5656,10.2339,518.685,75.4598,418.75,77.5014,10.2339,11.1293,66.8428,65.7379,-13.445,518.69,11.1293,9.492,81.915,72.9613,520.29,686.675,75.4598,488.07,533.72,77.5014,82.095,211.7,14.935,14.935,173.4885,520.29,518.685,990.0,490.04,418.75,19.8474,518.65,520.29,686.68,14.935,491.04,0.2164,489.06,540.12,83.4075,321.1,211.7,14.935,76.8013,4.106,518.685,211.7,65.7379,518.69,76.8149,14.935,11.1343,21.5658,173.488,14.19,20.266,85.305,14.935
14.184,21.5662,15.7348,211.7,520.29,72.9603,20.2747,518.65,518.685,66.8429,14.184,19.8456,14.935,541.12,4.0062,14.935,84.54,76.8249,286.9875,85.005,11.1343,15.7348,21.566,10.2341,518.685,75.4598,418.8,77.5014,10.2341,11.1294,66.8429,65.691,-13.445,518.69,11.1294,9.492,81.885,72.9603,520.29,686.675,75.4598,488.07,533.72,77.5014,82.125,211.7,14.935,14.935,173.4885,520.29,518.685,990.0,490.04,418.8,19.8456,518.65,520.29,686.68,14.935,491.04,0.2164,489.06,540.12,83.46,321.15,211.7,14.935,76.8149,4.106,518.685,211.7,65.691,518.69,76.8249,14.935,11.1343,21.5662,173.488,14.184,20.2747,85.26,14.935
14.178,21.5666,15.735,211.7,520.29,72.9603,20.2834,518.65,518.685,66.8431,14.178,19.8454,14.935,541.08,3.9125,14.935,84.5775,76.8348,286.92,84.99,11.1344,15.735,21.5664,10.2343,518.685,75.4598,418.9,77.5014,10.2343,11.1295,66.8431,65.6941,-13.4505,518.69,11.1295,9.492,81.855,72.9603,520.29,686.675,75.4598,488.07,533.72,77.5014,82.125,211.7,14.935,14.935,173.4885,520.29,518.685,990.0,490.04,418.9,19.8454,518.65,520.29,686.68,14.935,491.04,0.2164,489.06,540.08,83.475,321.2,211.7,14.935,76.8249,4.106,518.685,211.7,65.6941,518.69,76.8348,14.935,11.1344,21.5666,173.488,14.178,20.2834,85.23,14.935
14.178,21.567,15.7353,211.7,520.26,72.9603,20.292,518.65,518.685,66.8433,14.178,19.8451,14.935,541.08,4.1562,14.935,84.615,76.8485,287.01,85.0275,11.1345,15.7353,21.5668,10.2344,518.685,75.4598,418.95,77.5014,10.2344,11.1296,66.8433,65.6972,-13.456,518.69,11.1296,9.493,81.8625,72.9603,520.26,686.675,75.4598,488.07,533.72,77.5014,82.155,211.7,14.935,14.935,173.4615,520.26,518.685,990.0,490.04,418.95,19.8451,518.65,520.26,686.68,14.935,491.04,0.2164,489.06,540.08,83.52,321.25,211.7,14.935,76.8348,4.107,518.685,211.7,65.6972,518.69,76.8485,14.935,11.1345,21.567,173.46,14.178,20.292,85.275,14.935
14.19,21.5674,15.7355,211.7,520.26,72.9603,20.3007,518.65,518.685,66.8434,14.19,19.8449,14.935,541.08,4.5672,14.935,84.5775,76.8586,287.4375,85.035,11.1345,15.7355,21.5672,10.2346,518.685,75.4598,419.05,77.5014,10.2346,11.1296,66.8434,65.7004,-13.467,518.69,11.1296,9.493,81.9075,72.9603,520.26,686.675,75.4598,488.07,533.72,77.5014,82.1325,211.7,14.935,14.935,173.4615,520.26,518.685,990.0,490.04,419.05,19.8449,518.65,520.26,686.68,14.935,491.04,0.2164,489.06,540.08,83.535,321.3,211.7,14.935,76.8485,4.107,518.685,211.7,65.7004,518.69,76.8586,14.935,11.1345,21.5674,173.474,14.19,20.3007,85.245,14.935
14.196,21.5679,15.7328,211.7,520.26,72.9603,20.3094,518.65,518.685,66.8436,14.196,19.8446,14.935,541.04,4.1734,14.935,84.5325,76.8686,286.56,85.035,11.1346,15.7328,21.5676,10.2348,518.685,75.4598,419.1,77.5014,10.2348,11.1297,66.8436,65.6529,-13.467,518.69,11.1297,9.493,81.93,72.9603,520.26,686.675,75.4598,488.07,533.72,77.5014,82.125,211.7,14.935,14.935,173.448,520.26,518.685,990.0,490.04,419.1,19.8446,518.65,520.26,686.68,14.935,491.04,0.2164,489.06,540.08,83.5125,321.35,211.7,14.935,76.8586,4.107,518.685,211.7,65.6529,518.69,76.8686,14.935,11.1346,21.5679,173.446,14.196,20.3094,85.215,14.935
14.208,21.5683,15.732,211.7,520.29,72.9603,20.318,518.65,518.685,66.8438,14.208,19.8444,14.935,541.08,4.3922,14.935,84.525,76.8749,286.875,85.02,11.1346,15.732,21.5681,10.2342,518.685,75.4598,419.2,77.5014,10.2342,11.1298,66.8438,65.6554,-13.4615,518.66,11.1298,9.493,81.99,72.9603,520.29,686.675,75.4598,488.07,533.72,77.5014,82.11,211.7,14.935,14.935,173.448,520.29,518.685,990.0,490.04,419.2,19.8444,518.65,520.29,686.68,14.935,491.04,0.2164,489.06,540.08,83.5275,321.45,211.7,14.935,76.8686,4.107,518.685,211.7,65.6554,518.66,76.8749,14.935,11.1346,21.5683,173.446,14.208,20.318,85.2225,14.935
