LRCA1101.MV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1180.PV,PR1102A.PV,TI1105A.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1101.SV,TI_1145.PV
72.1983,32.99,9.581,4.174,12.304,46.284,25.759,14.9055,0.1782,0.2089,0.1977,539.64,84.555,85.1325,85.245,82.2225,83.4,82.0125,42.9281,519.87,20.3408,520,488.99
72.1971,32.99,9.578,4.193,12.303,46.32,25.7975,14.9055,0.1784,0.2089,0.1976,539.72,84.5475,85.095,85.2225,82.1925,83.3925,81.9675,42.9211,519.93,20.3408,520,488.99
72.1958,32.99,9.576,4.203,12.303,46.338,25.814,14.9055,0.1784,0.2089,0.1977,539.8,84.5175,85.1025,85.215,82.2,83.3925,81.99,42.9139,519.99,20.3407,520,488.96
72.1945,32.99,9.575,4.208,12.303,46.302,25.8195,14.9055,0.1784,0.209,0.1977,539.84,84.48,85.11,85.245,82.215,83.3925,81.945,42.9064,520.05,20.3406,520,488.96
72.1933,32.99,9.575,4.209,12.303,46.236,25.803,14.9055,0.1785,0.209,0.1979,539.84,84.465,85.14,85.215,82.2075,83.4525,81.9375,42.9062,520.05,20.3405,520,488.96
72.2427,32.995,9.576,4.208,12.303,46.134,25.77,14.9055,0.1784,0.209,0.1979,539.88,84.51,85.185,85.1775,82.2525,83.505,81.99,42.9022,520.08,20.3405,520,488.96
72.2421,32.995,9.577,4.201,12.303,46.038,25.7205,14.8969,0.1783,0.2093,0.198,539.92,84.5475,85.2225,85.17,82.2525,83.4825,81.975,42.8944,520.14,20.3404,520,488.96
72.2414,32.995,9.578,4.189,12.303,45.972,25.6765,14.8966,0.1783,0.2095,0.1982,539.92,84.585,85.1775,85.2225,82.2075,83.5125,81.9375,42.8976,520.11,20.3403,520,488.96
72.2408,32.995,9.582,4.182,12.303,45.738,25.594,14.8963,0.1784,0.2098,0.1985,539.84,84.5625,85.14,85.275,82.1775,83.52,81.93,42.9047,520.05,20.3402,520,488.99
72.2402,32.995,9.588,4.179,12.3,45.426,25.473,14.9047,0.1784,0.2101,0.1989,539.76,84.5775,85.1325,85.2825,82.2,83.505,81.9825,42.9157,519.96,20.3402,520,488.96
72.2396,32.995,9.596,4.168,12.301,45.108,25.3245,14.9047,0.1782,0.2103,0.1992,539.64,84.5625,85.1475,85.26,82.215,83.5425,81.9375,42.9309,519.84,20.3401,520,488.96
72.2389,32.995,9.604,4.143,12.301,44.808,25.1595,14.9047,0.1776,0.2102,0.199,539.52,84.5775,85.1475,85.2825,82.2675,83.5425,81.93,42.9466,519.72,20.34,520,488.96
72.2383,32.995,9.606,4.092,12.301,44.958,25.1265,14.9047,0.177,0.2102,0.1989,539.44,84.57,85.185,85.2975,82.29,83.52,81.9075,42.959,519.63,20.3399,520,488.96
72.187,32.99,9.607,4.044,12.302,45.066,25.1375,14.9047,0.1767,0.2101,0.1988,539.36,84.6225,85.1325,85.2975,82.275,83.505,81.945,42.968,519.57,20.3549,520,488.96
72.1858,32.99,9.607,4.028,12.302,45.144,25.1705,14.9047,0.1769,0.21,0.1988,539.28,84.66,85.1025,85.275,82.2375,83.49,81.9675,42.9773,519.51,20.3553,520,488.96
72.1339,32.985,9.607,4.044,12.302,45.186,25.198,14.9047,0.1773,0.2101,0.1988,539.24,84.645,85.14,85.32,82.2825,83.505,81.9525,42.9868,519.45,20.3557,520,488.96
72.1321,32.985,9.608,4.071,12.302,45.198,25.2145,14.9047,0.1776,0.2101,0.1989,539.16,84.6525,85.11,85.2825,82.335,83.52,81.9975,42.9965,519.39,20.3561,520,488.96
72.1302,32.985,9.609,4.097,12.302,45.138,25.2035,14.9047,0.1778,0.2102,0.1989,539.12,84.66,85.0725,85.32,82.3275,83.52,81.9825,43.0027,519.36,20.3565,520,488.96
72.1283,32.985,9.611,4.112,12.302,45.066,25.165,14.9047,0.1779,0.2102,0.199,539.08,84.6675,85.035,85.2825,82.3725,83.55,82.005,43.0128,519.3,20.357,520,488.96
72.1264,32.985,9.613,4.112,12.302,44.994,25.1265,14.9047,0.1778,0.2102,0.1991,539.04,84.6675,85.005,85.3125,82.3875,83.5575,82.0125,43.0194,519.27,20.3574,520,488.96
72.0739,32.98,9.615,4.102,12.302,44.964,25.088,14.9047,0.1774,0.2099,0.1987,539,84.645,85.035,85.3575,82.41,83.535,82.0125,43.0261,519.24,20.3578,520,488.96
72.0714,32.98,9.612,4.077,12.303,45.27,25.165,14.9047,0.1771,0.2097,0.1985,539.04,84.615,85.035,85.3125,82.4325,83.505,81.9975,43.0254,519.27,20.3582,520,488.93
72.0689,32.98,9.608,4.062,12.303,45.516,25.275,14.9047,0.1772,0.2095,0.1983,539.08,84.5925,85.0425,85.2825,82.455,83.46,81.96,43.0246,519.3,20.3586,520,488.93
72.0158,32.975,9.604,4.075,12.303,45.666,25.3795,14.9047,0.1775,0.2094,0.1982,539.12,84.585,85.0725,85.3125,82.395,83.4675,81.9375,43.0199,519.36,20.359,520,488.93
72.0126,32.975,9.599,4.106,12.303,45.828,25.4675,14.9047,0.1778,0.2092,0.198,539.24,84.6075,85.0725,85.2975,82.41,83.4675,81.9825,43.0075,519.48,20.3595,520,488.93
72.0095,32.975,9.595,4.135,12.303,45.984,25.5555,14.9047,0.178,0.209,0.1979,539.32,84.66,85.0575,85.2675,82.38,83.5125,81.9975,43.0021,519.54,20.3599,520,488.93
72.0064,32.975,9.591,4.161,12.302,46.098,25.6325,14.9047,0.1782,0.209,0.1978,539.44,84.615,85.0125,85.2825,82.41,83.49,81.99,42.9889,519.66,20.3603,520,488.93
72.0539,32.98,9.587,4.179,12.302,46.2,25.693,14.9047,0.1783,0.209,0.1978,539.52,84.63,85.065,85.3275,82.35,83.4675,81.975,42.9828,519.72,20.3607,520,488.93
72.0514,32.98,9.584,4.194,12.302,46.218,25.7315,14.9047,0.1785,0.209,0.1978,539.56,84.5775,85.1025,85.3725,82.3425,83.4675,81.96,42.9764,519.78,20.3461,520,488.93
72.0489,32.98,9.582,4.205,12.302,46.2,25.7425,14.9047,0.1785,0.209,0.1978,539.64,84.5325,85.14,85.3425,82.305,83.4375,81.93,42.9697,519.84,20.346,520,488.93
72.0464,32.98,9.581,4.21,12.302,46.164,25.7425,14.9047,0.1785,0.209,0.1979,539.68,84.57,85.1175,85.3575,82.29,83.475,81.975,42.9629,519.9,20.3459,520,488.93
72.0945,32.985,9.581,4.209,12.302,46.116,25.726,14.9047,0.1784,0.209,0.1979,539.8,84.5925,85.11,85.3725,82.275,83.43,81.945,42.952,519.99,20.3459,520,488.93
72.0927,32.985,9.58,4.202,12.302,46.098,25.7095,14.9047,0.1784,0.2091,0.1979,539.88,84.5625,85.0725,85.38,82.29,83.4375,81.9525,42.9408,520.08,20.3458,520,488.93
72.0908,32.985,9.58,4.193,12.301,46.08,25.6985,14.9047,0.1783,0.2091,0.198,539.88,84.54,85.0425,85.35,82.2975,83.4825,81.9975,42.9404,520.08,20.3457,520,488.93
72.0889,32.985,9.581,4.188,12.301,46.014,25.6875,14.9047,0.1783,0.2093,0.198,539.92,84.5625,85.065,85.3125,82.3275,83.445,81.99,42.9364,520.11,20.3456,520,488.93
72.1376,32.99,9.581,4.185,12.301,45.948,25.6545,14.9047,0.1783,0.2094,0.1981,539.88,84.5325,85.0275,85.2825,82.35,83.4375,82.035,42.9397,520.08,20.3455,520,488.93
72.1364,32.99,9.583,4.182,12.301,45.84,25.6215,14.8961,0.1782,0.2094,0.1982,539.88,84.54,85.05,85.2375,82.32,83.3925,82.035,42.9394,520.08,20.3455,520,488.93
72.1351,32.99,9.585,4.176,12.301,45.75,25.5665,14.8958,0.1782,0.2095,0.1984,539.88,84.5325,85.0575,85.245,82.2825,83.445,82.0575,42.939,520.08,20.3454,520,488.93
72.1339,32.99,9.588,4.168,12.301,45.612,25.5005,14.8955,0.1782,0.2097,0.1985,539.84,84.54,85.0575,85.275,82.3275,83.4075,82.05,42.9425,520.05,20.3453,520,488.93
72.1326,32.99,9.592,4.158,12.301,45.45,25.4235,14.8952,0.1781,0.2098,0.1987,539.8,84.5625,85.095,85.26,82.3125,83.46,82.0425,42.946,520.02,20.3452,520,488.93
72.1314,32.99,9.595,4.146,12.299,45.318,25.3465,14.9036,0.178,0.21,0.1988,539.72,84.5775,85.1025,85.3125,82.2675,83.4525,82.0425,42.9572,519.93,20.3452,520,488.93
72.1301,32.99,9.6,4.131,12.3,45.156,25.264,14.9036,0.1776,0.2098,0.1986,539.68,84.555,85.1025,85.2675,82.29,83.49,82.035,42.965,519.87,20.3451,520,488.93
72.1289,32.99,9.6,4.103,12.3,45.372,25.2915,14.9036,0.1773,0.2097,0.1985,539.6,84.54,85.11,85.2825,82.3275,83.4975,82.0425,42.9731,519.81,20.345,520,488.93
72.077,32.985,9.599,4.082,12.3,45.45,25.3355,14.9036,0.1773,0.2097,0.1984,539.6,84.5475,85.1175,85.275,82.35,83.5275,82.0725,42.9776,519.78,20.3449,520,488.93
72.0751,32.985,9.598,4.085,12.301,45.522,25.3685,14.9036,0.1775,0.2096,0.1984,539.56,84.5325,85.11,85.32,82.365,83.5575,82.095,42.9785,519.78,20.3449,520,488.93
72.0733,32.985,9.597,4.1,12.301,45.558,25.396,14.9036,0.1777,0.2097,0.1984,539.56,84.525,85.11,85.335,82.32,83.55,82.0725,42.9794,519.78,20.3448,520,488.93
72.0714,32.985,9.597,4.119,12.301,45.582,25.4125,14.9036,0.1779,0.2096,0.1985,539.56,84.5475,85.1025,85.365,82.3125,83.5575,82.0275,42.984,519.75,20.3447,520,488.93
72.0695,32.985,9.598,4.137,12.301,45.516,25.4015,14.9036,0.1778,0.2094,0.1982,539.6,84.5925,85.125,85.3575,82.2975,83.5275,82.0275,42.9813,519.78,20.3597,520,488.93
72.0676,32.985,9.594,4.132,12.301,45.822,25.4785,14.9036,0.1776,0.2093,0.1981,539.6,84.57,85.08,85.3425,82.335,83.52,82.005,42.9784,519.81,20.3601,520,488.9
72.0658,32.985,9.591,4.128,12.301,45.918,25.5555,14.9036,0.1777,0.2092,0.198,539.64,84.54,85.125,85.38,82.38,83.4825,82.02,42.9754,519.84,20.3605,520,488.9
72.0639,32.985,9.588,4.138,12.301,46.008,25.616,14.9036,0.1779,0.2091,0.1979,539.64,84.555,85.125,85.35,82.35,83.535,82.05,42.9723,519.87,20.3459,520,488.9
72.062,32.985,9.586,4.156,12.301,46.05,25.66,14.9036,0.1781,0.2092,0.1979,539.72,84.6,85.1025,85.2975,82.2975,83.58,82.0575,42.9691,519.9,20.3458,520,488.9
72.0601,32.985,9.584,4.172,12.301,46.08,25.682,14.9036,0.1782,0.2092,0.1979,539.72,84.645,85.065,85.3125,82.32,83.595,82.095,42.9657,519.93,20.3457,520,488.9
72.0582,32.985,9.584,4.185,12.301,46.044,25.6875,14.9036,0.1784,0.2092,0.198,539.76,84.615,85.065,85.29,82.29,83.535,82.0575,42.9622,519.96,20.3457,520,488.9
72.107,32.99,9.583,4.191,12.301,46.008,25.671,14.9036,0.1784,0.2092,0.198,539.76,84.585,85.05,85.335,82.3275,83.535,82.1025,42.9586,519.99,20.3456,520,488.9
72.1057,32.99,9.584,4.191,12.301,45.954,25.649,14.9036,0.1783,0.2093,0.1981,539.84,84.63,85.02,85.3125,82.335,83.55,82.1025,42.9549,520.02,20.3455,520,488.9
72.1045,32.99,9.584,4.185,12.301,45.918,25.627,14.9036,0.1782,0.2094,0.1981,539.84,84.645,84.99,85.335,82.2975,83.535,82.0725,42.9511,520.05,20.3454,520,488.9
72.1032,32.99,9.585,4.177,12.301,45.864,25.605,14.9036,0.1782,0.2094,0.1982,539.84,84.6225,84.9675,85.3425,82.275,83.535,82.0275,42.9509,520.05,20.3453,520,488.9
72.102,32.99,9.587,4.172,12.301,45.786,25.572,14.9036,0.1782,0.2095,0.1983,539.84,84.645,84.9375,85.3425,82.275,83.5575,82.0575,42.9544,520.02,20.3453,520,488.9
72.1007,32.99,9.588,4.166,12.301,45.702,25.5335,14.9036,0.1782,0.2096,0.1984,539.8,84.6225,84.9675,85.38,82.29,83.5425,82.0575,42.9581,519.99,20.3452,520,488.9
72.0995,32.99,9.591,4.161,12.301,45.564,25.4675,14.9036,0.1782,0.2098,0.1986,539.76,84.66,84.99,85.4025,82.2675,83.52,82.05,42.9581,519.99,20.3451,520,488.9
72.0982,32.99,9.595,4.155,12.301,45.42,25.396,14.9036,0.1781,0.2099,0.1988,539.72,84.675,84.9975,85.3875,82.305,83.55,82.0275,42.9657,519.93,20.345,520,488.9
72.097,32.99,9.599,4.146,12.301,45.246,25.3135,14.9036,0.1777,0.2098,0.1985,539.68,84.675,85.0275,85.4025,82.2825,83.5125,82.0425,42.9735,519.87,20.345,520,488.9
72.0957,32.99,9.597,4.118,12.301,45.504,25.3465,14.9036,0.1774,0.2097,0.1984,539.6,84.6225,85.0425,85.35,82.305,83.4675,82.08,42.9778,519.84,20.3449,520,488.9
72.0945,32.99,9.597,4.096,12.301,45.57,25.396,14.9036,0.1775,0.2097,0.1984,539.6,84.6525,85.005,85.3275,82.2675,83.505,82.0725,42.9822,519.81,20.3448,520,488.9
72.0932,32.99,9.597,4.102,12.301,45.552,25.4125,14.9036,0.1777,0.2098,0.1985,539.56,84.675,85.0275,85.3425,82.3125,83.46,82.0725,42.9867,519.78,20.3447,520,488.9
72.0919,32.99,9.597,4.121,12.301,45.498,25.396,14.9036,0.178,0.2098,0.1986,539.52,84.675,85.08,85.38,82.335,83.475,82.0575,42.9914,519.75,20.3447,520,488.9
72.0907,32.99,9.6,4.139,12.301,45.372,25.352,14.9036,0.1782,0.21,0.1988,539.48,84.66,85.0575,85.3275,82.35,83.475,82.0575,42.9999,519.69,20.3596,520,488.9
72.0894,32.99,9.603,4.147,12.301,45.222,25.2805,14.9036,0.1782,0.2101,0.1989,539.44,84.6075,85.05,85.2975,82.32,83.43,82.02,43.0049,519.66,20.36,520,488.9
72.0882,32.99,9.607,4.141,12.302,45.09,25.198,14.9036,0.1776,0.2098,0.1985,539.4,84.63,85.065,85.305,82.2825,83.49,82.02,43.01,519.63,20.3604,520,488.9
72.0869,32.99,9.603,4.106,12.302,45.492,25.286,14.9036,0.1772,0.2094,0.1983,539.4,84.6225,85.0125,85.35,82.2825,83.475,82.0125,43.0153,519.6,20.3609,520,488.9
72.0351,32.985,9.599,4.079,12.302,45.708,25.4015,14.9036,0.1772,0.2093,0.1981,539.44,84.5925,85.0575,85.335,82.2975,83.4375,82.035,43.0094,519.66,20.3613,520,488.9
72.0332,32.985,9.595,4.086,12.302,45.9,25.506,14.9036,0.1774,0.2091,0.1979,539.52,84.57,85.0875,85.2975,82.2525,83.415,81.9975,42.9995,519.75,20.3467,520,488.9
72.0313,32.985,9.59,4.115,12.302,46.086,25.616,14.9036,0.1778,0.209,0.1978,539.6,84.5925,85.1025,85.35,82.2225,83.4525,82.035,42.993,519.81,20.3466,520,488.9
72.0295,32.985,9.585,4.15,12.302,46.224,25.7095,14.9036,0.1781,0.209,0.1977,539.68,84.615,85.1475,85.3125,82.1925,83.46,82.0275,42.9862,519.87,20.3465,520,488.9
72.0276,32.985,9.581,4.181,12.302,46.326,25.781,14.9036,0.1784,0.2089,0.1976,539.72,84.6075,85.125,85.335,82.245,83.4975,81.9975,42.9792,519.93,20.3464,520,488.9
72.0763,32.99,9.578,4.203,12.302,46.374,25.8305,14.9036,0.1785,0.2088,0.1976,539.84,84.57,85.1325,85.3425,82.2975,83.46,82.035,42.9683,520.02,20.3464,520,488.9
72.0751,32.99,9.576,4.216,12.302,46.392,25.8525,14.9036,0.1785,0.2087,0.1976,539.88,84.6,85.095,85.3275,82.305,83.4225,82.0725,42.9569,520.11,20.3463,520,488.9
72.0738,32.99,9.574,4.221,12.302,46.38,25.869,14.9036,0.1785,0.2087,0.1976,540.04,84.585,85.0575,85.35,82.32,83.475,82.02,42.9414,520.23,20.3462,520,488.9
72.1232,32.995,9.572,4.22,12.302,46.416,25.8745,14.9036,0.1784,0.2087,0.1975,540.12,84.6225,85.0875,85.3725,82.2825,83.4375,82.0125,42.9292,520.32,20.3461,520,488.9
72.1226,32.995,9.571,4.215,12.302,46.44,25.8965,14.9036,0.1784,0.2088,0.1975,540.2,84.615,85.125,85.4025,82.275,83.4225,81.96,42.9167,520.41,20.3461,520,488.9
72.1219,32.995,9.57,4.213,12.302,46.434,25.9075,14.9036,0.1784,0.2088,0.1976,540.24,84.63,85.1175,85.395,82.2975,83.4,82.0125,42.915,520.41,20.346,520,488.9
72.1213,32.995,9.569,4.215,12.301,46.368,25.9075,14.9036,0.1784,0.2089,0.1977,540.28,84.6075,85.155,85.4025,82.2675,83.4525,82.0575,42.9058,520.47,20.3459,520,488.9
72.1713,33,9.569,4.216,12.301,46.32,25.8855,14.9036,0.1784,0.209,0.1977,540.28,84.6525,85.185,85.44,82.2675,83.43,82.0125,42.9039,520.47,20.3458,520,488.9
72.1713,33,9.57,4.213,12.301,46.236,25.858,14.9036,0.1784,0.2091,0.1979,540.32,84.69,85.125,85.4475,82.275,83.49,82.0275,42.8983,520.5,20.3457,520,488.9
72.1713,33,9.572,4.207,12.301,46.134,25.814,14.9036,0.1784,0.2092,0.198,540.28,84.69,85.1475,85.4475,82.2225,83.4675,82.02,42.9,520.47,20.3457,520,488.9
72.1713,33,9.574,4.199,12.301,46.008,25.759,14.9036,0.1783,0.2094,0.1981,540.24,84.675,85.155,85.44,82.185,83.475,82.065,42.9019,520.44,20.3456,520,488.9
72.222,33.005,9.577,4.19,12.301,45.864,25.6875,14.9036,0.1783,0.2096,0.1983,540.2,84.6975,85.1475,85.395,82.2375,83.4825,82.1025,42.9076,520.38,20.3455,520,488.9
72.2226,33.005,9.582,4.18,12.301,45.654,25.5885,14.9036,0.1783,0.2098,0.1986,540.12,84.7125,85.1475,85.41,82.2525,83.4675,82.14,42.9173,520.29,20.3454,520,488.93
72.2232,33.005,9.588,4.169,12.301,45.396,25.4675,14.9036,0.1779,0.2098,0.1984,540.04,84.66,85.1475,85.35,82.2225,83.4525,82.08,42.9237,520.23,20.3454,520,488.93
72.2238,33.005,9.589,4.139,12.301,45.528,25.4455,14.9036,0.1776,0.2098,0.1985,539.96,84.675,85.11,85.2975,82.2375,83.415,82.0425,42.934,520.14,20.3453,520,488.93
72.2245,33.005,9.591,4.112,12.301,45.48,25.429,14.9036,0.1776,0.2099,0.1987,539.84,84.63,85.1475,85.32,82.26,83.4525,81.99,42.9447,520.05,20.3452,520,488.93
72.1745,33,9.595,4.107,12.301,45.342,25.3795,14.9036,0.1777,0.21,0.1988,539.72,84.6,85.095,85.32,82.2525,83.4375,82.005,42.9596,519.93,20.3451,520,488.93
72.1745,33,9.599,4.115,12.302,45.144,25.2915,14.9036,0.1776,0.2099,0.1987,539.68,84.5625,85.0725,85.3125,82.2525,83.4675,81.9825,42.9674,519.87,20.3451,520,488.93
72.1745,33,9.599,4.104,12.302,45.318,25.297,14.9036,0.1774,0.2099,0.1986,539.6,84.615,85.035,85.35,82.2075,83.49,82.0125,42.9754,519.81,20.345,520,488.93
72.1745,33,9.6,4.09,12.302,45.372,25.3245,14.9036,0.1775,0.2098,0.1987,539.52,84.5925,84.99,85.35,82.23,83.4975,82.0425,42.9837,519.75,20.3449,520,488.93
72.1238,32.995,9.601,4.092,12.302,45.348,25.3245,14.9036,0.1774,0.2096,0.1984,539.52,84.585,85.0425,85.3125,82.23,83.52,82.0425,42.9847,519.75,20.3448,520,488.93
72.1232,32.995,9.598,4.093,12.302,45.594,25.3905,14.9036,0.1774,0.2094,0.1983,539.52,84.6375,85.0725,85.305,82.2825,83.5125,82.0275,42.9857,519.75,20.3448,520,488.93
72.1226,32.995,9.595,4.098,12.302,45.756,25.4785,14.9036,0.1774,0.2091,0.1979,539.6,84.585,85.0425,85.2975,82.32,83.475,81.99,42.9792,519.81,20.3447,520,488.9
72.1219,32.995,9.589,4.108,12.303,46.08,25.605,14.9036,0.1775,0.2088,0.1977,539.68,84.54,85.0425,85.2675,82.29,83.4825,82.005,42.9725,519.87,20.3446,520,488.9
72.1213,32.995,9.583,4.126,12.303,46.326,25.7535,14.9122,0.1776,0.2087,0.1974,539.8,84.57,85.095,85.305,82.26,83.43,81.9825,42.9542,520.02,20.3445,520,488.9
72.1207,32.995,9.576,4.152,12.303,46.572,25.891,14.9124,0.178,0.2085,0.1973,539.88,84.6225,85.1475,85.275,82.23,83.3925,81.9375,42.9466,520.08,20.3444,520,488.9
72.1201,32.995,9.571,4.185,12.303,46.71,26.0065,14.9127,0.1783,0.2085,0.1972,540,84.645,85.1775,85.2675,82.1925,83.4,81.9075,42.9312,520.2,20.3444,520,488.9
72.1194,32.995,9.566,4.215,12.305,46.806,26.0725,14.9044,0.1785,0.2085,0.1972,540.08,84.6375,85.2,85.29,82.2375,83.4075,81.9225,42.9229,520.26,20.3443,520,488.9
72.1694,33,9.563,4.24,12.305,46.8,26.1055,14.9044,0.1788,0.2085,0.1973,540.12,84.6075,85.1775,85.3425,82.26,83.3625,81.975,42.9143,520.32,20.3442,520,488.9
72.1694,33,9.562,4.256,12.304,46.728,26.0945,14.9044,0.1788,0.2086,0.1973,540.2,84.6225,85.2,85.2975,82.2825,83.3475,81.9825,42.9018,520.41,20.3441,520,488.93
72.2201,33.005,9.561,4.261,12.302,46.644,26.078,14.9044,0.1788,0.2086,0.1974,540.28,84.66,85.155,85.29,82.26,83.4075,81.96,42.8926,520.47,20.3441,520,488.93
72.2207,33.005,9.561,4.256,12.302,46.554,26.0395,14.9044,0.1787,0.2088,0.1975,540.36,84.645,85.1775,85.275,82.29,83.43,81.9975,42.8832,520.53,20.344,520,488.93
72.2719,33.01,9.562,4.244,12.302,46.458,25.9955,14.9044,0.1786,0.2089,0.1977,540.36,84.6525,85.14,85.26,82.2675,83.415,82.05,42.8773,520.56,20.3439,520,488.93
72.2732,33.01,9.565,4.233,12.302,46.314,25.9405,14.9044,0.1786,0.2091,0.1979,540.36,84.6,85.1775,85.23,82.2975,83.415,82.08,42.8788,520.53,20.3438,520,488.93
72.2744,33.01,9.568,4.221,12.302,46.14,25.8635,14.9044,0.1785,0.2093,0.1981,540.28,84.57,85.2075,85.2075,82.3125,83.43,82.05,42.8842,520.47,20.3438,520,488.93
72.2757,33.01,9.572,4.209,12.302,45.936,25.77,14.9044,0.1784,0.2094,0.1983,540.24,84.5625,85.2225,85.185,82.29,83.4375,82.0575,42.886,520.44,20.3437,520,488.93
72.2769,33.01,9.578,4.194,12.302,45.684,25.638,14.9044,0.1782,0.2097,0.1984,540.24,84.5325,85.2375,85.2075,82.3125,83.475,82.1025,42.888,520.41,20.3436,520,488.93
72.2782,33.01,9.582,4.17,12.302,45.564,25.539,14.9044,0.1781,0.21,0.1987,540.08,84.585,85.185,85.2525,82.35,83.46,82.065,42.9014,520.29,20.3435,520,488.93
72.2794,33.01,9.589,4.148,12.302,45.294,25.4235,14.9044,0.178,0.2102,0.1991,539.96,84.6075,85.185,85.215,82.3725,83.5125,82.05,42.919,520.14,20.3435,520,488.93
72.2807,33.01,9.597,4.134,12.302,44.958,25.264,14.9044,0.1779,0.2106,0.1993,539.8,84.6225,85.1325,85.245,82.335,83.4975,82.0125,42.9372,519.99,20.3434,520,488.93
72.2819,33.01,9.606,4.115,12.302,44.676,25.099,14.9044,0.1776,0.2106,0.1994,539.6,84.615,85.0875,85.215,82.35,83.52,81.9675,42.9598,519.81,20.3433,520,488.93
72.2832,33.01,9.612,4.08,12.302,44.598,24.9945,14.9044,0.1768,0.2102,0.199,539.48,84.585,85.05,85.23,82.3725,83.505,81.975,42.9756,519.69,20.3432,520,488.93
72.2338,33.005,9.611,4.027,12.303,45.006,25.0715,14.9044,0.1763,0.2099,0.1988,539.36,84.5925,85.08,85.2075,82.4025,83.475,81.9675,42.9919,519.57,20.3432,520,488.93
72.1838,33,9.608,3.997,12.303,45.258,25.1925,14.9044,0.1764,0.2098,0.1985,539.32,84.6,85.0875,85.2075,82.35,83.4675,81.9375,42.9974,519.54,20.3431,520,488.93
72.1838,33,9.603,4.014,12.303,45.504,25.319,14.9044,0.177,0.2097,0.1984,539.32,84.555,85.065,85.23,82.305,83.4675,81.9,42.9992,519.54,20.343,520,488.93
72.1332,32.995,9.6,4.062,12.303,45.63,25.418,14.913,0.1776,0.2095,0.1984,539.32,84.6075,85.0275,85.2075,82.335,83.505,81.9075,43.0011,519.54,20.3429,520,488.93
72.1326,32.995,9.598,4.116,12.303,45.654,25.4675,14.9133,0.178,0.2095,0.1983,539.36,84.6,85.035,85.26,82.3425,83.5275,81.87,42.9954,519.6,20.3428,520,488.93
72.132,32.995,9.596,4.15,12.303,45.732,25.495,14.9136,0.1782,0.2094,0.1983,539.4,84.615,85.08,85.2975,82.3125,83.5275,81.915,42.9971,519.6,20.3428,520,488.93
72.1313,32.995,9.595,4.163,12.305,45.756,25.517,14.9052,0.1781,0.2094,0.1982,539.48,84.63,85.125,85.26,82.2825,83.505,81.87,42.9874,519.69,20.3427,520,488.93
72.1307,32.995,9.593,4.161,12.305,45.852,25.539,14.9052,0.178,0.2094,0.1981,539.52,84.6075,85.1625,85.2375,82.245,83.4975,81.8625,42.9849,519.72,20.3426,520,488.93
72.1301,32.995,9.592,4.159,12.305,45.882,25.572,14.9052,0.178,0.2093,0.1981,539.56,84.6375,85.11,85.275,82.2525,83.4525,81.8925,42.9823,519.75,20.3425,520,488.93
72.1801,33,9.59,4.161,12.304,45.894,25.5885,14.9052,0.1781,0.2094,0.1981,539.6,84.615,85.08,85.275,82.26,83.415,81.8775,42.972,519.84,20.3425,520,488.93
72.1801,33,9.589,4.164,12.304,45.924,25.594,14.9052,0.1781,0.2094,0.1981,539.6,84.585,85.125,85.305,82.3125,83.4,81.9,42.9727,519.84,20.3424,520,488.93
72.1801,33,9.589,4.169,12.304,45.87,25.5885,14.9052,0.1782,0.2094,0.1982,539.64,84.585,85.1025,85.32,82.3275,83.4375,81.915,42.9733,519.84,20.3423,520,488.9
72.1801,33,9.59,4.173,12.304,45.816,25.5665,14.9052,0.1783,0.2095,0.1983,539.64,84.63,85.065,85.32,82.2825,83.415,81.945,42.974,519.84,20.3422,520,488.9
72.1801,33,9.591,4.174,12.304,45.744,25.5335,14.9052,0.1783,0.2096,0.1984,539.64,84.5925,85.1025,85.3275,82.3275,83.385,81.975,42.9746,519.84,20.3422,520,488.9
72.1801,33,9.592,4.17,12.304,45.642,25.4895,14.9052,0.1783,0.2097,0.1985,539.6,84.615,85.14,85.29,82.335,83.43,81.9525,42.9753,519.84,20.3421,520,488.9
72.1801,33,9.595,4.164,12.304,45.504,25.4235,14.9052,0.1782,0.2098,0.1986,539.6,84.6525,85.17,85.2675,82.2825,83.475,81.915,42.9797,519.81,20.342,520,488.9
72.1801,33,9.598,4.155,12.304,45.384,25.3575,14.9052,0.1779,0.2098,0.1985,539.6,84.6525,85.2075,85.29,82.2975,83.4675,81.9525,42.9804,519.81,20.3419,520,488.9
72.1801,33,9.598,4.133,12.304,45.51,25.3575,14.9052,0.1777,0.2097,0.1985,539.56,84.6675,85.1475,85.2525,82.335,83.4375,81.93,42.985,519.78,20.3569,520,488.9
72.1801,33,9.598,4.116,12.303,45.516,25.374,14.9052,0.1777,0.2097,0.1985,539.56,84.6975,85.11,85.2675,82.305,83.415,81.9675,42.9858,519.78,20.3573,520,488.9
72.1801,33,9.598,4.115,12.303,45.516,25.374,14.9052,0.1778,0.2098,0.1985,539.56,84.72,85.095,85.2525,82.29,83.4225,81.93,42.9867,519.78,20.3577,520,488.9
