TI_1142.PV,TI_1149A.PV,TI_1152A.PV,PDR1103.PV,TI1105A.PV,TI_1140.PV,TRA1401A.PV,PI_1134.PV,TIA1114.PV,PI_1138A.PV,TI1115A.PV,PDRCA1109.PV,FRC1102.PV,PRA1102.PV,FRSA1101.PV,TIC_1101.PV,FIC_1121.PV,PDRA1102.OUT,TI_1146.PV,PR1102A.PV,PDR1106.PV,TIC_1155.PV,PDR1401.PV
518.959961,525.179993,590.070007,9.15,545.320007,212.599991,661.450012,0.11708,661.450012,0.11425,669.799988,60.893997,1000.199951,0.10965,164.975998,525.059998,345.869995,69.299995,685.76001,0.18288,4.004,590.070007,12.287
518.959961,525.059998,590.070007,9.151999,545.200012,212.619995,661.450012,0.11712,661.450012,0.114325,669.799988,60.755997,999.599976,0.10971,165.10199,524.909973,345.839996,69.299995,685.76001,0.183,3.997,590.070007,12.287
518.98999,524.909973,590.070007,9.156,545.039978,212.619995,661.450012,0.11718,661.450012,0.114375,669.799988,60.599998,999.599976,0.109785,165.227997,524.76001,345.839996,69.390007,685.76001,0.18315,3.99,590.070007,12.287
518.98999,524.76001,590.070007,9.158999,544.919983,212.619995,661.450012,0.11726,661.450012,0.11445,669.799988,60.431999,999.599976,0.10986,165.339996,524.580017,345.809998,69.480003,685.76001,0.1833,3.982,590.070007,12.287
519.019958,524.580017,590.070007,9.164,544.719971,212.619995,661.450012,0.11734,661.450012,0.11455,669.799988,60.251999,999.599976,0.10995,165.437988,524.399963,345.809998,69.570007,685.76001,0.18348,3.973,590.070007,12.287
519.019958,524.399963,590.070007,9.169,544.559998,212.619995,661.450012,0.11744,661.450012,0.11465,669.799988,60.101997,999.599976,0.110055,165.550003,524.219971,345.779999,69.660004,685.76001,0.18366,3.962,590.070007,12.287
519.049988,524.219971,590.070007,9.174,544.359985,212.619995,661.450012,0.11752,661.450012,0.114725,669.799988,59.981998,999.599976,0.110145,165.647995,524.01001,345.779999,69.749992,685.76001,0.18381,3.95,590.070007,12.287
519.049988,523.830017,590.070007,9.184999,543.959961,212.619995,661.450012,0.1176,661.450012,0.1148,669.799988,59.868,999.599976,0.110295,165.830002,523.830017,345.75,69.840004,685.76001,0.18405,3.921,590.070007,12.287
519.080017,523.649963,590.070007,9.19,543.799988,212.619995,661.450012,0.11766,661.450012,0.114875,669.799988,59.784,999.599976,0.110355,165.886002,523.649963,345.75,69.870003,685.76001,0.18411,3.907,590.070007,12.287
519.080017,523.649963,590.070007,9.19,543.799988,212.619995,661.450012,0.11772,661.450012,0.114925,669.799988,59.73,999.599976,0.110355,165.886002,523.469971,345.720001,69.900009,685.76001,0.18411,3.907,590.070007,12.287
519.080017,523.289978,590.070007,9.198,543.399963,212.639999,661.450012,0.11778,661.450012,0.114975,669.799988,59.663998,999.599976,0.110445,166.026001,523.289978,345.720001,69.900002,685.76001,0.18423,3.889,590.070007,12.285999
519.080017,523.289978,590.070007,9.198,543.399963,212.639999,661.450012,0.11782,661.450012,0.115025,669.799988,59.604,999.599976,0.110445,166.026001,523.140015,345.720001,69.93,685.76001,0.18423,3.889,590.070007,12.285999
519.109985,522.959961,590.070007,9.205,543.039978,212.639999,661.450012,0.11788,661.450012,0.1151,669.799988,59.549999,999.599976,0.110535,166.151993,522.959961,345.720001,69.929993,685.76001,0.18435,3.885,590.070007,12.285999
519.109985,522.809998,590.070007,9.208,542.880005,212.639999,661.450012,0.11792,661.450012,0.11515,669.799988,59.489998,999.599976,0.110565,166.194,522.809998,345.690002,69.960007,685.76001,0.18441,3.885,590.070007,12.285999
519.109985,522.690002,590.070007,9.210999,542.719971,212.639999,661.450012,0.11792,661.450012,0.11515,669.799988,59.459999,999.599976,0.110595,166.263992,522.690002,345.690002,69.959999,685.76001,0.18444,3.883,590.070007,12.285999
519.109985,522.539978,590.070007,9.214,542.599976,212.639999,661.450012,0.11796,661.450012,0.115175,669.799988,59.411999,999.599976,0.11064,166.319992,522.539978,345.690002,69.959999,685.76001,0.18447,3.88,590.070007,12.285999
519.109985,522.419983,590.070007,9.216,542.440002,212.639999,661.450012,0.11798,661.450012,0.1152,669.799988,59.357998,999,0.11067,166.362,522.419983,345.690002,69.989998,685.76001,0.18453,3.878,590.070007,12.285999
519.109985,522.269958,590.070007,9.219,542.279968,212.639999,661.450012,0.11804,661.450012,0.115275,669.799988,59.298,999,0.110715,166.417999,522.269958,345.690002,70.019997,685.76001,0.18459,3.877,590.070007,12.285999
519.140015,522.149963,590.070007,9.222,542.159973,212.639999,661.450012,0.11808,661.450012,0.1153,669.799988,59.231998,999,0.110745,166.459991,522.149963,345.660004,70.020004,685.76001,0.18465,3.877,590.070007,12.285
519.140015,522.029968,590.070007,9.224999,542.039978,212.639999,661.450012,0.11808,661.450012,0.1153,669.799988,59.183998,999,0.11079,166.529999,522.029968,345.660004,70.019997,685.76001,0.18468,3.876,590.070007,12.285
519.140015,521.909973,590.070007,9.227,541.880005,212.659988,661.450012,0.11816,661.450012,0.115375,669.799988,59.123997,999,0.11082,166.585999,521.909973,345.660004,70.050011,685.76001,0.18474,3.873,590.070007,12.285
519.140015,521.789978,590.070007,9.23,541.76001,212.659988,661.450012,0.1182,661.450012,0.115425,669.799988,59.057999,999,0.110865,166.641998,521.789978,345.660004,70.110008,685.76001,0.18483,3.87,590.070007,12.283999
519.140015,521.669983,590.070007,9.233,541.640015,212.659988,661.450012,0.11824,661.450012,0.115475,669.799988,58.98,999,0.110925,166.68399,521.669983,345.630005,70.110001,685.76001,0.18489,3.867,590.070007,12.282
519.140015,521.549988,590.070007,9.236,541.519958,212.659988,661.450012,0.11824,661.450012,0.115475,669.799988,58.931999,999,0.110955,166.753998,521.549988,345.630005,70.140007,685.76001,0.18495,3.866,590.070007,12.282
519.109985,521.429993,590.070007,9.238999,541.399963,212.659988,661.450012,0.11832,661.450012,0.11555,669.799988,58.865997,999.599976,0.111,166.781998,521.429993,345.630005,70.169998,685.76001,0.18501,3.862,590.070007,12.282
519.109985,521.309998,590.070007,9.242,541.279968,212.659988,661.450012,0.11836,661.450012,0.115575,669.799988,58.812,999.599976,0.111045,166.85199,521.309998,345.630005,70.170006,685.76001,0.18507,3.859,590.070007,12.282
519.109985,521.219971,590.070007,9.243999,541.159973,212.659988,661.450012,0.11838,661.450012,0.115625,669.799988,58.745998,999.599976,0.111075,166.893997,521.219971,345.600006,70.199997,685.76001,0.18513,3.856,590.070007,12.282
519.109985,521.099976,590.070007,9.247,541.039978,212.659988,661.450012,0.11838,661.450012,0.115625,669.799988,58.697998,999.599976,0.11112,166.949997,521.099976,345.600006,70.199997,685.76001,0.18516,3.854,590.070007,12.282
519.109985,521.01001,590.070007,9.25,540.959961,212.659988,661.450012,0.11842,661.450012,0.11565,669.799988,58.632,999,0.111165,167.019989,521.01001,345.600006,70.230003,685.76001,0.18522,3.852,590.070007,12.281
519.109985,520.890015,590.070007,9.252999,540.839966,212.659988,661.450012,0.1185,661.450012,0.115725,669.799988,58.565998,999,0.111195,167.047989,520.890015,345.600006,70.230011,685.76001,0.18528,3.85,590.070007,12.281
519.109985,520.799988,590.070007,9.256,540.719971,212.659988,661.450012,0.11854,661.450012,0.115775,669.799988,58.505997,999,0.11124,167.089996,520.799988,345.569977,70.260002,685.76001,0.18534,3.849,590.070007,12.281
519.080017,520.709961,590.070007,9.257999,540.640015,212.659988,661.450012,0.11858,661.450012,0.1158,669.849976,58.452,999,0.111285,167.131989,520.709961,345.569977,70.290009,685.76001,0.1854,3.847,590.070007,12.28
519.080017,520.589966,590.070007,9.261,540.519958,212.659988,661.450012,0.1186,661.450012,0.11585,669.849976,58.41,999,0.111315,167.173996,520.589966,345.569977,70.290009,685.799988,0.18543,3.844,590.070007,12.28
519.080017,520.5,590.070007,9.263,540.440002,212.659988,661.450012,0.11862,661.450012,0.115875,669.849976,58.362,999,0.111345,167.215988,520.5,345.569977,70.319992,685.799988,0.18549,3.84,590.070007,12.28
519.080017,520.409973,590.070007,9.266,540.320007,212.659988,661.450012,0.11866,661.450012,0.1159,669.849976,58.313999,999,0.111375,167.257996,520.409973,345.569977,70.320007,685.799988,0.18552,3.838,590.070007,12.278999
519.049988,520.349976,590.070007,9.268,540.23999,212.659988,661.450012,0.11868,661.450012,0.115925,669.849976,58.265999,999,0.111405,167.300003,520.349976,345.539978,70.32,685.799988,0.18555,3.838,590.070007,12.278999
519.049988,520.26001,590.070007,9.27,540.159973,212.659988,661.450012,0.11872,661.450012,0.11595,669.849976,58.217999,999,0.111435,167.285995,520.26001,345.539978,70.349991,685.799988,0.18561,3.838,590.070007,12.278
519.049988,520.200012,590.070007,9.273,540.079956,212.659988,661.450012,0.11874,661.450012,0.115975,669.849976,58.223999,999,0.11145,167.313995,520.200012,345.539978,70.319992,685.799988,0.18561,3.837,590.070007,12.278
519.049988,520.109985,590.070007,9.274,540,212.659988,661.450012,0.11874,661.450012,0.115975,669.849976,58.217999,999.599976,0.111465,167.328003,520.109985,345.539978,70.319992,685.799988,0.18561,3.835,590.070007,12.276
519.019958,520.049988,590.070007,9.276,539.919983,212.659988,661.450012,0.11876,661.450012,0.116,669.849976,58.199997,999.599976,0.11148,167.328003,520.049988,345.539978,70.289993,685.799988,0.18561,3.833,590.070007,12.276
519.019958,520.019958,590.070007,9.276999,539.880005,212.659988,661.450012,0.11876,661.450012,0.116,669.849976,58.194,999.599976,0.111495,167.356003,520.019958,345.539978,70.32,685.799988,0.18564,3.833,590.070007,12.275
519.019958,519.959961,590.070007,9.278,539.799988,212.659988,661.450012,0.11878,661.450012,0.116025,669.849976,58.181999,999.599976,0.11151,167.328003,519.959961,345.539978,70.290009,685.799988,0.18564,3.836,590.070007,12.275
518.98999,519.929993,590.070007,9.278999,539.76001,212.659988,661.450012,0.11878,661.450012,0.116025,669.849976,58.199997,999.599976,0.11151,167.341995,519.929993,345.539978,70.259995,685.799988,0.18561,3.839,590.070007,12.273999
518.98999,519.899963,590.070007,9.28,539.719971,212.659988,661.450012,0.11878,661.450012,0.116025,669.849976,58.211998,999.599976,0.11151,167.341995,519.899963,345.539978,70.259995,685.799988,0.18561,3.84,590.070007,12.273999
518.98999,519.869995,590.070007,9.28,539.679993,212.659988,661.450012,0.11878,661.450012,0.116025,669.849976,58.217999,999.599976,0.11151,167.341995,519.869995,345.539978,70.230003,685.799988,0.18558,3.84,590.070007,12.273
518.959961,519.839966,590.070007,9.281,539.640015,212.659988,661.450012,0.11878,661.450012,0.116025,669.849976,58.211998,999.599976,0.11151,167.313995,519.839966,345.539978,70.230003,685.799988,0.18558,3.842,590.070007,12.273
518.959961,519.809998,590.070007,9.281,539.640015,212.659988,661.450012,0.11878,661.450012,0.116025,669.849976,58.23,999.599976,0.11151,167.341995,519.809998,345.539978,70.230003,685.799988,0.18558,3.845,590.070007,12.273
518.959961,519.809998,590.070007,9.281,539.599976,212.659988,661.450012,0.11878,661.450012,0.116025,669.849976,58.23,999.599976,0.11151,167.341995,519.809998,345.539978,70.230003,685.799988,0.18558,3.846,590.070007,12.273
518.929993,519.779968,590.070007,9.282,539.599976,212.659988,661.450012,0.11878,661.450012,0.116025,669.849976,58.223999,999.599976,0.11151,167.384003,519.779968,345.539978,70.230003,685.799988,0.18558,3.848,590.070007,12.271999
518.929993,519.779968,590.070007,9.282,539.559998,212.659988,661.450012,0.11878,661.450012,0.116025,669.849976,58.205997,999.599976,0.111525,167.412003,519.779968,345.539978,70.199997,685.799988,0.18558,3.85,590.070007,12.271999
518.929993,519.75,590.070007,9.283,539.559998,212.659988,661.450012,0.1188,661.450012,0.11605,669.849976,58.175999,999.599976,0.11154,167.425995,519.75,345.539978,70.229996,685.799988,0.18561,3.852,590.070007,12.271999
518.899963,519.719971,590.070007,9.283,539.519958,212.659988,661.450012,0.11882,661.450012,0.116075,669.849976,58.133999,999.599976,0.111555,167.440002,519.719971,345.539978,70.230011,685.799988,0.18564,3.854,590.070007,12.27
518.899963,519.690002,590.070007,9.285,539.519958,212.659988,661.450012,0.11884,661.450012,0.1161,669.849976,58.085999,999.599976,0.111585,167.468002,519.690002,345.509979,70.259995,685.799988,0.1857,3.855,590.070007,12.27
518.869995,519.659973,590.070007,9.285999,539.47998,212.659988,661.450012,0.11886,661.450012,0.116125,669.849976,58.037998,999.599976,0.111615,167.481995,519.659973,345.509979,70.290009,685.799988,0.18576,3.854,590.070007,12.27
518.869995,519.630005,590.070007,9.288,539.440002,212.659988,661.450012,0.11888,661.450012,0.11615,669.849976,57.983997,999.599976,0.111645,167.453995,519.630005,345.509979,70.32,685.799988,0.18579,3.851,590.070007,12.269
518.869995,519.630005,590.070007,9.289,539.399963,212.659988,661.450012,0.1189,661.450012,0.11615,669.849976,58.007999,999.599976,0.111645,167.440002,519.630005,345.509979,70.290009,685.799988,0.18576,3.848,590.070007,12.269
518.839966,519.599976,590.070007,9.29,539.399963,212.659988,661.450012,0.1189,661.450012,0.11615,669.849976,58.031998,999.599976,0.111645,167.397995,519.599976,345.509979,70.290009,685.799988,0.18576,3.842,590.070007,12.269
518.839966,519.599976,590.070007,9.29,539.399963,212.659988,661.450012,0.11888,661.450012,0.116125,669.849976,58.085999,999.599976,0.11163,167.369995,519.599976,345.509979,70.259995,685.799988,0.1857,3.836,590.070007,12.269
518.839966,519.599976,590.070007,9.29,539.359985,212.659988,661.450012,0.11886,661.450012,0.1161,669.849976,58.139999,999.599976,0.1116,167.313995,519.599976,345.509979,70.200005,685.799988,0.18564,3.835,590.070007,12.268
518.809998,519.630005,590.070007,9.289,539.399963,212.679993,661.450012,0.11882,661.450012,0.116075,669.849976,58.211998,999.599976,0.11157,167.244003,519.630005,345.539978,70.140007,685.799988,0.18555,3.839,590.070007,12.268
518.809998,519.659973,590.070007,9.287,539.399963,212.679993,661.450012,0.11878,661.450012,0.11605,669.849976,58.295998,999.599976,0.111525,167.159988,519.659973,345.539978,70.079994,685.799988,0.18546,3.846,590.070007,12.266999
518.809998,519.690002,590.070007,9.285999,539.440002,212.679993,661.450012,0.11874,661.450012,0.116,669.849976,58.403999,999.599976,0.11148,167.089996,519.690002,345.539978,70.049995,685.799988,0.18537,3.852,590.070007,12.266
518.779968,519.75,590.070007,9.283,539.47998,212.679993,661.450012,0.11868,661.450012,0.115925,669.849976,58.511997,999.599976,0.11142,166.977997,519.75,345.539978,69.959999,685.799988,0.18525,3.857,590.070007,12.266
518.779968,519.839966,590.070007,9.28,539.559998,212.679993,661.450012,0.11862,661.450012,0.115875,669.849976,58.643997,999.599976,0.11136,166.90799,519.839966,345.569977,69.870003,685.799988,0.1851,3.862,590.070007,12.266
518.779968,519.929993,590.070007,9.276999,539.640015,212.679993,661.450012,0.11856,661.450012,0.1158,669.849976,58.769997,1000.199951,0.1113,166.79599,519.929993,345.569977,69.810005,685.799988,0.18498,3.868,590.070007,12.266
518.75,520.019958,590.070007,9.273,539.719971,212.679993,661.450012,0.1185,661.450012,0.11575,669.849976,58.889999,1000.199951,0.111225,166.697998,520.019958,345.600006,69.75,685.799988,0.18486,3.875,590.070007,12.266
518.75,520.109985,590.070007,9.269,539.799988,212.679993,661.450012,0.11842,661.450012,0.115675,669.849976,59.009998,1000.199951,0.111165,166.599991,520.109985,345.600006,69.690002,685.799988,0.18474,3.884,590.070007,12.264999
518.75,520.22998,590.070007,9.264999,539.919983,212.679993,661.450012,0.11836,661.450012,0.1156,669.849976,59.135998,1000.199951,0.11109,166.487991,520.22998,345.630005,69.630005,685.799988,0.18462,3.892,590.070007,12.263
518.75,520.349976,590.070007,9.261,540.039978,212.679993,661.450012,0.11828,661.450012,0.115525,669.849976,59.261997,1000.199951,0.111015,166.389999,520.349976,345.630005,69.570007,685.799988,0.1845,3.9,590.070007,12.263
518.719971,520.469971,590.070007,9.257,540.159973,212.679993,661.450012,0.11822,661.450012,0.11545,669.849976,59.393997,1000.199951,0.11094,166.291992,520.469971,345.660004,69.509995,685.799988,0.18435,3.906,590.070007,12.263
518.719971,520.589966,590.070007,9.252,540.279968,212.679993,661.450012,0.11814,661.450012,0.115375,669.849976,59.525997,1000.799988,0.110865,166.179993,520.589966,345.660004,69.449997,685.799988,0.18423,3.912,590.070007,12.264
518.719971,520.73999,590.070007,9.247,540.440002,212.679993,661.450012,0.11806,661.450012,0.1153,669.849976,59.657997,1000.799988,0.110775,166.082001,520.73999,345.690002,69.390007,685.799988,0.18408,3.917,590.070007,12.263
518.719971,520.890015,590.070007,9.242,540.559998,212.679993,661.450012,0.11798,661.450012,0.115225,669.849976,59.795998,1000.799988,0.1107,165.983994,520.890015,345.690002,69.300011,685.799988,0.18393,3.922,590.070007,12.263
518.719971,521.01001,590.070007,9.236,540.719971,212.679993,661.450012,0.1179,661.450012,0.115125,669.849976,59.933998,1000.799988,0.11061,165.886002,521.01001,345.720001,69.269989,685.799988,0.18381,3.928,590.070007,12.263
518.719971,521.159973,590.070007,9.231,540.839966,212.679993,661.450012,0.11782,661.450012,0.11505,669.849976,60.071999,1000.799988,0.11052,165.774002,521.159973,345.720001,69.209999,685.799988,0.18366,3.933,590.070007,12.261
518.719971,521.309998,590.070007,9.226,541,212.699997,661.450012,0.11774,661.450012,0.114975,669.849976,60.209999,1000.799988,0.110445,165.675995,521.309998,345.75,69.150002,685.799988,0.18354,3.939,590.070007,12.259999
518.690002,521.459961,590.070007,9.219999,541.159973,212.699997,661.450012,0.11766,661.450012,0.1149,669.849976,60.348,1001.399963,0.110355,165.591995,521.459961,345.75,69.090004,685.799988,0.18339,3.945,590.070007,12.259999
518.690002,521.609985,590.070007,9.214,541.320007,212.699997,661.450012,0.11758,661.450012,0.1148,669.849976,60.48,1001.399963,0.11028,165.494003,521.609985,345.779999,69.060005,685.799988,0.18327,3.95,590.070007,12.259
518.690002,521.76001,590.070007,9.209,541.47998,212.699997,661.450012,0.1175,661.450012,0.114725,669.849976,60.605999,1001.399963,0.11019,165.381989,521.76001,345.779999,68.969994,685.799988,0.18312,3.954,590.070007,12.261
518.719971,521.880005,590.070007,9.203,541.599976,212.699997,661.450012,0.11742,661.450012,0.11465,669.849976,60.731998,1000.799988,0.110115,165.199997,521.880005,345.809998,68.940002,685.799988,0.183,3.959,590.070007,12.261
518.719971,522.029968,590.070007,9.198,541.76001,212.699997,661.450012,0.11734,661.450012,0.114575,669.849976,60.857998,1000.799988,0.110025,165.199997,522.029968,345.809998,68.879997,685.799988,0.18288,3.963,590.070007,12.261
518.719971,522.179993,590.070007,9.191999,541.919983,212.699997,661.450012,0.11726,661.450012,0.1145,669.849976,60.977997,1001.399963,0.10995,165.10199,522.179993,345.839996,68.849998,685.799988,0.18276,3.967,590.070007,12.259999
518.719971,522.330017,590.070007,9.186999,542.079956,212.699997,661.450012,0.11718,661.450012,0.114425,669.849976,61.091999,1001.399963,0.109875,164.905991,522.330017,345.839996,68.789993,685.799988,0.18264,3.967,590.070007,12.257999
518.719971,522.450012,590.070007,9.181,542.200012,212.699997,661.450012,0.11712,661.450012,0.11435,669.849976,61.205997,1001.399963,0.1098,164.919998,522.450012,345.869995,68.760002,685.799988,0.18252,3.97,590.070007,12.257999
518.719971,522.599976,590.070007,9.176,542.359985,212.720001,661.450012,0.11706,661.450012,0.114275,669.849976,61.313999,1001.399963,0.109725,164.835999,522.599976,345.869995,68.729996,685.799988,0.18243,3.974,590.070007,12.257999
518.719971,522.719971,590.070007,9.171,542.47998,212.720001,661.450012,0.11698,661.450012,0.114225,669.849976,61.41,1001.399963,0.109665,164.779999,522.719971,345.899994,68.669998,685.799988,0.18231,3.975,590.070007,12.257
