PRCA1101B.PV,PI_1136.PV,TI1116A.PV,TI_1142.PV,TI_1149A.PV,FIC_1127.PV,TDRCA1117A.OUT,TI_1152A.PV,PDR1103.PV,TI1105A.PV,TI_1140.PV,TRA1401A.PV,PI_1134.PV,TIA1114.PV,TI1111.PV,PI_1138A.PV,PDI_1138.OUT,TI1115A.PV,TI1135.PV,TRCA1130.PV,PDRCA1109.PV,FRC1102.PV,PI_1180.PV,PRA1102.PV,FRSA1101.PV,PR1401.PV,TI_1150A.PV,TI_1151A.PV,PI_1132A.PV,TIC_1101.PV,PDI_1132.OUT,FIC_1121.PV,PDRA1102.OUT,WR1104.PV,TI_1146.PV,PR1102A.PV,PIK1101A.OUT,PDR1106.PV,TIC_1155.PV,TI1117A.PV,PDR1401.PV
0.14997,0.24386,517.649963,517.669983,524.01001,600.359985,3.299988,590.037476,9.259,543.839966,212.459991,661.349976,0.11822,661.349976,487.125,0.115425,4.584998,669.700012,338.949982,212.459991,59.273998,1002,0.19496,0.110835,167.005997,0.14997,524.01001,524.01001,0.164725,524.01001,49.70499,345.660004,69.540001,145.672989,685.679993,0.18456,52.236633,4.18,590.037476,676.25,12.285999
0.14997,0.24386,517.700012,517.700012,524.099976,600.359985,3.299988,590.037476,9.255,543.959961,212.459991,661.349976,0.11818,661.349976,487.125,0.115375,4.574999,669.700012,338.949982,212.459991,59.292,1002,0.19496,0.110805,166.991989,0.14997,524.099976,524.099976,0.1647,524.099976,49.720005,345.660004,69.599998,145.672989,685.679993,0.18456,52.236355,4.181,590.037476,676.25,12.285999
0.14997,0.24386,517.700012,517.72998,524.190002,600.179993,3.299988,590.037476,9.252,544.079956,212.459991,661.349976,0.11816,661.349976,487.125,0.115375,4.594996,669.700012,338.899994,212.459991,59.285999,1002,0.19496,0.110775,166.963989,0.14997,524.190002,524.190002,0.16465,524.190002,49.689995,345.660004,69.599998,145.672989,685.679993,0.18456,52.236076,4.18,590.037476,676.25,12.285999
0.14994,0.24386,517.75,517.72998,524.25,600.179993,3.299988,590.037476,9.249,544.159973,212.479996,661.349976,0.11816,661.349976,487.169983,0.115375,4.594996,669.700012,338.850006,212.479996,59.25,1001.399963,0.19496,0.110775,166.921997,0.14994,524.25,524.25,0.164575,524.25,49.635002,345.660004,69.659996,145.672989,685.679993,0.18459,52.227188,4.178,590.037476,676.25,12.285999
0.14994,0.24386,517.75,517.76001,524.309998,600.179993,3.299988,590.037476,9.247,544.23999,212.479996,661.349976,0.11816,661.349976,487.169983,0.115375,4.594996,669.700012,338.850006,212.479996,59.202,1001.399963,0.19504,0.11079,166.865997,0.14994,524.309998,524.309998,0.1645,524.309998,49.539997,345.660004,69.690002,145.672989,685.679993,0.18465,52.226631,4.174,590.037476,676.25,12.285
0.14994,0.24386,517.75,517.789978,524.339966,600.119995,3.349976,590.037476,9.245999,544.279968,212.479996,661.349976,0.11818,661.349976,487.214996,0.1154,4.599996,669.700012,338.799988,212.479996,59.135998,1001.399963,0.19512,0.110805,166.79599,0.14994,524.339966,524.339966,0.1644,524.339966,49.439995,345.660004,69.749992,145.662003,685.679993,0.18471,52.226074,4.167,590.037476,676.25,12.285
0.14997,0.24386,517.799988,517.789978,524.369995,600.119995,3.349976,590.037476,9.245999,544.320007,212.479996,661.349976,0.11822,661.349976,487.214996,0.115425,4.584998,669.700012,338.75,212.479996,59.063999,1001.399963,0.19512,0.110835,166.697998,0.14997,524.369995,524.369995,0.1643,524.369995,49.319996,345.660004,69.779999,145.662003,685.679993,0.18477,52.234127,4.158,590.037476,676.25,12.285
0.14997,0.24386,517.799988,517.820007,524.399963,600.059998,3.349976,590.037476,9.245999,544.359985,212.479996,661.349976,0.11826,661.349976,487.214996,0.11545,4.589997,669.700012,338.75,212.479996,58.991997,1000.799988,0.1952,0.110865,166.585999,0.14997,524.399963,524.399963,0.1642,524.399963,49.199989,345.630005,69.870003,145.662003,685.679993,0.18486,52.233849,4.148,590.037476,676.25,12.283
0.14997,0.24386,517.849976,517.849976,524.399963,600.059998,3.349976,590.037476,9.247,544.359985,212.479996,661.349976,0.1183,661.349976,487.259979,0.1155,4.599996,669.700012,338.699982,212.479996,58.925999,1000.799988,0.19528,0.11091,166.473999,0.14997,524.399963,524.399963,0.164075,524.399963,49.035004,345.630005,69.900002,145.662003,685.679993,0.18492,52.23357,4.137,590.037476,676.25,12.283
0.14997,0.24388,517.849976,517.849976,524.429993,600.059998,3.349976,590.037476,9.248,544.399963,212.479996,661.349976,0.11832,661.349976,487.259979,0.115525,4.605003,669.75,338.699982,212.479996,58.931999,1000.799988,0.19528,0.110925,166.362,0.14997,524.429993,524.429993,0.1639,524.429993,48.860004,345.630005,69.900002,145.662003,685.679993,0.18492,52.233292,4.124,590.037476,676.25,12.283999
0.14997,0.24388,517.849976,517.880005,524.459961,600.119995,3.349976,590.037476,9.249,544.399963,212.479996,661.349976,0.1183,661.349976,487.304993,0.1155,4.599996,669.75,338.699982,212.479996,59.057999,1001.399963,0.19512,0.110895,166.235992,0.14997,524.459961,524.459961,0.16365,524.459961,48.669994,345.630005,69.809998,145.662003,685.679993,0.1848,52.233013,4.109,590.037476,676.25,12.285
0.14997,0.24388,517.899963,517.909973,524.48999,600.179993,3.349976,590.037476,9.247,544.440002,212.479996,661.399963,0.11824,661.399963,487.304993,0.115425,4.584998,669.75,338.649994,212.479996,59.225998,1001.399963,0.19496,0.110835,166.110001,0.14997,524.48999,524.48999,0.1634,524.48999,48.479996,345.630005,69.75,145.662003,685.679993,0.18465,52.232735,4.091,590.037476,676.25,12.285
0.14997,0.24388,517.899963,517.909973,524.549988,600.23999,3.299988,590.037476,9.243999,544.47998,212.479996,661.399963,0.11816,661.399963,487.349976,0.11535,4.590005,669.75,338.649994,212.479996,59.405998,1001.399963,0.19472,0.11076,165.983994,0.14997,524.549988,524.549988,0.163275,524.549988,48.454994,345.660004,69.659996,145.662003,685.679993,0.18447,52.232456,4.078,590.037476,676.299988,12.285
0.14997,0.24388,517.950012,517.940002,524.640015,600.119995,3.299988,590.037476,9.24,544.519958,212.5,661.399963,0.11808,661.399963,487.349976,0.115275,4.614994,669.75,338.600006,212.5,59.591999,1000.799988,0.19456,0.110655,165.858002,0.14997,524.640015,524.640015,0.163275,524.640015,48.534988,345.660004,69.570007,145.662003,685.679993,0.18429,52.232178,4.074,590.037476,676.299988,12.285
0.15,0.2439,517.950012,517.969971,524.72998,600.179993,3.299988,590.037476,9.235,544.599976,212.5,661.399963,0.11798,661.399963,487.349976,0.115175,4.614994,669.75,338.600006,212.5,59.958,1001.399963,0.19432,0.110565,165.746002,0.15,524.72998,524.72998,0.163325,524.820007,48.664993,345.690002,69.449997,145.662003,685.679993,0.18411,52.240513,4.081,590.037476,676.299988,12.285
0.15,0.2439,517.950012,517.969971,524.820007,600.23999,3.299988,590.037476,9.23,544.719971,212.5,661.399963,0.11788,661.399963,487.394989,0.115075,4.615001,669.75,338.600006,212.5,60.132,1001.399963,0.19416,0.11046,165.619995,0.15,524.820007,524.820007,0.1634,524.909973,48.839993,345.720001,69.360008,145.662003,685.679993,0.18393,52.240513,4.094,590.037476,676.299988,12.285999
0.15,0.2439,518,518,524.909973,600.359985,3.299988,590.037476,9.224,544.799988,212.5,661.399963,0.11778,661.399963,487.394989,0.114975,4.615001,669.75,338.549988,212.5,60.299999,1001.399963,0.194,0.11037,165.494003,0.15,524.909973,524.909973,0.16345,525.029968,48.970005,345.720001,69.269997,145.651001,685.679993,0.18375,52.240513,4.106,590.037476,676.299988,12.285999
0.14997,0.2439,518,518.029968,525.029968,600.419983,3.299988,590.037476,9.219,544.919983,212.5,661.399963,0.1177,661.399963,487.440002,0.1149,4.620001,669.75,338.549988,212.5,60.455997,1001.399963,0.19376,0.11028,165.367996,0.14997,525.029968,525.029968,0.16345,525.149963,49.050003,345.75,69.210007,145.651001,685.679993,0.1836,52.231899,4.117,590.037476,676.299988,12.285999
0.14997,0.2439,518.049988,518.059998,525.149963,600.299988,3.299988,590.037476,9.212999,545.039978,212.5,661.399963,0.11762,661.399963,487.440002,0.1148,4.620001,669.75,338.5,212.5,60.593998,1001.399963,0.1936,0.11019,165.269989,0.14997,525.149963,525.149963,0.16345,525.269958,49.130001,345.75,69.119995,145.651001,685.679993,0.18342,52.231621,4.125,590.037476,676.299988,12.288
0.14997,0.2439,518.049988,518.059998,525.269958,600.359985,3.299988,590.070007,9.207,545.159973,212.5,661.399963,0.11754,661.399963,487.484985,0.114725,4.624992,669.75,338.449982,212.5,60.731998,1002,0.19344,0.1101,165.171997,0.14997,525.269958,525.269958,0.163425,525.390015,49.185001,345.779999,69.060005,145.651001,685.719971,0.1833,52.231342,4.132,590.070007,676.299988,12.288
0.15,0.2439,518.099976,518.089966,525.390015,600.23999,3.299988,590.070007,9.201,545.279968,212.5,661.399963,0.11746,661.399963,487.484985,0.114625,4.605003,669.75,338.449982,212.5,60.863998,1002,0.19328,0.110025,165.059998,0.15,525.390015,525.390015,0.1634,525.51001,49.239994,345.809998,69.000008,145.651001,685.719971,0.18315,52.239677,4.137,590.070007,676.299988,12.288
0.15,0.2439,518.099976,518.119995,525.51001,600.299988,3.299988,590.070007,9.196,545.399963,212.519989,661.399963,0.11738,661.399963,487.529999,0.11455,4.609994,669.75,338.399994,212.519989,60.989998,1002,0.1932,0.109935,164.96199,0.15,525.51001,525.51001,0.163375,525.630005,49.294994,345.809998,68.940002,145.651001,685.719971,0.18303,52.239677,4.141,590.070007,676.299988,12.285999
0.15,0.2439,518.149963,518.149963,525.630005,600.359985,3.299988,590.070007,9.19,545.519958,212.519989,661.399963,0.1173,661.399963,487.529999,0.114475,4.615001,669.75,338.350006,212.519989,61.104,1001.399963,0.19304,0.10986,164.877991,0.15,525.630005,525.630005,0.163325,525.719971,49.324997,345.839996,68.909996,145.651001,685.719971,0.18291,52.239677,4.145,590.070007,676.299988,12.285999
0.15,0.2439,518.149963,518.179993,525.719971,600.359985,3.299988,590.070007,9.184,545.640015,212.519989,661.399963,0.11722,661.399963,487.574982,0.1144,4.620001,669.75,338.350006,212.519989,61.211998,1001.399963,0.19288,0.109785,164.793991,0.15,525.719971,525.719971,0.163275,525.839966,49.354992,345.839996,68.87999,145.651001,685.719971,0.18279,52.239677,4.148,590.070007,676.299988,12.285999
0.15,0.2439,518.200012,518.209961,525.839966,600.419983,3.299988,590.070007,9.179,545.76001,212.519989,661.399963,0.11714,661.399963,487.574982,0.114325,4.624992,669.75,338.299988,212.519989,61.307999,1001.399963,0.1928,0.10971,164.737991,0.15,525.839966,525.839966,0.1632,525.929993,49.339996,345.869995,68.819992,145.639999,685.719971,0.18267,52.239677,4.149,590.070007,676.299988,12.287
0.15,0.2439,518.200012,518.209961,525.929993,600.299988,3.299988,590.070007,9.174,545.880005,212.519989,661.399963,0.11708,661.399963,487.619995,0.114275,4.634991,669.75,338.25,212.519989,61.391998,1002,0.19272,0.10965,164.667999,0.15,525.929993,525.929993,0.16315,526.019958,49.350002,345.869995,68.790009,145.639999,685.719971,0.18258,52.239677,4.15,590.070007,676.299988,12.287
0.15,0.2439,518.25,518.23999,526.019958,600.299988,3.299988,590.070007,9.169,545.959961,212.519989,661.399963,0.11702,661.399963,487.619995,0.1142,4.620001,669.75,338.25,212.519989,61.469997,1002,0.19256,0.10959,164.612,0.15,526.019958,526.019958,0.163075,526.109985,49.335003,345.869995,68.76001,145.639999,685.719971,0.18249,52.239677,4.151,590.070007,676.299988,12.287
0.15,0.2439,518.25,518.269958,526.109985,600.179993,3.299988,590.070007,9.164,546.039978,212.519989,661.399963,0.11696,661.399963,487.664978,0.11415,4.629999,669.75,338.199982,212.519989,61.535999,1002,0.19248,0.10953,164.569992,0.15,526.109985,526.109985,0.163025,526.169983,49.344994,345.899994,68.730003,145.639999,685.719971,0.1824,52.239677,4.151,590.070007,676.299988,12.287
0.15,0.24388,518.299988,518.299988,526.169983,600.23999,3.299988,590.070007,9.16,546.159973,212.539993,661.399963,0.11692,661.399963,487.664978,0.1141,4.619993,669.75,338.199982,212.539993,61.59,1001.399963,0.1924,0.109485,164.513992,0.15,526.169983,526.169983,0.16295,526.26001,49.329994,345.899994,68.729996,145.639999,685.719971,0.18234,52.239677,4.15,590.070007,676.299988,12.287
0.15,0.24388,518.299988,518.330017,526.26001,600.23999,3.299988,590.070007,9.156,546.23999,212.539993,661.399963,0.11688,661.399963,487.709991,0.11405,4.609994,669.75,338.149994,212.539993,61.625999,1001.399963,0.1924,0.10944,164.472,0.15,526.26001,526.26001,0.162875,526.289978,49.295002,345.899994,68.699997,145.639999,685.719971,0.18228,52.239677,4.148,590.070007,676.299988,12.287
0.15,0.24388,518.349976,518.359985,526.289978,600.23999,3.299988,590.070007,9.151999,546.279968,212.539993,661.399963,0.11684,661.399963,487.754974,0.114025,4.625,669.75,338.149994,212.539993,61.655998,1001.399963,0.19232,0.109395,164.416,0.15,526.289978,526.289978,0.162825,526.349976,49.285004,345.899994,68.700005,145.639999,685.719971,0.18225,52.239677,4.146,590.070007,676.299988,12.287
0.14997,0.24388,518.399963,518.390015,526.349976,600.299988,3.299988,590.070007,9.149,546.359985,212.539993,661.399963,0.11682,661.399963,487.754974,0.114,4.620001,669.75,338.100006,212.539993,61.674,1001.399963,0.19232,0.10938,164.401993,0.14997,526.349976,526.349976,0.16275,526.380005,49.229996,345.929993,68.699997,145.639999,685.719971,0.18222,52.231064,4.144,590.070007,676.299988,12.287
0.14997,0.24388,518.399963,518.419983,526.380005,600.299988,3.299988,590.070007,9.146,546.399963,212.539993,661.399963,0.1168,661.399963,487.799988,0.113975,4.614994,669.75,338.100006,212.539993,61.68,1001.399963,0.19232,0.10935,164.373993,0.14997,526.380005,526.380005,0.162675,526.409973,49.194992,345.929993,68.729996,145.628998,685.719971,0.18222,52.230785,4.14,590.070007,676.299988,12.287
0.14997,0.24388,518.450012,518.450012,526.409973,600.119995,3.299988,590.070007,9.144,546.440002,212.539993,661.399963,0.11678,661.399963,487.799988,0.113975,4.634999,669.75,338.049988,212.539993,61.674,1001.399963,0.19224,0.109335,164.360001,0.14997,526.409973,526.409973,0.1626,526.409973,49.139999,345.929993,68.729996,145.628998,685.719971,0.18219,52.230507,4.136,590.070007,676.299988,12.287
0.15,0.24388,518.450012,518.47998,526.409973,600.119995,3.299988,590.070007,9.142,546.440002,212.539993,661.399963,0.11678,661.399963,487.845001,0.11395,4.610002,669.75,338,212.539993,61.661999,1001.399963,0.19224,0.109335,164.332001,0.15,526.409973,526.409973,0.1625,526.409973,49.039997,345.929993,68.759995,145.628998,685.719971,0.18222,52.238842,4.131,590.070007,676.299988,12.287
0.15,0.24388,518.5,518.51001,526.409973,600.119995,3.299988,590.070007,9.141,546.47998,212.559998,661.399963,0.11678,661.399963,487.845001,0.11395,4.610002,669.75,338,212.559998,61.637997,1001.399963,0.19232,0.109335,164.332001,0.15,526.409973,526.409973,0.162425,526.409973,48.965,345.929993,68.759995,145.628998,685.719971,0.18222,52.238842,4.124,590.070007,676.299988,12.285999
0.15,0.2439,518.5,518.51001,526.409973,600.119995,3.299988,590.070007,9.139999,546.47998,212.559998,661.399963,0.11678,661.399963,487.889984,0.113975,4.634999,669.75,337.949982,212.559998,61.607998,1001.399963,0.19232,0.109335,164.332001,0.15,526.409973,526.409973,0.162325,526.409973,48.884995,345.929993,68.820007,145.628998,685.719971,0.18225,52.238842,4.118,590.070007,676.299988,12.285999
0.15,0.2439,518.549988,518.539978,526.409973,600.119995,3.299988,590.070007,9.139,546.47998,212.559998,661.399963,0.1168,661.399963,487.934998,0.113975,4.634999,669.75,337.949982,212.559998,61.571999,1000.799988,0.19232,0.10935,164.304001,0.15,526.409973,526.409973,0.16225,526.380005,48.790001,345.929993,68.82,145.628998,685.719971,0.18228,52.238842,4.111,590.070007,676.299988,12.285999
0.15,0.2439,518.549988,518.570007,526.380005,600.059998,3.299988,590.070007,9.139,546.440002,212.559998,661.399963,0.11682,661.399963,487.934998,0.114,4.639998,669.75,337.899994,212.559998,61.559998,1000.799988,0.1924,0.109365,164.304001,0.15,526.380005,526.380005,0.162175,526.320007,48.715004,345.929993,68.849998,145.628998,685.719971,0.18231,52.238842,4.104,590.070007,676.299988,12.287
0.15,0.2439,518.599976,518.599976,526.320007,600.059998,3.299988,590.070007,9.139,546.399963,212.559998,661.399963,0.11682,661.399963,487.97998,0.114,4.620001,669.75,337.899994,212.559998,61.542,1000.799988,0.1924,0.10938,164.332001,0.15,526.320007,526.320007,0.16205,526.289978,48.589996,345.929993,68.87999,145.628998,685.719971,0.18234,52.238842,4.096,590.070007,676.299988,12.287
0.15,0.2439,518.599976,518.630005,526.289978,600.059998,3.299988,590.070007,9.139,546.399963,212.559998,661.399963,0.11684,661.399963,487.97998,0.114025,4.644998,669.75,337.850006,212.559998,61.535999,1000.799988,0.1924,0.10938,164.317993,0.15,526.289978,526.289978,0.16195,526.26001,48.489994,345.929993,68.87999,145.628998,685.719971,0.18234,52.238842,4.086,590.070007,676.299988,12.287
0.15,0.2439,518.649963,518.659973,526.26001,600.059998,3.299988,590.070007,9.139999,546.320007,212.580002,661.399963,0.11684,661.399963,488.024994,0.114025,4.625,669.75,337.850006,212.580002,61.523998,1000.799988,0.1924,0.109395,164.345993,0.15,526.26001,526.26001,0.161825,526.200012,48.365005,345.929993,68.910004,145.628998,685.719971,0.18237,52.238842,4.077,590.070007,676.299988,12.287
0.15,0.2439,518.649963,518.690002,526.200012,600.059998,3.299988,590.070007,9.139,546.279968,212.580002,661.399963,0.11684,661.399963,488.024994,0.114025,4.625,669.75,337.799988,212.580002,61.505997,1000.799988,0.19248,0.109395,164.373993,0.15,526.200012,526.200012,0.16175,526.140015,48.289993,345.929993,68.910004,145.628998,685.719971,0.18237,52.238842,4.068,590.070007,676.299988,12.287
0.15,0.2439,518.700012,518.719971,526.140015,600.059998,3.349976,590.070007,9.139999,546.23999,212.580002,661.399963,0.11684,661.399963,488.069977,0.114025,4.625,669.75,337.75,212.580002,61.475998,1000.799988,0.19248,0.10941,164.416,0.15,526.140015,526.140015,0.161675,526.049988,48.214993,345.899994,68.940002,145.628998,685.719971,0.1824,52.238842,4.061,590.070007,676.299988,12.287
0.15,0.2439,518.700012,518.719971,526.049988,600.059998,3.349976,590.070007,9.139999,546.159973,212.580002,661.399963,0.11686,661.399963,488.069977,0.11405,4.629992,669.75,337.75,212.580002,61.445999,1000.799988,0.19248,0.10941,164.429993,0.15,526.049988,526.049988,0.161625,525.98999,48.165001,345.899994,68.969994,145.628998,685.719971,0.18243,52.238842,4.055,590.070007,676.299988,12.287
0.15,0.2439,518.75,518.75,525.98999,600.059998,3.349976,590.070007,9.139999,546.079956,212.580002,661.399963,0.11688,661.399963,488.11499,0.11405,4.629992,669.75,337.699982,212.580002,61.433998,1000.799988,0.19256,0.109425,164.429993,0.15,525.98999,525.98999,0.161575,525.929993,48.094986,345.899994,69.000008,145.628998,685.719971,0.18246,52.238842,4.051,590.070007,676.299988,12.287
0.15,0.2439,518.75,518.779968,525.929993,599.880005,3.349976,590.070007,9.141,546.039978,212.580002,661.450012,0.11688,661.450012,488.11499,0.114075,4.634999,669.799988,337.699982,212.580002,61.421997,1000.799988,0.19256,0.10944,164.457993,0.15,525.929993,525.929993,0.161475,525.869995,47.995003,345.899994,69.000008,145.628998,685.719971,0.18246,52.238842,4.044,590.070007,676.299988,12.287
0.15,0.2439,518.799988,518.809998,525.869995,599.880005,3.349976,590.070007,9.141,545.959961,212.580002,661.450012,0.1169,661.450012,488.159973,0.114075,4.634999,669.799988,337.699982,212.599991,61.397999,1000.799988,0.19256,0.109455,164.472,0.15,525.869995,525.869995,0.1614,525.779968,47.919991,345.899994,69.029999,145.639999,685.719971,0.18249,52.238842,4.036,590.070007,676.299988,12.287
0.15,0.2439,518.799988,518.809998,525.779968,600,3.299988,590.070007,9.142,545.880005,212.599991,661.450012,0.1169,661.450012,488.159973,0.114075,4.619993,669.799988,337.699982,212.599991,61.362,1000.799988,0.19256,0.10947,164.528,0.15,525.779968,525.779968,0.16135,525.690002,47.824993,345.899994,69.059998,145.639999,685.719971,0.18249,52.238842,4.03,590.070007,676.299988,12.287
0.15,0.2439,518.849976,518.839966,525.690002,600,3.299988,590.070007,9.142,545.799988,212.599991,661.450012,0.11692,661.450012,488.204987,0.1141,4.625,669.799988,337.649994,212.599991,61.32,1000.799988,0.19264,0.109485,164.569992,0.15,525.690002,525.690002,0.161325,525.630005,47.804996,345.899994,69.060005,145.639999,685.719971,0.18255,52.238842,4.026,590.070007,676.349976,12.287
0.15,0.2439,518.849976,518.869995,525.630005,599.940002,3.299988,590.070007,9.143,545.719971,212.599991,661.450012,0.11694,661.450012,488.204987,0.114125,4.625,669.799988,337.649994,212.599991,61.265999,1000.199951,0.19272,0.1095,164.625992,0.15,525.630005,525.630005,0.161325,525.51001,47.804996,345.899994,69.060005,145.639999,685.76001,0.18258,52.238842,4.023,590.070007,676.349976,12.287
0.15,0.2439,518.899963,518.899963,525.51001,599.940002,3.299988,590.070007,9.144,545.640015,212.599991,661.450012,0.11696,661.450012,488.25,0.11415,4.615001,669.799988,337.649994,212.599991,61.199997,1000.199951,0.19272,0.10953,164.695999,0.15,525.51001,525.51001,0.161275,525.419983,47.689995,345.899994,69.150009,145.639999,685.76001,0.18264,52.238842,4.019,590.070007,676.349976,12.287
