LRCA1101.MV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1180.PV,PR1102A.PV,TI1105A.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TI_1145.PV
72.41224276018386,33.010078595766615,9.60302077597769,3.972,12.303,44.754,25.0385,14.9041,0.1762,0.2102,0.1989,539.32,84.5475,84.9675,85.2825,82.2675,83.43,82.05,42.9312,519.54,20.3425,489.05
72.36751210520164,33.005521306792595,9.603571070286193,3.983,12.303,45.108,25.154,14.9041,0.1764,0.2099,0.1987,539.24,84.525,84.9525,85.26,82.245,83.4375,81.9975,42.9406,519.48,20.3424,489.02
72.3257347692109,33.001291155329746,9.603352543145894,4.005,12.303,45.36,25.286,14.9127,0.1768,0.2098,0.1985,539.2,84.54,84.9225,85.2675,82.29,83.475,81.99,42.9502,519.42,20.3424,489.02
72.29158324197957,32.99785139894885,9.60268572494059,4.047,12.304,45.516,25.3905,14.913,0.1773,0.2097,0.1984,539.2,84.5025,84.9675,85.2975,82.2825,83.4675,82.0125,42.9525,519.42,20.3423,489.02
72.26967438194099,32.99566020407876,9.601850543684366,4.09,12.304,45.582,25.4565,14.9133,0.1777,0.2097,0.1984,539.2,84.5175,84.9825,85.305,82.2825,83.445,82.0275,42.9549,519.42,20.3422,489.02
72.25842251487565,32.99455693736935,9.600861498130886,4.124,12.306,45.588,25.4675,14.9136,0.178,0.2097,0.1985,539.16,84.57,84.945,85.26,82.2825,83.46,82.0125,42.9572,519.42,20.3421,489.02
72.254396088974,32.99419443837119,9.599791011737723,4.145,12.306,45.48,25.4345,14.9138,0.1778,0.2094,0.1982,539.24,84.57,84.96,85.2975,82.26,83.4675,82.035,42.9558,519.45,20.3421,489.02
72.25580084689025,32.994394695408815,9.598426997690995,4.134,12.306,45.804,25.5005,14.9055,0.1776,0.2093,0.1981,539.28,84.6225,84.93,85.2825,82.275,83.4225,82.065,42.9505,519.51,20.342,489.02
72.2600869434418,32.994904456471986,9.59651085963482,4.12,12.306,45.966,25.583,14.9055,0.1776,0.2094,0.1981,539.32,84.6375,84.975,85.275,82.32,83.4525,82.065,42.9487,519.54,20.3419,489.02
72.26539179491623,32.99552944354693,9.594405908584113,4.13,12.306,45.936,25.616,14.9055,0.1779,0.2093,0.1981,539.36,84.615,84.945,85.3125,82.3125,83.4825,82.065,42.9468,519.57,20.3418,489.02
72.27087441123066,32.99617691253255,9.5925425069793,4.152,12.305,45.894,25.6215,14.9055,0.1781,0.2094,0.1982,539.4,84.6525,84.9525,85.29,82.26,83.475,82.0875,42.9411,519.63,20.3418,488.99
72.27349789639871,32.9965351957407,9.59122467623814,4.168,12.305,45.858,25.594,14.9055,0.1782,0.2094,0.1982,539.44,84.6525,85.0125,85.275,82.2975,83.52,82.05,42.9388,519.66,20.3417,488.99
72.2703064037847,32.996300345901034,9.590792250842439,4.173,12.305,45.786,25.561,14.9055,0.1783,0.2096,0.1984,539.48,84.6375,85.0425,85.2525,82.2525,83.49,82.08,42.9364,519.69,20.3416,488.99
